Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,13.0,19.0,19.0,2.2,2000,19.0,9.0,0,19.0,50.0,21.0,1.0,0,20.0,11.0,20.0,8.0,0,2000,1.0,19.0,20,20.0
1.0,0,43.0,1.0,200.0,39.0,39.0,12.1,2000,40.0,81.0,0,39.0,485.0,44.0,3.0,0,43.0,143.0,40.0,21.0,0,1997,4.0,39.0,40,42.0
2.0,0,75.0,1.0,976.0,59.0,59.0,39.9,1988,61.0,332.0,0,60.0,1000.0,76.0,4.0,0,75.0,912.0,59.3,8.0,0,1860,4.0,57.0,60,67.0
4.0,0,84.0,2.0,690.0,79.0,79.0,16.0,1981,80.0,12.0,0,79.0,1000.0,85.0,5.0,0,84.0,81.0,79.3,9.0,0,1917,6.0,77.0,80,84.0
4.0,0,108.0,3.0,529.0,99.0,99.0,20.1,2000,101.0,18.0,0,99.0,959.0,109.0,6.0,0,108.0,458.0,99.1,10.0,0,1990,7.0,99.0,100,103.0
5.0,0,120.0,3.0,291.0,119.0,119.0,12.3,1998,120.0,16.0,0,119.0,992.0,121.0,7.0,0,120.0,119.0,119.9,10.0,0,1976,7.0,119.0,120,120.0
6.0,0,146.0,4.0,190.0,139.0,140.0,14.1,2000,142.0,71.0,0,140.0,865.0,147.0,7.0,0,146.0,153.0,132.5,14.0,0,1991,9.0,138.0,140,146.0
7.0,0,166.0,4.0,490.0,160.0,160.0,18.3,2000,161.0,24.0,0,160.0,983.0,167.0,8.0,0,166.0,232.0,151.3,15.0,0,1995,10.0,159.0,160,166.0
6.0,0,185.0,4.0,569.0,180.0,182.0,17.2,2000,182.0,19.0,0,182.0,959.0,186.0,8.0,0,185.0,146.0,176.1,13.0,0,1995,9.0,178.0,180,185.0
7.0,0,215.0,5.0,903.0,198.0,200.0,23.6,1998,201.0,16.0,0,200.0,998.0,216.0,8.0,0,215.0,547.0,196.0,12.0,0,1983,9.0,197.0,200,215.0
8.0,0,221.0,6.0,910.0,218.0,218.0,22.2,1983,221.0,23.0,0,219.0,1000.0,222.0,10.0,0,221.0,144.0,205.4,16.0,0,1969,12.0,217.0,220,221.0
9.0,0,242.0,7.0,259.0,239.0,239.0,15.4,1983,242.0,22.0,0,241.0,985.0,243.0,11.0,0,242.0,35.0,226.5,16.0,0,1947,12.0,232.0,240,242.0
10.0,0,260.0,8.0,43.0,254.0,254.0,14.2,1971,260.0,27.0,0,260.0,794.0,261.0,12.0,0,260.0,38.0,235.6,20.0,0,1935,14.0,247.0,260,260.0
11.0,0,287.0,8.0,558.0,277.0,282.0,19.7,1977,287.0,33.0,0,282.0,966.0,287.0,14.0,0,287.0,58.0,261.0,22.0,0,1934,16.0,264.0,280,287.0
18.0,0,302.0,13.0,88.0,287.0,290.0,23.1,1960,302.0,46.0,0,290.0,979.0,303.0,22.0,0,302.0,64.0,259.3,37.0,0,1917,26.0,284.0,300,302.0
24.0,0,318.0,16.0,255.0,302.0,306.0,28.5,1936,318.0,73.0,0,306.0,941.0,319.0,30.0,0,318.0,102.0,269.5,51.0,0,1899,34.0,300.0,320,318.0
24.0,0,319.0,15.0,95.0,316.0,317.0,25.3,1924,319.0,73.0,0,317.0,536.0,320.0,33.0,0,319.0,91.0,254.5,56.0,0,1881,38.0,312.0,340,319.0
48.0,0,341.0,30.0,287.0,330.0,340.0,44.4,1891,341.0,114.0,0,340.0,989.0,342.0,57.0,0,341.0,236.0,286.4,80.0,0,1845,61.0,328.0,360,341.0
57.0,0,355.0,44.0,285.0,351.0,353.0,51.5,1890,355.0,112.0,0,353.0,677.0,356.0,65.0,0,355.0,256.0,298.3,89.0,0,1840,71.0,335.0,380,355.0
74.0,0,411.0,60.0,544.0,354.0,354.0,85.3,1751,411.0,299.0,0,354.0,879.0,412.0,86.0,0,411.0,356.0,294.1,194.0,0,1712,97.0,323.0,400,411.0
85.0,0,377.0,66.0,569.0,345.0,345.0,97.4,1712,377.0,322.0,0,345.0,991.0,378.0,98.0,0,377.0,463.0,293.5,257.0,0,1672,111.0,338.0,420,377.0
122.0,0,330.0,85.0,733.0,314.0,314.0,151.0,1533,330.0,520.0,0,314.0,998.0,331.0,164.0,0,330.0,678.0,277.8,346.0,0,1456,261.0,278.0,440,330.0
