Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
9.0,0,19.0,8.0,17.0,19.0,19.0,8.8,2000,19.0,13.0,0,19.0,190.0,20.0,9.0,0,19.0,14.0,20.0,11.0,0,2000,9.0,19.0,20,19.0
294.0,0,55.0,4.0,997.0,4.0,6.0,295.2,1311,20.0,992.0,0,7.0,999.0,56.0,655.0,0,37.0,997.0,25.7,983.0,0,398,937.0,3.0,40,33.0
123.0,0,67.0,9.0,971.0,55.0,56.0,193.7,1940,62.0,857.0,0,58.0,997.0,68.0,339.0,0,67.0,933.0,56.7,700.0,0,1669,501.0,52.0,60,65.0
4.0,0,86.0,2.0,998.0,56.0,57.0,152.5,1880,72.0,983.0,0,62.0,1000.0,87.0,7.0,0,86.0,995.0,70.4,863.0,0,1297,9.0,47.0,80,74.0
6.0,0,109.0,4.0,952.0,99.0,100.0,60.0,1972,105.0,567.0,0,100.0,999.0,110.0,8.0,0,109.0,822.0,94.0,58.0,0,1862,11.0,98.0,100,106.0
7.0,0,136.0,4.0,924.0,114.0,118.0,74.0,1985,128.0,581.0,0,121.0,992.0,137.0,11.0,0,136.0,856.0,107.8,275.0,0,1878,16.0,113.0,120,136.0
7.0,0,153.0,5.0,983.0,137.0,138.0,64.0,1973,140.0,602.0,0,140.0,1000.0,154.0,10.0,0,153.0,912.0,121.2,63.0,0,1896,12.0,134.0,140,153.0
12.0,0,180.0,7.0,925.0,149.0,151.0,80.4,1844,167.0,554.0,0,157.0,995.0,181.0,36.0,0,180.0,816.0,137.4,265.0,0,1694,88.0,128.0,160,180.0
8.0,0,183.0,5.0,831.0,179.0,179.0,48.9,1990,180.0,359.0,0,179.0,996.0,184.0,10.0,0,183.0,732.0,177.3,34.0,0,1939,12.0,177.0,180,183.0
7.0,0,210.0,5.0,713.0,194.0,202.0,44.2,1966,202.0,461.0,0,202.0,989.0,211.0,8.0,0,210.0,575.0,166.6,16.0,0,1815,10.0,183.0,200,210.0
7.0,0,213.0,5.0,29.0,193.0,196.0,14.9,1893,208.0,15.0,0,196.0,1000.0,214.0,8.0,0,213.0,21.0,181.8,12.0,0,1719,9.0,190.0,220,213.0
7.0,0,235.0,5.0,26.0,207.0,210.0,11.2,1850,219.0,16.0,0,210.0,995.0,236.0,8.0,0,235.0,20.0,182.0,12.0,0,1670,9.0,196.0,240,235.0
7.0,0,255.0,5.0,28.0,228.0,230.0,15.4,1818,255.0,16.0,0,240.0,1000.0,256.0,8.0,0,255.0,20.0,188.9,13.0,0,1656,9.0,212.0,260,255.0
8.0,0,274.0,6.0,25.0,231.0,237.0,7.6,1766,274.0,18.0,0,248.0,49.0,275.0,9.0,0,274.0,23.0,194.5,14.0,0,1623,10.0,230.0,280,274.0
9.0,0,281.0,7.0,29.0,255.0,255.0,10.9,1755,281.0,18.0,0,279.0,998.0,282.0,11.0,0,281.0,23.0,207.2,15.0,0,1615,12.0,224.0,300,281.0
13.0,0,316.0,9.0,131.0,263.0,266.0,21.7,1722,316.0,75.0,0,266.0,998.0,317.0,19.0,0,316.0,92.0,219.3,58.0,0,1601,29.0,257.0,320,316.0
11.0,0,280.0,8.0,611.0,250.0,262.0,31.6,1564,280.0,126.0,0,262.0,998.0,281.0,16.0,0,280.0,327.0,215.4,62.0,0,1425,20.0,242.0,340,280.0
12.0,0,341.0,9.0,321.0,263.0,315.0,18.5,1681,341.0,33.0,0,315.0,923.0,342.0,14.0,0,341.0,129.0,226.8,21.0,0,1578,16.0,263.0,360,341.0
22.0,0,346.0,12.0,290.0,276.0,309.0,33.1,1662,346.0,98.0,0,309.0,971.0,347.0,39.0,0,346.0,123.0,229.6,74.0,0,1563,54.0,275.0,380,346.0
18.0,0,376.0,11.0,107.0,295.0,316.0,22.3,1694,376.0,69.0,0,316.0,492.0,377.0,25.0,0,376.0,91.0,260.0,55.0,0,1578,31.0,292.0,400,376.0
15.0,0,394.0,10.0,86.0,345.0,345.0,21.3,1694,394.0,62.0,0,345.0,503.0,395.0,22.0,0,394.0,73.0,282.9,53.0,0,1590,31.0,317.0,420,394.0
45.0,0,392.0,15.0,324.0,334.0,334.0,46.1,1602,392.0,234.0,0,334.0,984.0,393.0,61.0,0,392.0,289.0,275.5,82.0,0,1501,68.0,296.0,440,392.0
32.0,0,410.0,18.0,322.0,369.0,369.0,41.3,1622,410.0,111.0,0,369.0,636.0,411.0,45.0,0,410.0,294.0,302.8,77.0,0,1541,55.0,330.0,460,410.0
169.0,0,254.0,124.0,817.0,249.0,249.0,201.5,1205,254.0,636.0,0,249.0,992.0,255.0,298.0,0,254.0,751.0,232.9,419.0,0,1044,328.0,220.0,480,254.0
133.0,0,380.0,92.0,784.0,339.0,339.0,155.1,1295,380.0,556.0,0,339.0,989.0,381.0,162.0,0,380.0,743.0,257.6,365.0,0,1177,284.0,220.0,500,380.0
128.0,0,382.0,90.0,785.0,353.0,353.0,154.1,1300,382.0,472.0,0,382.0,989.0,383.0,153.0,0,382.0,765.0,268.6,351.0,0,1207,284.0,240.0,520,382.0
174.0,0,318.0,120.0,782.0,262.0,262.0,195.3,1164,318.0,579.0,0,318.0,907.0,319.0,312.0,0,318.0,757.0,247.6,383.0,0,1054,339.0,235.0,540,318.0
279.0,0,326.0,122.0,823.0,239.0,239.0,213.3,1140,326.0,702.0,0,326.0,996.0,327.0,333.0,0,326.0,791.0,249.5,426.0,0,1002,349.0,234.0,560,326.0
160.0,0,322.0,107.0,827.0,280.0,280.0,189.6,1136,322.0,661.0,0,322.0,988.0,323.0,305.0,0,322.0,792.0,253.6,391.0,0,995,330.0,242.0,580,322.0
