Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,8.0,19.0,19.0,1.3,2000,19.0,4.0,0,19.0,23.0,21.0,1.0,0,20.0,6.0,20.0,2.0,0,2000,1.0,19.0,20,19.0
1.0,0,39.0,1.0,11.0,39.0,39.0,1.3,1999,39.0,4.0,0,39.0,20.0,40.0,1.0,0,39.0,8.0,40.0,1.0,0,1987,1.0,39.0,40,39.0
1.0,0,60.0,1.0,12.0,59.0,59.0,3.0,1993,59.0,7.0,0,59.0,941.0,61.0,2.0,0,60.0,11.0,56.4,5.0,0,1975,3.0,59.0,60,60.0
2.0,0,80.0,1.0,13.0,79.0,79.0,4.4,1994,79.0,8.0,0,79.0,910.0,81.0,3.0,0,80.0,11.0,74.0,6.0,0,1980,4.0,79.0,80,80.0
3.0,0,100.0,2.0,14.0,99.0,99.0,5.1,1984,99.0,9.0,0,99.0,926.0,101.0,4.0,0,100.0,12.0,91.8,7.0,0,1948,5.0,99.0,100,100.0
4.0,0,121.0,2.0,15.0,119.0,119.0,6.6,1982,121.0,10.0,0,119.0,996.0,122.0,5.0,0,121.0,12.0,107.0,8.0,0,1956,6.0,118.0,120,121.0
4.0,0,140.0,3.0,18.0,139.0,139.0,4.4,1982,140.0,11.0,0,140.0,35.0,141.0,5.0,0,140.0,16.0,123.2,8.0,0,1945,6.0,138.0,140,140.0
15.0,0,193.0,7.0,837.0,155.0,157.0,84.6,1663,163.0,560.0,0,159.0,994.0,194.0,56.0,0,193.0,705.0,115.3,307.0,0,1578,99.0,136.0,160,193.0
6.0,0,181.0,4.0,428.0,179.0,179.0,13.9,2000,180.0,14.0,0,180.0,994.0,182.0,7.0,0,181.0,18.0,154.3,11.0,0,1983,8.0,178.0,180,181.0
6.0,0,202.0,5.0,24.0,199.0,199.0,10.2,1985,201.0,15.0,0,199.0,981.0,203.0,8.0,0,202.0,19.0,165.6,12.0,0,1953,9.0,197.0,200,202.0
8.0,0,220.0,6.0,31.0,219.0,219.0,8.5,1976,219.0,17.0,0,219.0,793.0,221.0,9.0,0,220.0,24.0,179.1,14.0,0,1949,10.0,216.0,220,220.0
7.0,0,239.0,6.0,24.0,238.0,238.0,7.8,1975,239.0,16.0,0,238.0,997.0,240.0,9.0,0,239.0,21.0,192.1,13.0,0,1951,10.0,237.0,240,239.0
7.0,0,260.0,6.0,24.0,257.0,258.0,7.4,1951,260.0,17.0,0,259.0,54.0,261.0,9.0,0,260.0,21.0,210.3,14.0,0,1918,10.0,255.0,260,260.0
8.0,0,279.0,6.0,24.0,277.0,278.0,7.5,1949,279.0,17.0,0,279.0,36.0,280.0,9.0,0,279.0,21.0,213.6,14.0,0,1916,10.0,275.0,280,279.0
9.0,0,304.0,7.0,71.0,294.0,299.0,10.9,1950,304.0,32.0,0,299.0,85.0,305.0,12.0,0,304.0,60.0,254.4,19.0,0,1926,13.0,293.0,300,304.0
12.0,0,327.0,8.0,78.0,316.0,318.0,15.9,1924,327.0,59.0,0,318.0,93.0,328.0,16.0,0,327.0,71.0,252.7,47.0,0,1897,21.0,304.0,320,327.0
113.0,0,302.0,64.0,970.0,226.0,267.0,135.6,1169,302.0,671.0,0,267.0,1000.0,303.0,144.0,0,302.0,879.0,155.0,382.0,0,1051,158.0,115.0,340,302.0
14.0,0,358.0,10.0,69.0,352.0,358.0,15.5,1931,358.0,39.0,0,358.0,991.0,359.0,18.0,0,358.0,64.0,258.1,26.0,0,1915,19.0,350.0,360,358.0
52.0,0,391.0,20.0,304.0,344.0,381.0,43.0,1874,391.0,101.0,0,381.0,575.0,392.0,61.0,0,391.0,284.0,278.3,88.0,0,1849,66.0,325.0,380,391.0
37.0,0,420.0,20.0,272.0,374.0,391.0,33.3,1918,420.0,74.0,0,391.0,501.0,421.0,49.0,0,420.0,101.0,277.0,66.0,0,1895,54.0,370.0,400,420.0
65.0,0,416.0,55.0,489.0,383.0,383.0,73.2,1830,416.0,266.0,0,383.0,936.0,417.0,73.0,0,416.0,304.0,306.7,134.0,0,1812,79.0,370.0,420,416.0
60.0,0,442.0,47.0,485.0,363.0,423.0,61.8,1803,442.0,266.0,0,423.0,989.0,443.0,68.0,0,442.0,285.0,285.0,86.0,0,1778,72.0,344.0,440,442.0
145.0,0,387.0,102.0,695.0,319.0,319.0,172.2,1450,387.0,559.0,0,319.0,1000.0,388.0,207.0,0,387.0,651.0,271.2,372.0,0,1377,293.0,274.0,460,387.0
143.0,0,309.0,111.0,816.0,299.0,299.0,181.0,1357,309.0,610.0,0,299.0,993.0,310.0,167.0,0,309.0,774.0,261.3,386.0,0,1289,313.0,296.0,480,309.0
299.0,0,308.0,140.0,821.0,305.0,305.0,235.8,1288,308.0,733.0,0,305.0,858.0,309.0,339.0,0,308.0,793.0,220.6,557.0,0,1206,363.0,291.0,500,308.0
