11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight
2,11,10,1,1,1,11,1,1
1,12,11,1,1,1,12,1,1
1,12,12,1,1,1,12,1,1
1,13,12,0,0,1,13,1,1
0,13,13,0,0,1,13,1,1
0,13,13,0,0,1,13,1,1
0,13,13,1,0,1,13,1,1
0,13,13,1,0,1,13,1,1
0,14,13,0,1,1,13,1,1
1,14,13,0,1,1,13,1,1
1,14,13,2,0,1,14,1,1
1,14,13,2,1,1,14,1,1
1,15,14,1,1,1,14,1,1
1,15,14,1,2,1,14,1,1
1,16,14,0,2,1,14,1,1
1,16,14,0,1,1,15,1,1
1,16,14,0,0,1,16,1,1
0,16,15,0,0,1,16,1,1
0,16,15,0,0,1,16,1,1
1,16,15,0,0,1,16,1,1
1,17,16,1,1,1,16,1,1
1,17,16,1,2,1,16,1,1
1,18,17,1,1,1,17,1,1
1,18,17,1,1,1,17,1,1
0,18,18,1,0,1,18,1,1
0,19,18,0,0,1,18,1,1
0,19,18,0,0,1,18,1,1
0,19,18,0,0,1,18,1,1
0,19,18,0,0,1,18,1,1
0,19,18,0,1,1,18,1,1
0,19,18,0,1,1,18,1,1
0,19,18,0,1,1,18,1,1
1,19,18,0,0,1,19,1,1
1,19,18,1,0,1,19,1,1
1,19,19,1,1,1,19,1,1
1,20,19,1,1,1,19,1,1
1,20,19,1,1,1,20,1,1
2,21,19,0,1,1,20,1,1
1,21,20,0,0,1,21,1,1
0,21,21,0,0,1,21,1,1
0,21,21,0,0,1,21,1,1
0,21,21,0,0,1,21,1,1
0,21,21,1,0,1,21,1,1
0,21,21,1,0,1,21,1,1
0,22,21,0,1,1,21,1,1
1,22,21,1,1,1,21,1,1
1,22,21,1,2,1,21,1,1
2,22,21,1,1,1,22,1,1
1,22,22,2,1,1,22,1,1
1,23,22,1,1,1,23,1,1
1,23,22,1,1,1,23,1,1
0,24,23,0,0,1,24,1,1
0,24,23,0,0,1,24,1,1
0,24,23,0,0,1,24,1,1
1,24,23,0,0,1,24,1,1
1,24,23,0,0,1,24,1,1
1,24,23,1,0,1,24,1,1
1,24,24,2,1,1,24,1,1
1,24,24,2,1,1,24,1,1
1,24,24,2,2,1,24,1,1
1,26,25,1,1,1,25,1,1
0,26,26,1,1,1,25,1,1
0,27,26,0,0,1,26,1,1
0,27,26,0,0,1,26,1,1
0,27,26,0,1,1,26,1,1
0,27,26,0,1,1,26,1,1
1,27,26,1,1,1,26,1,1
2,27,26,1,1,1,27,1,1
2,27,26,1,1,1,27,1,1
1,28,27,1,2,1,27,1,1
1,28,28,1,1,1,28,1,1
1,29,28,0,0,1,29,1,1
0,29,29,0,0,1,29,1,1
0,29,29,0,0,1,29,1,1
0,29,29,0,0,1,29,1,1
0,29,29,1,0,1,29,1,1
0,29,29,1,1,1,29,1,1
1,30,29,0,1,1,29,1,1
1,30,29,1,2,1,29,1,1
0,30,30,1,2,1,29,1,1
1,30,30,2,1,1,30,1,1
0,31,31,1,1,1,31,1,1
0,32,31,0,1,1,31,1,1
0,32,31,0,0,1,32,1,1
1,32,31,0,0,1,32,1,1
1,32,31,0,0,1,32,1,1
1,32,31,1,0,1,32,1,1
1,32,32,2,1,1,32,1,1
1,32,32,2,1,1,32,1,1
1,33,32,1,2,1,32,1,1
1,33,33,1,1,1,33,1,1
1,33,33,2,1,1,33,1,1
1,34,33,1,0,1,34,1,1
1,34,33,1,0,1,34,1,1
0,35,34,0,0,1,34,1,1
0,35,34,0,0,1,34,1,1
0,35,34,0,0,1,34,1,1
0,35,34,0,1,1,34,1,1
0,35,34,0,1,1,34,1,1
1,35,34,1,1,1,34,1,1
1,35,34,1,1,1,35,1,1
1,35,35,1,1,1,35,1,1
1,36,35,1,2,1,35,1,1
1,36,36,1,1,1,36,1,1
1,36,36,1,1,1,36,1,1
0,37,37,0,0,1,37,1,1
0,37,37,0,0,1,37,1,1
0,37,37,0,0,1,37,1,1
0,37,37,0,0,1,37,1,1
0,37,37,1,0,1,37,1,1
1,38,37,0,1,1,37,1,1
1,38,37,1,2,1,37,1,1
1,38,38,2,1,1,38,1,1
1,38,38,2,1,1,39,1,1
0,39,39,1,1,1,39,1,1
0,39,39,1,1,1,39,1,1
0,40,39,0,0,1,40,1,1
0,40,39,0,0,1,40,1,1
0,40,39,0,0,1,40,1,1
1,40,39,0,0,1,40,1,1
1,41,39,0,0,1,40,1,1
1,40,39,1,1,1,40,1,1
2,40,40,1,1,1,40,1,1
2,41,40,0,1,1,40,1,1
2,41,40,1,0,1,41,1,1
2,41,40,1,1,1,41,1,1
1,42,41,1,1,1,41,1,1
1,41,41,2,1,1,41,1,1
0,42,42,1,0,1,42,1,1
0,42,42,1,0,1,42,1,1
0,43,42,0,0,1,42,1,1
0,43,42,0,0,1,42,1,1
0,43,42,0,0,1,42,1,1
0,43,42,0,1,1,42,1,1
0,43,42,0,1,1,42,1,1
1,43,42,1,0,1,43,1,1
1,43,42,1,2,1,43,1,1
1,44,43,0,2,1,43,1,1
2,43,43,1,1,1,44,1,1
1,44,43,0,1,1,44,1,1
1,44,43,0,0,1,44,1,1
0,43,44,0,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,1,1,43,1,1
1,42,43,1,1,1,43,1,1
1,44,44,1,1,1,42,1,1
1,44,43,0,2,1,42,1,1
0,44,42,0,1,1,42,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,42,43,1,1,1,43,1,1
2,43,43,0,1,1,43,1,1
1,42,44,1,1,1,43,1,1
0,42,45,2,1,1,43,1,1
0,43,44,1,1,1,42,1,1
0,43,44,1,0,1,43,1,1
0,43,44,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,43,43,1,0,1,42,1,1
0,44,43,0,1,1,42,1,1
1,44,42,2,1,1,42,1,1
1,44,42,2,1,1,42,1,1
0,44,43,2,0,1,44,1,1
1,44,42,1,2,1,42,1,1
1,45,41,0,0,1,43,1,1
1,45,41,0,0,1,43,1,1
0,44,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
1,43,43,1,2,1,42,1,1
1,44,43,1,1,1,43,1,1
1,44,43,1,2,1,43,1,1
1,44,43,1,1,1,44,1,1
1,43,42,1,1,1,43,1,1
0,43,43,0,0,1,44,1,1
0,43,43,0,0,1,44,1,1
0,43,43,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,42,43,1,1,1,43,1,1
2,43,43,1,0,1,45,1,1
1,42,44,1,1,1,43,1,1
0,42,44,1,1,1,43,1,1
0,42,44,1,0,1,44,1,1
0,43,44,0,0,1,43,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,1,1,1,42,1,1
2,42,43,1,1,1,43,1,1
2,43,42,1,1,1,43,1,1
2,42,42,2,0,1,44,1,1
0,42,43,2,1,1,42,1,1
0,43,43,1,1,1,42,1,1
0,43,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,43,1,1
2,42,43,1,1,1,42,1,1
1,43,43,1,1,1,43,1,1
1,42,43,2,1,1,43,1,1
0,43,44,1,1,1,42,1,1
0,43,43,1,0,1,42,1,1
0,43,43,1,0,1,42,1,1
0,44,42,0,1,1,42,1,1
0,44,42,0,1,1,42,1,1
0,44,42,0,1,1,42,1,1
1,43,42,0,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,2,1,43,1,1
0,44,43,1,1,1,43,1,1
0,44,43,1,1,1,43,1,1
0,43,42,1,1,1,43,1,1
0,43,42,0,1,1,42,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,44,43,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,44,43,0,2,1,43,1,1
1,44,43,1,1,1,43,1,1
1,44,43,1,1,1,44,1,1
1,43,42,1,1,1,44,1,1
0,42,42,1,1,1,44,1,1
0,42,42,1,0,1,45,1,1
0,42,42,0,0,1,45,1,1
0,42,42,0,0,1,44,1,1
0,42,42,1,0,1,44,1,1
1,43,42,1,0,1,44,1,1
1,43,43,1,1,1,43,1,1
1,43,43,1,2,1,43,1,1
0,43,43,2,1,1,44,1,1
0,43,42,1,0,1,43,1,1
0,44,41,0,0,1,43,1,1
0,44,41,0,0,1,43,1,1
1,44,41,0,0,1,43,1,1
1,44,41,0,0,1,43,1,1
1,44,41,0,1,1,43,1,1
1,44,42,1,1,1,43,1,1
1,43,42,1,1,1,44,1,1
1,43,41,1,1,1,43,1,1
1,44,41,0,1,1,43,1,1
0,44,42,0,1,1,43,1,1
0,44,42,0,0,1,44,1,1
0,43,42,0,0,1,44,1,1
0,43,42,0,0,1,44,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
1,43,43,2,1,1,43,1,1
1,42,42,2,1,1,43,1,1
1,43,43,1,1,1,44,1,1
1,43,43,1,1,1,43,1,1
2,44,42,0,0,1,44,1,1
1,42,43,0,0,1,43,1,1
0,42,44,0,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
1,43,43,2,1,1,43,1,1
1,43,42,2,1,1,42,1,1
1,42,42,2,1,1,43,1,1
1,44,42,0,1,1,43,1,1
1,44,42,1,1,1,43,1,1
1,44,42,1,0,1,43,1,1
0,45,42,0,0,1,42,1,1
0,45,42,0,0,1,42,1,1
0,44,42,0,0,1,42,1,1
0,44,42,0,0,1,42,1,1
0,44,42,0,1,1,42,1,1
0,44,42,0,1,1,42,1,1
1,44,42,0,0,1,43,1,1
1,43,42,2,1,1,43,1,1
1,43,43,2,0,1,44,1,1
1,44,43,1,1,1,43,1,1
2,44,42,1,1,1,43,1,1
1,45,43,0,0,1,43,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,1,1,1,43,1,1
2,42,43,1,1,1,43,1,1
2,42,42,2,0,1,44,1,1
1,43,42,1,1,1,44,1,1
1,42,42,1,1,1,42,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,1,1,42,1,1
1,43,43,2,1,1,43,1,1
0,44,44,1,2,1,42,1,1
1,42,43,1,0,1,44,1,1
1,42,42,1,0,1,43,1,1
0,43,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,43,1,1
2,44,43,0,1,1,43,1,1
2,44,43,1,0,1,44,1,1
0,42,44,1,1,1,42,1,1
0,42,44,1,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,1,1,42,1,1
0,44,43,0,1,1,42,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,43,1,1
2,43,42,1,1,1,43,1,1
2,43,42,1,1,1,43,1,1
0,44,42,1,1,1,42,1,1
0,43,42,1,0,1,43,1,1
0,43,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,43,1,1
2,43,43,0,1,1,43,1,1
2,43,43,1,0,1,44,1,1
0,43,44,1,1,1,43,1,1
0,42,44,1,0,1,42,1,1
0,43,44,0,0,1,42,1,1
0,43,44,0,0,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,44,42,0,0,1,44,1,1
2,44,42,1,1,1,42,1,1
0,44,43,1,2,1,42,1,1
0,44,43,0,1,1,43,1,1
0,44,43,0,1,1,43,1,1
0,44,43,0,0,1,44,1,1
0,43,43,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
2,43,42,1,1,1,43,1,1
2,45,42,0,0,1,44,1,1
1,42,42,1,1,1,43,1,1
1,42,42,1,1,1,43,1,1
1,43,42,0,0,1,44,1,1
1,43,42,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,0,1,44,1,1
2,42,43,1,1,1,43,1,1
2,42,43,2,1,1,43,1,1
1,43,43,1,2,1,42,1,1
0,44,44,0,1,1,43,1,1
0,43,43,0,1,1,43,1,1
0,42,43,0,1,1,43,1,1
0,42,43,0,0,1,44,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,1,1,43,1,1
1,42,43,1,1,1,43,1,1
1,43,42,2,0,1,44,1,1
1,42,43,2,0,1,44,1,1
1,42,43,2,1,1,43,1,1
0,42,43,1,2,1,43,1,1
0,43,42,0,1,1,44,1,1
0,43,42,0,1,1,44,1,1
0,43,42,0,1,1,44,1,1
0,43,42,0,0,1,44,1,1
1,43,42,0,0,1,44,1,1
1,42,42,0,0,1,44,1,1
1,42,42,0,0,1,44,1,1
0,42,43,1,0,1,44,1,1
0,42,44,1,0,1,44,1,1
1,42,43,1,2,1,44,1,1
0,42,43,1,2,1,43,1,1
1,42,43,1,1,1,43,1,1
1,42,43,1,1,1,42,1,1
1,43,43,1,0,1,43,1,1
1,43,43,1,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,43,43,1,0,1,42,1,1
0,43,43,1,0,1,42,1,1
1,44,42,2,1,1,42,1,1
1,44,43,1,1,1,41,1,1
1,44,42,1,2,1,41,1,1
0,45,43,0,2,1,41,1,1
0,45,43,0,2,1,41,1,1
0,45,43,0,2,1,41,1,1
0,45,43,0,1,1,42,1,1
0,44,42,0,0,1,43,1,1
0,44,42,0,1,1,42,1,1
0,44,42,0,1,1,42,1,1
1,44,42,0,0,1,43,1,1
1,44,42,2,1,1,43,1,1
0,44,43,2,1,1,43,1,1
0,43,44,2,0,1,44,1,1
1,43,42,2,0,1,43,1,1
2,44,41,1,1,1,43,1,1
1,43,42,0,1,1,42,1,1
1,43,42,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,43,42,1,0,1,43,1,1
1,43,42,1,0,1,43,1,1
1,43,42,1,2,1,43,1,1
1,44,42,0,2,1,42,1,1
0,44,43,1,1,1,42,1,1
1,43,43,1,1,1,43,1,1
0,44,42,0,1,1,43,1,1
0,43,42,0,0,1,44,1,1
0,43,42,0,0,1,44,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,44,1,1
1,44,42,0,2,1,43,1,1
1,43,43,2,1,1,43,1,1
1,44,41,1,0,1,43,1,1
1,44,41,1,0,1,43,1,1
0,43,41,1,0,1,43,1,1
0,44,41,0,0,1,43,1,1
1,44,41,0,0,1,43,1,1
1,43,41,0,1,1,43,1,1
2,43,42,1,1,1,43,1,1
2,43,42,1,0,1,44,1,1
2,43,41,1,1,1,43,1,1
1,42,43,1,1,1,43,1,1
1,43,43,0,1,1,43,1,1
0,43,44,0,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,43,43,0,0,1,44,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,43,1,1
2,44,43,1,1,1,42,1,1
2,44,43,1,2,1,42,1,1
0,43,44,1,2,1,42,1,1
0,43,44,0,2,1,42,1,1
0,43,42,0,1,1,42,1,1
0,43,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,43,1,1
2,43,43,1,1,1,42,1,1
1,43,43,1,1,1,43,1,1
0,44,44,1,1,1,42,1,1
0,44,43,1,0,1,43,1,1
0,45,43,0,0,1,42,1,1
0,44,42,0,0,1,42,1,1
0,44,42,0,1,1,42,1,1
0,44,42,0,1,1,42,1,1
1,44,42,0,1,1,42,1,1
1,44,42,0,1,1,42,1,1
1,44,42,1,1,1,43,1,1
1,44,43,1,2,1,42,1,1
1,43,43,1,1,1,41,1,1
1,44,43,0,1,1,41,1,1
1,43,43,0,1,1,41,1,1
1,43,43,0,0,1,42,1,1
0,43,44,0,0,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,1,1,1,42,1,1
1,44,43,1,1,1,43,1,1
1,43,42,2,0,1,44,1,1
1,44,42,1,1,1,43,1,1
0,45,42,0,1,1,43,1,1
0,45,42,0,1,1,43,1,1
0,43,42,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,42,1,1
2,44,43,0,1,1,42,1,1
1,44,44,1,1,1,43,1,1
0,43,45,1,2,1,42,1,1
0,42,43,1,1,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,0,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,43,1,0,1,43,1,1
0,42,44,1,1,1,43,1,1
1,43,42,2,0,1,44,1,1
0,43,43,2,0,1,44,1,1
0,44,44,1,1,1,43,1,1
0,43,42,1,1,1,42,1,1
0,44,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,1,1,1,42,1,1
2,43,43,0,1,1,42,1,1
1,43,44,1,1,1,42,1,1
0,43,44,1,1,1,42,1,1
0,44,43,0,1,1,42,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,1,1,42,1,1
0,43,42,1,1,1,42,1,1
1,43,42,1,0,1,43,1,1
1,43,42,1,2,1,43,1,1
1,43,43,1,2,1,42,1,1
1,42,42,2,1,1,43,1,1
2,43,42,1,1,1,43,1,1
1,44,42,0,0,1,43,1,1
1,44,42,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,1,0,1,43,1,1
0,43,43,1,1,1,43,1,1
2,43,43,0,1,1,43,1,1
2,43,43,1,0,1,44,1,1
2,43,43,1,1,1,43,1,1
1,43,43,2,1,1,43,1,1
0,43,44,2,1,1,43,1,1
0,42,44,2,0,1,44,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,0,1,42,1,1
0,43,43,0,1,1,42,1,1
0,43,43,1,0,1,43,1,1
1,43,43,1,1,1,43,1,1
1,43,43,2,1,1,43,1,1
1,44,43,1,2,1,43,1,1
1,44,44,0,1,1,43,1,1
1,43,43,1,0,1,44,1,1
0,43,44,1,0,1,44,1,1
0,44,44,0,0,1,44,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
0,44,43,0,1,1,42,1,1
1,44,42,0,1,1,42,1,1
1,43,42,1,1,1,43,1,1
1,44,42,1,0,1,44,1,1
0,44,43,1,1,1,44,1,1
0,43,43,1,1,1,43,1,1
0,44,42,0,0,1,43,1,1
0,44,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
1,43,42,0,0,1,43,1,1
0,43,43,1,0,1,43,1,1
