,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,106.42500000000001,27.25,87.5,170.125,238.75,332.0,388.375,443.625,477.75,682.25
