Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,2.0,2000,2000
0,0,0,39.6,40,0,3.7,1937,1978
0,0,0,59.8,60,0,7.7,1998,2000
0,0,0,79.6,80,0,12.8,1986,1998
0,0,0,99.0,100,0,8.3,1997,2000
0,0,0,114.0,120,0,8.4,1974,1993
0,0,0,135.2,140,0,13.2,1990,2000
0,0,0,151.0,160,0,11.5,1989,2000
0,0,0,174.9,180,0,17.7,1993,2000
0,0,0,180.8,200,0,6.8,1940,1983
0,0,0,202.5,220,0,12.0,1951,1983
0,0,0,227.5,240,0,8.6,1948,1986
0,0,0,240.0,260,0,11.0,1943,1977
0,0,0,230.1,280,0,64.6,1762,1797
0,0,0,268.4,300,0,23.1,1933,1966
0,0,0,275.2,320,0,20.1,1935,1961
0,0,0,317.0,340,0,20.3,1937,1963
0,0,0,305.0,360,0,19.1,1940,1968
0,0,0,320.7,380,0,25.5,1937,1950
0,0,0,316.8,400,0,42.8,1835,1859
0,0,0,320.1,420,0,58.2,1806,1841
0,0,0,344.0,440,0,31.3,1874,1907
0,0,0,304.9,460,0,126.7,1589,1632
0,0,0,353.6,480,0,54.9,1798,1828
0,0,0,331.6,500,0,92.8,1633,1658
0,0,0,257.2,520,0,209.4,1131,1245
0,0,0,295.7,540,0,182.6,1300,1392
0,0,0,302.6,560,0,180.4,1309,1393
0,0,0,233.4,580,0,306.9,859,1036
0,0,0,243.8,600,0,250.4,929,1065
0,0,0,261.4,620,0,218.6,1014,1111
0,0,0,249.6,640,0,273.6,880,1039
0,0,0,243.2,660,0,305.5,827,978
0,0,0,257.4,680,0,265.0,896,1015
0,0,0,231.8,700,0,302.6,715,894
0,0,0,246.2,720,0,298.6,751,930
0,0,0,224.5,740,0,310.1,656,839
0,0,0,206.8,760,0,337.1,559,750
0,0,0,219.9,780,0,310.8,589,787
0,0,0,207.7,800,0,345.8,491,730
0,0,0,200.5,820,0,338.2,483,693
0,0,0,200.6,840,0,350.6,450,682
0,0,0,209.3,860,0,355.6,466,699
0,0,0,193.7,880,0,373.9,420,640
0,0,0,187.2,900,0,369.4,383,603
0,0,0,241.8,920,0,289.2,582,773
0,0,0,186.4,940,0,379.4,358,588
0,0,0,177.5,960,0,422.2,306,553
0,0,0,192.1,980,0,400.7,398,589
0,0,0,214.4,1000,0,360.3,427,643
