Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,2.2,2000,2000
0,0,0,38.9,40,0,8.2,1852,1973
0,0,0,60.0,60,0,11.6,1996,2000
0,0,0,79.9,80,0,18.3,1966,1996
0,0,0,99.1,100,0,13.7,1994,2000
0,0,0,112.6,120,0,10.5,1947,1984
0,0,0,132.5,140,0,11.8,1985,2000
0,0,0,150.2,160,0,11.4,1997,2000
0,0,0,178.2,180,0,15.2,1994,2000
0,0,0,191.2,200,0,8.3,1967,1993
0,0,0,206.2,220,0,10.3,1969,1992
0,0,0,235.4,240,0,8.0,1962,1985
0,0,0,227.3,260,0,9.5,1957,1979
0,0,0,259.4,280,0,44.7,1857,1883
0,0,0,289.4,300,0,37.4,1917,1932
0,0,0,234.0,320,0,19.6,1895,1927
0,0,0,252.8,340,0,23.2,1911,1942
0,0,0,296.6,360,0,30.2,1922,1943
0,0,0,310.7,380,0,31.1,1906,1939
0,0,0,267.6,400,0,76.6,1764,1795
0,0,0,338.0,420,0,62.8,1825,1856
0,0,0,307.0,440,0,91.9,1658,1702
0,0,0,245.4,460,0,131.8,1472,1551
0,0,0,313.1,480,0,107.3,1560,1616
0,0,0,271.5,500,0,150.4,1292,1393
0,0,0,305.1,520,0,153.7,1417,1477
0,0,0,259.0,540,0,171.0,1273,1364
0,0,0,242.6,560,0,270.8,971,1111
0,0,0,245.3,580,0,248.3,963,1097
0,0,0,263.6,600,0,213.0,1046,1144
0,0,0,246.7,620,0,257.2,897,1042
0,0,0,238.9,640,0,273.0,843,994
0,0,0,258.5,660,0,232.7,929,1041
0,0,0,216.0,680,0,300.3,751,937
0,0,0,233.9,700,0,294.1,706,906
0,0,0,223.2,720,0,280.7,694,850
0,0,0,220.1,740,0,313.9,590,817
0,0,0,212.3,760,0,314.3,580,775
0,0,0,182.3,780,0,360.6,434,651
0,0,0,209.4,800,0,317.0,522,732
0,0,0,176.9,820,0,388.7,367,608
0,0,0,190.4,840,0,335.1,430,649
0,0,0,190.3,860,0,345.5,432,639
0,0,0,186.2,880,0,358.9,368,614
0,0,0,250.7,900,0,279.8,557,816
0,0,0,194.1,920,0,388.8,381,623
0,0,0,193.8,940,0,415.3,335,607
0,0,0,196.6,960,0,372.8,376,606
0,0,0,239.6,980,0,344.3,513,730
0,0,0,319.6,1000,0,208.8,1122,1229
