11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight
0,0,0,0,0,56,0,99,99
0,0,0,0,0,95,0,99,99
0,0,0,0,0,95,0,99,99
0,0,0,1,0,95,0,99,99
0,0,0,1,1,95,0,99,99
1,0,1,2,1,95,0,99,99
2,0,0,2,2,95,0,99,99
2,0,0,2,2,95,0,99,99
2,1,0,1,2,95,0,99,99
2,1,0,1,1,95,1,99,99
1,1,1,1,1,95,1,99,99
1,1,1,1,1,95,1,99,99
1,2,1,0,0,74,2,99,99
0,2,2,0,0,74,2,99,99
0,2,2,1,0,74,2,99,99
0,2,3,1,0,74,2,99,99
1,2,2,1,1,74,2,99,94
1,2,2,1,1,74,2,74,94
1,3,2,1,1,74,2,74,94
2,3,2,3,2,74,2,74,94
1,3,3,3,1,6,3,74,94
1,3,3,3,1,6,3,74,94
0,5,4,1,0,6,4,74,3
0,5,4,1,0,6,4,74,3
0,5,4,1,0,6,4,43,3
0,6,4,0,0,6,4,43,3
0,6,4,0,0,62,5,43,3
0,6,4,0,1,62,4,43,3
1,6,4,0,1,62,4,43,3
1,6,4,0,0,62,5,43,96
1,6,4,1,0,62,5,43,96
1,6,4,1,1,62,5,43,96
2,7,5,1,2,62,5,50,96
2,7,5,1,1,99,6,50,96
1,7,6,1,0,99,7,50,96
1,7,6,1,0,99,7,50,96
1,8,6,0,0,99,7,50,4
0,8,7,0,0,99,7,50,4
0,8,7,0,0,99,7,50,4
0,8,7,0,1,99,7,50,4
0,8,7,0,1,99,7,50,4
1,8,7,0,1,99,7,50,4
1,8,7,0,1,99,8,50,4
1,8,7,1,1,99,8,50,99
1,8,7,1,0,99,9,50,99
1,8,8,2,2,99,9,50,99
1,8,8,2,2,99,9,50,99
1,9,8,1,2,99,9,50,99
1,9,8,1,1,99,10,50,99
0,10,9,0,1,1,10,50,99
0,10,9,0,0,1,11,50,99
0,10,9,0,0,1,11,50,99
0,10,9,0,0,1,11,50,3
0,10,10,0,0,1,11,50,3
1,10,9,0,0,1,11,99,3
2,10,9,0,0,1,11,99,3
2,10,9,0,0,1,11,99,3
2,10,9,1,0,1,11,99,3
0,10,11,1,1,99,11,99,3
2,11,11,1,2,99,11,99,3
2,11,11,1,2,99,11,99,49
2,11,11,1,2,99,11,99,49
2,11,11,1,1,99,12,99,49
1,12,12,0,0,99,13,48,49
0,12,13,0,0,5,13,48,49
0,12,13,0,0,5,13,48,90
0,13,13,0,0,5,13,48,90
0,12,13,1,0,5,13,96,90
1,13,13,0,0,99,13,96,90
1,13,13,0,1,99,13,96,90
1,14,13,0,1,99,13,96,6
0,13,16,1,1,99,14,96,6
3,14,14,0,1,99,14,4,6
3,14,14,0,0,99,15,4,6
2,14,15,0,0,2,15,4,6
0,14,17,0,0,2,15,4,6
0,14,17,0,0,2,15,4,99
0,14,17,1,0,2,15,4,99
0,14,17,2,0,2,15,4,99
1,15,17,1,0,2,15,87,99
1,15,17,1,0,2,15,87,99
1,15,17,1,1,99,15,87,99
1,17,17,1,1,99,15,87,99
2,16,17,2,2,99,15,87,1
1,16,18,2,1,99,16,87,1
1,18,18,0,0,99,17,9,1
1,18,18,0,0,99,17,9,1
0,18,19,0,0,99,17,9,1
0,18,19,0,0,88,17,9,1
0,18,19,0,1,88,17,9,1
0,18,19,0,1,88,17,9,99
0,18,19,1,1,88,17,9,99
1,18,19,1,0,88,18,9,99
1,18,19,1,1,88,18,99,99
2,19,19,2,1,88,18,99,99
1,19,20,2,1,96,19,99,99
1,19,20,2,1,96,19,99,99
1,21,20,0,0,96,20,99,1
0,21,21,0,0,96,20,10,1
0,21,21,0,0,96,20,10,1
0,21,21,0,1,99,20,10,1
0,21,21,0,1,99,20,10,1
1,21,21,0,1,99,20,10,1
1,21,21,0,1,99,21,10,99
1,21,21,0,1,99,21,10,99
1,22,22,1,1,99,22,53,99
1,21,22,2,2,49,22,53,99
0,22,23,1,1,49,23,53,99
0,23,23,0,0,49,24,53,99
0,23,23,0,0,49,24,53,99
0,23,23,1,0,49,24,99,99
1,23,23,1,0,96,24,99,99
1,24,23,0,1,96,24,99,99
0,24,24,0,1,96,24,99,99
2,24,24,1,1,96,25,99,24
2,24,24,1,2,96,25,99,24
2,24,24,1,2,96,25,86,24
1,24,25,1,0,96,27,86,24
0,25,26,0,0,96,27,86,24
0,25,26,0,0,25,27,86,24
0,25,26,0,0,25,27,86,99
0,25,26,1,0,25,27,86,99
1,26,26,0,0,25,27,99,99
1,26,26,1,0,25,27,99,99
1,26,26,1,0,99,27,99,99
1,26,27,1,1,99,27,99,99
2,26,27,2,2,99,27,99,75
2,27,27,1,2,99,27,99,75
0,28,29,0,0,99,29,1,75
0,28,29,0,0,1,29,1,75
0,28,29,0,0,1,29,1,75
0,28,29,0,0,1,29,1,96
0,28,29,1,0,1,29,1,96
0,28,29,1,0,1,29,99,96
1,28,29,1,0,1,29,99,96
1,29,29,1,0,99,29,99,96
0,29,30,1,1,99,29,99,96
1,30,31,1,2,99,29,99,96
2,30,30,1,2,99,29,99,3
1,30,31,1,1,99,30,99,3
1,31,31,0,0,99,31,99,3
0,31,32,0,0,1,31,99,3
0,31,32,0,0,1,31,99,3
1,31,32,1,0,1,31,99,79
0,31,34,1,0,1,31,99,79
1,31,33,1,0,49,31,99,79
1,32,33,1,0,49,31,99,79
1,32,34,2,1,49,31,99,99
2,33,34,1,1,49,31,99,99
2,33,34,1,0,49,32,99,99
1,33,35,1,0,49,32,15,99
1,34,35,0,0,49,32,15,99
0,34,36,0,0,76,32,15,99
0,34,36,0,0,76,32,15,99
0,34,36,0,0,76,32,15,99
0,35,36,0,0,76,32,15,99
0,34,36,1,0,76,32,15,99
0,35,36,1,1,76,32,98,99
0,36,36,0,1,96,33,98,99
2,36,36,2,1,96,33,98,51
2,36,36,2,0,96,34,98,51
1,38,37,0,0,96,34,99,51
0,38,38,0,0,78,34,99,51
0,38,38,0,0,78,34,99,51
0,38,38,0,0,78,34,99,51
1,38,38,0,0,78,34,98,51
1,38,38,0,1,78,34,98,51
0,38,39,1,1,99,34,98,51
0,38,39,1,1,99,34,98,51
1,38,39,1,0,99,35,98,51
2,39,39,1,2,99,35,98,93
2,39,39,1,2,99,35,98,93
1,39,40,1,1,99,36,48,93
1,40,40,0,1,99,36,48,93
1,40,40,0,0,1,37,48,93
1,40,40,0,0,1,37,48,93
0,40,41,0,0,1,37,48,55
0,40,41,0,0,1,37,48,55
1,40,41,1,0,88,37,99,55
1,41,41,0,1,88,37,99,55
0,41,42,1,1,88,37,99,1
2,41,42,1,2,88,38,99,1
2,42,42,0,2,88,38,99,1
2,42,42,0,2,88,38,74,1
2,42,42,0,1,88,39,74,1
1,42,43,0,1,88,39,74,1
0,42,44,0,0,5,40,74,1
0,42,44,0,0,5,40,74,78
0,42,44,1,0,5,40,74,78
1,42,44,1,0,5,40,78,78
1,42,44,2,0,5,40,78,78
1,43,44,1,1,99,40,78,78
1,43,44,1,1,99,41,78,6
2,43,45,1,3,99,40,78,6
2,44,45,0,2,99,41,75,6
2,44,44,0,2,99,41,75,6
2,43,44,0,2,1,40,75,6
1,43,45,0,2,1,40,75,6
0,42,46,0,1,1,40,75,6
0,42,45,0,0,1,41,75,6
0,42,45,1,0,1,41,75,99
1,42,45,1,0,1,41,75,99
1,43,45,1,0,1,41,99,99
1,43,45,2,1,98,42,99,99
1,42,46,3,2,98,41,99,24
1,42,45,1,1,98,40,12,24
0,43,46,0,0,1,41,12,24
0,43,45,0,0,1,41,12,24
0,43,45,0,0,1,41,12,24
0,43,45,0,0,1,41,12,24
0,42,45,1,0,1,41,12,60
1,42,45,1,0,1,41,12,60
1,42,45,1,0,1,41,12,60
1,43,45,1,0,1,41,99,60
1,43,45,1,0,99,40,99,60
1,43,47,1,2,99,40,99,23
3,43,45,1,2,99,40,99,23
2,43,46,0,2,99,39,99,23
2,43,46,0,1,99,39,99,23
2,42,46,0,0,99,40,50,23
0,42,46,0,0,99,40,50,23
0,42,46,0,0,50,40,50,23
0,42,46,0,1,50,40,50,23
0,42,46,0,1,50,40,50,23
0,42,46,0,1,50,40,50,24
1,42,46,1,1,50,40,98,24
1,42,47,1,0,24,40,98,24
1,42,47,1,0,24,40,98,24
3,43,47,1,1,24,39,98,24
2,43,48,1,1,24,39,98,24
2,42,47,1,0,24,40,98,62
1,43,48,0,0,24,39,98,62
0,42,48,0,0,24,38,1,62
0,42,48,0,0,24,38,1,62
0,42,48,0,0,24,38,1,62
0,42,48,1,1,98,38,1,99
0,42,48,1,1,98,39,1,99
0,43,47,1,1,98,39,99,99
1,43,46,1,2,98,39,99,99
2,44,46,1,1,3,40,99,99
1,44,47,0,0,3,40,99,3
0,44,47,0,0,3,39,99,3
0,43,46,0,0,97,39,1,3
0,43,46,0,1,97,39,1,3
0,43,46,1,1,97,39,1,99
0,43,46,1,1,97,40,1,99
0,43,46,0,1,97,40,99,99
0,43,46,1,1,97,40,99,99
1,43,46,2,1,6,41,99,99
2,44,45,1,0,6,40,99,99
1,44,46,0,0,6,40,99,13
1,44,46,0,0,6,40,99,13
0,44,44,0,0,6,40,1,13
0,44,44,0,0,6,40,1,13
0,44,44,1,0,99,40,1,13
0,44,44,1,0,99,40,1,13
0,44,44,1,2,99,40,1,49
2,43,44,1,1,11,42,99,49
3,43,44,1,1,11,42,99,49
3,43,43,0,0,11,42,99,99
2,43,44,0,0,11,41,99,99
0,42,45,0,0,11,41,1,99
0,42,45,0,0,11,41,1,99
0,42,45,1,0,93,41,1,99
0,42,45,1,0,93,41,1,99
0,42,45,1,1,93,41,1,99
0,43,45,1,1,93,40,1,95
1,43,45,1,0,93,41,78,95
1,44,45,0,0,93,44,78,95
0,44,45,1,3,93,40,78,95
0,42,45,1,3,49,40,78,95
0,42,45,0,3,49,40,78,95
0,42,45,0,3,49,40,78,92
0,42,45,0,2,49,40,78,92
0,42,45,0,2,49,40,78,92
0,42,44,0,0,49,42,78,92
1,42,44,0,0,49,42,99,92
1,42,44,1,0,1,41,99,92
2,42,44,1,0,1,41,99,92
1,43,44,0,0,1,41,99,99
1,43,44,1,0,1,40,99,99
2,43,44,3,0,1,40,99,99
2,43,45,3,0,1,40,99,99
2,43,44,3,0,1,39,74,99
2,43,44,3,0,1,39,74,99
2,42,44,2,0,56,39,74,99
1,43,45,1,0,56,39,74,1
0,44,46,0,0,56,38,50,1
0,44,46,0,1,56,38,50,1
1,44,46,0,1,56,38,50,1
1,44,46,0,1,99,38,50,1
1,44,46,0,2,99,38,50,1
0,44,47,1,1,99,39,50,99
0,43,48,1,1,99,39,50,99
1,43,46,2,2,99,40,50,99
1,44,46,1,2,99,39,96,99
0,44,46,1,0,1,40,96,99
0,44,45,0,0,1,39,96,1
0,44,45,0,0,1,39,96,1
1,44,45,0,0,1,39,96,1
1,44,45,0,0,1,39,99,1
2,44,45,0,0,1,39,99,1
1,44,46,0,0,1,39,99,1
1,44,46,0,1,99,39,99,1
1,44,46,0,1,99,39,99,1
0,43,46,0,2,99,39,99,1
2,43,46,2,1,99,40,99,61
1,43,46,0,0,99,40,43,61
1,43,45,0,0,1,40,43,61
0,43,46,0,0,1,39,43,61
0,43,46,0,0,1,39,43,61
0,43,46,0,0,1,39,43,87
0,43,46,1,0,1,39,43,87
1,43,46,1,0,1,39,99,87
2,43,46,0,0,95,39,99,87
1,43,46,1,1,95,39,99,55
2,43,47,1,2,95,39,99,55
0,43,49,0,0,95,40,13,55
0,43,48,0,0,6,39,13,55
0,42,47,0,0,6,39,13,55
0,42,47,0,0,6,39,13,49
0,42,47,1,0,6,39,13,49
1,42,47,1,0,6,39,13,49
1,43,46,1,0,6,39,99,49
1,42,47,1,0,6,39,99,49
1,43,46,1,0,6,39,99,49
3,43,47,1,0,99,39,99,49
3,43,47,0,0,99,39,99,49
2,42,48,0,0,99,38,99,50
1,42,48,0,0,99,38,1,50
0,42,48,0,0,99,38,1,50
0,42,48,0,1,99,38,1,50
0,42,48,0,1,99,38,1,50
0,42,48,1,1,99,38,1,99
0,42,48,1,1,99,39,1,99
0,42,48,1,1,99,39,96,99
1,41,48,2,2,99,38,96,99
1,42,48,1,1,99,39,96,99
0,41,48,1,1,99,39,96,44
0,41,47,0,0,99,40,96,44
0,41,47,0,0,99,40,81,44
0,41,47,0,1,99,40,81,44
0,41,47,0,1,99,40,81,44
1,41,47,0,0,96,41,81,44
1,41,47,0,1,96,41,81,44
1,41,47,0,1,96,41,81,99
2,40,47,2,1,96,42,81,99
0,41,49,1,0,96,41,87,99
0,42,49,0,0,96,41,87,99
0,42,48,0,0,87,41,87,99
0,41,47,0,0,87,40,87,99
0,41,47,1,0,87,40,87,99
0,41,47,1,0,87,40,99,99
0,42,47,1,1,87,40,99,99
0,42,48,1,1,99,40,99,99
1,42,47,2,2,99,41,99,99
0,42,48,2,2,99,41,99,1
0,41,47,2,2,99,40,99,1
0,42,47,1,1,99,40,99,1
0,42,46,1,0,99,41,93,1
0,43,45,0,0,99,41,93,1
0,43,45,0,0,1,40,93,1
1,43,45,0,0,1,40,93,93
1,43,45,1,0,1,40,93,93
0,43,46,1,0,1,40,93,93
1,44,46,0,1,99,40,49,93
0,44,47,1,1,99,40,49,93
1,42,46,2,2,99,40,49,24
1,42,46,2,1,99,41,49,24
1,43,46,1,0,99,42,49,24
0,44,47,0,0,99,41,99,24
0,44,46,0,0,99,40,99,24
0,44,46,0,0,75,40,99,24
1,44,45,0,0,75,40,99,24
1,44,45,1,0,75,39,99,97
1,44,45,1,0,75,39,99,97
0,44,46,1,0,75,39,99,97
1,45,46,0,0,75,39,99,97
2,45,46,1,1,75,39,99,97
1,44,46,1,1,99,39,99,97
0,44,47,0,0,99,40,99,98
0,43,46,0,0,99,39,99,98
0,43,46,0,0,99,39,99,98
0,43,46,0,1,99,39,99,98
0,43,46,1,1,99,39,99,99
0,43,46,1,0,99,40,99,99
0,43,46,1,1,99,40,99,99
2,43,46,2,1,96,41,99,99
2,44,45,1,1,96,41,99,99
1,43,45,1,0,96,42,99,61
1,43,45,1,0,96,41,99,61
0,44,45,0,0,96,41,3,61
0,44,45,0,0,98,40,3,61
0,44,45,0,0,98,41,3,93
0,44,44,0,1,98,40,3,93
0,44,44,1,0,98,41,3,93
0,45,44,0,1,98,41,99,93
1,45,44,1,2,98,40,99,93
2,45,43,2,2,24,40,99,93
1,44,44,2,1,24,40,99,93
0,46,43,0,0,24,41,99,27
0,45,42,0,0,24,41,99,27
0,45,42,0,0,24,41,75,27
0,45,42,0,0,24,41,75,27
1,45,42,0,0,99,41,75,27
1,45,42,0,1,99,41,75,99
0,45,43,1,1,99,41,75,99
0,45,43,1,1,99,42,75,99
1,44,43,2,2,99,41,12,99
1,44,43,1,3,99,41,12,99
0,44,44,1,2,99,40,12,99
0,45,43,0,1,49,41,12,99
0,44,43,0,1,49,41,12,99
0,44,42,0,0,49,42,12,99
0,44,42,0,0,49,42,12,50
0,44,42,0,1,49,42,12,50
0,44,42,0,1,49,42,12,50
1,44,42,0,1,49,42,99,50
1,44,42,0,1,49,43,99,50
0,43,43,0,1,49,42,99,50
1,43,43,0,1,49,42,99,50
1,43,43,2,1,49,43,99,99
1,43,44,2,1,49,43,99,99
1,43,44,2,1,49,42,99,99
1,41,43,2,0,49,43,12,99
0,43,44,0,0,49,43,12,99
0,43,44,0,0,49,42,12,99
0,43,43,0,0,5,42,12,99
0,43,43,1,0,5,42,12,99
0,43,43,1,0,5,42,12,99
0,44,43,1,0,5,42,12,99
0,43,43,2,0,5,42,12,99
1,44,43,1,0,5,42,99,99
3,44,43,3,0,99,42,99,99
1,46,45,1,0,99,40,99,46
1,46,45,1,0,99,40,99,46
1,45,43,1,0,99,40,1,46
0,46,44,0,0,99,39,1,46
0,46,43,0,0,99,39,1,46
0,46,43,0,0,99,39,1,46
0,46,43,0,1,99,39,1,46
0,46,43,0,1,99,39,1,46
0,46,43,1,1,99,40,1,86
0,46,43,1,1,99,41,1,86
1,46,43,1,1,99,41,99,86
1,45,43,1,1,75,41,99,86
0,46,44,0,0,75,42,99,24
0,45,44,0,0,75,40,99,24
0,45,44,0,0,75,39,99,24
1,45,44,0,0,75,39,96,24
1,45,44,0,1,99,39,96,24
1,44,44,0,1,99,39,96,99
1,44,45,2,2,99,40,99,99
1,44,44,2,2,99,40,99,99
1,45,44,1,1,99,41,99,99
0,44,44,1,1,49,41,99,99
0,44,43,0,0,49,42,99,1
0,44,43,0,0,49,42,99,1
0,44,43,0,0,49,42,99,1
1,43,43,0,0,49,42,99,1
1,43,43,0,1,49,42,99,1
1,43,43,0,1,49,42,99,1
1,43,44,0,0,99,43,99,1
1,43,44,0,1,99,43,99,1
3,43,43,0,3,99,42,99,1
2,43,44,0,2,99,42,99,99
2,43,44,0,2,99,42,99,99
0,41,46,0,1,99,41,3,99
0,41,45,0,0,99,42,3,99
0,41,45,0,0,1,42,3,99
0,42,45,0,0,1,42,3,99
0,41,45,1,0,1,42,3,99
0,41,45,2,0,1,42,99,99
0,42,44,1,0,1,42,99,99
0,42,44,1,0,99,43,99,99
1,42,44,1,1,99,42,99,99
2,42,44,1,2,99,42,99,11
2,43,43,0,3,99,42,99,11
0,42,45,0,1,2,44,99,11
0,41,44,0,1,2,43,99,11
0,41,43,0,0,2,44,99,11
0,41,43,0,0,2,44,99,93
1,41,43,0,0,2,44,99,93
1,41,43,1,0,2,44,99,93
1,40,44,1,0,2,44,99,93
1,40,43,1,1,99,44,99,93
1,41,43,0,1,99,44,99,3
3,41,43,0,2,99,44,99,3
3,41,43,0,1,99,45,99,3
2,41,44,0,0,99,44,25,3
1,40,45,0,0,1,44,25,3
0,40,45,0,0,1,44,25,3
0,40,44,0,0,1,44,25,74
0,40,44,0,0,1,44,25,74
0,40,44,1,0,1,44,74,74
1,40,44,1,0,1,44,74,74
1,40,44,1,0,1,44,74,74
1,40,44,1,1,99,44,74,74
1,40,45,0,1,99,44,74,74
1,40,45,0,0,99,45,74,74
1,40,44,1,3,99,45,74,44
1,40,44,0,3,99,45,48,44
0,40,44,0,3,99,45,48,44
0,39,43,0,2,99,46,48,44
0,39,42,0,0,11,48,48,44
0,39,42,0,0,11,48,48,92
0,39,41,1,0,11,48,48,92
1,39,41,1,0,11,48,76,92
1,40,41,1,0,11,48,76,92
1,40,41,1,0,99,47,76,92
0,41,42,1,1,99,47,76,93
1,42,42,1,2,99,47,76,93
1,39,42,2,1,99,47,76,93
1,40,42,1,1,99,47,87,93
0,40,43,1,0,99,47,87,93
0,40,42,0,0,1,46,87,93
0,40,42,0,0,1,46,87,93
0,40,42,1,0,1,46,87,94
0,40,43,1,0,1,46,99,94
2,41,42,0,0,1,46,99,94
1,41,42,1,0,99,45,99,94
3,41,42,1,2,99,45,99,94
2,42,41,0,1,99,45,1,94
1,40,42,0,1,12,44,1,94
0,40,43,0,0,12,45,1,94
0,40,43,0,0,12,45,1,81
0,40,43,0,0,12,45,1,81
0,40,43,1,0,12,45,1,81
1,41,43,0,0,12,45,77,81
1,41,43,1,0,99,45,77,81
0,40,44,1,1,99,45,77,81
1,41,44,3,1,99,45,77,81
1,41,44,3,1,99,44,77,2
1,40,43,3,0,99,45,98,2
0,41,44,1,0,62,44,98,2
0,40,44,1,0,62,43,98,2
0,41,44,0,0,62,43,98,50
0,41,44,0,0,62,43,98,50
1,41,44,0,1,62,43,99,50
1,41,44,0,1,62,43,99,50
0,41,45,1,1,62,43,99,50
1,41,44,1,0,49,44,99,50
1,41,44,1,0,49,44,99,50
3,41,44,1,1,49,44,99,99
2,41,44,1,1,49,43,6,99
2,40,44,1,0,49,44,6,99
2,41,44,0,0,49,43,6,99
1,40,45,0,0,99,43,6,99
0,40,45,0,0,99,43,6,92
0,40,45,0,1,99,43,6,92
0,40,45,0,1,99,43,6,92
1,40,45,1,0,1,44,99,92
1,40,45,1,0,1,44,99,92
3,40,45,2,0,1,44,99,74
3,40,45,2,0,1,44,99,74
3,41,44,1,0,1,43,49,74
3,39,43,1,0,1,43,49,74
0,40,46,0,0,99,43,49,74
0,40,46,0,0,99,42,49,87
0,40,46,0,0,99,42,49,87
0,40,46,0,1,99,42,49,87
0,40,46,1,1,99,42,96,87
1,40,46,1,0,49,42,96,87
1,40,46,1,0,49,42,96,87
2,40,46,2,1,49,42,96,99
2,40,47,2,1,49,42,96,99
2,40,47,1,0,49,42,6,99
1,40,48,1,0,49,42,6,99
1,39,47,1,0,98,41,6,99
0,40,47,0,0,98,41,6,99
0,40,47,0,0,98,41,6,12
0,40,47,0,0,98,41,6,12
0,40,47,0,1,98,41,6,12
1,40,47,0,1,98,41,80,12
0,40,48,0,1,24,42,80,12
1,40,48,0,1,24,41,80,12
3,39,48,1,1,24,42,80,12
3,39,48,1,1,24,42,80,98
3,40,46,0,0,24,43,3,98
1,38,48,0,0,24,41,3,98
0,38,49,0,0,21,41,3,98
0,38,49,0,0,21,41,3,98
0,38,49,0,0,21,41,3,96
0,38,49,1,0,21,41,3,96
1,39,49,0,1,21,41,99,96
1,39,49,1,0,99,41,99,96
1,39,48,1,1,99,42,99,96
1,39,49,2,2,99,41,99,96
1,40,49,1,2,99,41,99,54
1,40,48,1,1,99,42,99,54
1,38,48,1,1,99,41,99,54
0,39,49,0,0,99,40,30,54
0,39,49,0,0,99,40,30,54
0,39,49,1,0,37,40,30,54
1,39,49,1,1,37,40,30,98
1,40,49,0,0,37,40,99,98
1,40,49,1,0,37,40,99,98
1,40,50,2,1,74,40,99,98
2,41,48,1,0,74,40,99,78
1,40,48,1,0,74,40,99,78
1,41,48,0,0,74,39,99,78
0,40,49,0,0,74,39,37,78
0,40,49,1,0,74,39,37,78
0,40,49,1,0,99,39,37,78
0,40,49,1,1,99,39,37,78
0,41,49,1,1,99,39,37,99
0,40,49,1,1,99,40,37,99
1,40,49,2,2,99,40,99,99
2,40,49,1,1,99,41,99,99
0,40,49,0,0,99,42,99,99
0,39,49,0,0,99,42,99,24
0,39,49,0,0,99,42,99,24
0,38,48,0,0,99,42,99,24
0,38,48,0,0,99,42,88,24
0,38,48,0,1,99,42,88,24
1,38,48,0,1,99,42,88,24
1,38,48,0,1,99,43,88,24
0,38,49,1,1,99,43,88,99
2,37,49,2,1,99,42,88,99
2,37,49,2,1,99,42,99,99
1,38,50,1,0,20,43,99,99
0,38,49,0,0,20,41,99,18
0,38,49,0,0,20,41,99,18
1,38,49,0,0,20,41,98,18
1,38,49,0,0,99,41,98,18
1,38,49,0,1,99,41,98,18
0,38,51,1,1,99,41,98,98
1,38,48,1,0,99,41,98,98
2,39,48,1,2,99,41,94,98
1,39,49,1,2,99,41,94,98
0,38,49,0,0,49,42,94,98
0,38,49,0,0,49,42,94,62
0,38,49,0,0,49,42,94,62
1,38,49,0,0,49,41,89,62
1,38,49,1,0,49,41,89,62
0,38,50,1,1,99,41,89,62
1,39,49,0,1,99,41,89,62
1,39,48,2,2,99,40,89,99
2,39,48,2,2,99,40,99,99
1,40,49,1,0,99,41,99,99
0,41,49,0,0,5,40,99,99
0,41,48,0,0,5,39,99,99
0,41,48,0,0,5,39,99,50
1,41,48,0,0,5,39,99,50
