Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.7,2000,19.0,1.0,0,19.0,14.0,21.0,1.0,0,19.0,2.0,20.0,1.0,0,2000,1.0,19.0,20,19.0
1.0,0,39.0,1.0,5.0,39.0,39.0,1.2,2000,39.0,1.0,0,39.0,13.0,40.0,1.0,0,39.0,4.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,62.0,1.0,9.0,59.0,59.0,1.4,2000,59.0,5.0,0,59.0,28.0,63.0,1.0,0,62.0,7.0,60.0,3.0,0,2000,1.0,59.0,60,59.0
2.0,0,79.0,1.0,12.0,79.0,79.0,2.6,2000,79.0,8.0,0,79.0,22.0,80.0,3.0,0,79.0,11.0,80.0,6.0,0,2000,4.0,79.0,80,79.0
3.0,0,100.0,1.0,12.0,99.0,99.0,3.2,2000,100.0,8.0,0,99.0,20.0,101.0,4.0,0,100.0,10.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
3.0,0,120.0,2.0,14.0,119.0,119.0,3.5,2000,120.0,9.0,0,120.0,23.0,121.0,4.0,0,120.0,12.0,120.0,8.0,0,2000,5.0,119.0,120,120.0
4.0,0,141.0,3.0,15.0,140.0,140.0,4.2,2000,140.0,10.0,0,140.0,21.0,142.0,5.0,0,141.0,13.0,140.0,8.0,0,2000,6.0,139.0,140,141.0
4.0,0,162.0,3.0,16.0,159.0,160.0,4.2,2000,162.0,11.0,0,161.0,24.0,163.0,5.0,0,162.0,14.0,160.0,8.0,0,2000,6.0,158.0,160,162.0
5.0,0,181.0,3.0,21.0,179.0,180.0,4.9,2000,180.0,12.0,0,180.0,52.0,182.0,6.0,0,181.0,16.0,179.9,9.0,0,2000,7.0,179.0,180,181.0
5.0,0,201.0,3.0,34.0,200.0,200.0,5.5,2000,200.0,15.0,0,200.0,65.0,202.0,6.0,0,201.0,23.0,199.9,10.0,0,2000,7.0,199.0,200,201.0
5.0,0,223.0,4.0,18.0,220.0,220.0,5.5,2000,223.0,13.0,0,220.0,29.0,224.0,7.0,0,223.0,16.0,219.8,11.0,0,2000,8.0,218.0,220,223.0
6.0,0,241.0,4.0,23.0,239.0,239.0,6.1,2000,241.0,15.0,0,240.0,28.0,242.0,7.0,0,241.0,18.0,239.8,12.0,0,2000,8.0,239.0,240,241.0
6.0,0,265.0,4.0,20.0,258.0,262.0,6.0,2000,265.0,14.0,0,262.0,32.0,266.0,7.0,0,265.0,17.0,259.7,11.0,0,2000,8.0,258.0,260,265.0
7.0,0,285.0,5.0,22.0,279.0,280.0,7.0,2000,285.0,16.0,0,280.0,32.0,286.0,8.0,0,285.0,19.0,279.6,13.0,0,2000,10.0,278.0,280,285.0
9.0,0,304.0,6.0,35.0,302.0,302.0,8.8,2000,304.0,21.0,0,302.0,63.0,305.0,11.0,0,304.0,27.0,299.8,16.0,0,2000,12.0,297.0,300,304.0
10.0,0,323.0,8.0,50.0,321.0,322.0,10.7,2000,323.0,27.0,0,322.0,67.0,324.0,13.0,0,323.0,35.0,319.8,21.0,0,2000,15.0,319.0,320,323.0
24.0,0,361.0,16.0,123.0,339.0,339.0,27.2,1994,361.0,82.0,0,339.0,306.0,362.0,35.0,0,361.0,110.0,337.8,64.0,0,1994,49.0,336.0,340,361.0
64.0,0,383.0,39.0,526.0,327.0,351.0,69.7,1859,383.0,295.0,0,351.0,922.0,384.0,82.0,0,383.0,351.0,284.9,142.0,0,1852,91.0,326.0,360,383.0
52.0,0,382.0,30.0,328.0,360.0,374.0,54.9,1936,382.0,192.0,0,374.0,955.0,383.0,69.0,0,382.0,309.0,310.1,111.0,0,1935,79.0,348.0,380,382.0
209.0,0,284.0,139.0,872.0,267.0,267.0,207.6,1371,284.0,631.0,0,267.0,981.0,285.0,282.0,0,284.0,806.0,228.9,453.0,0,1301,350.0,238.0,400,284.0
271.0,0,230.0,174.0,843.0,224.0,224.0,249.7,1227,230.0,727.0,0,224.0,997.0,231.0,364.0,0,230.0,803.0,213.2,599.0,0,1127,395.0,211.0,420,230.0
