Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.8,2000,19.0,2.0,0,19.0,16.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,19.0
1.0,0,40.0,1.0,3.0,39.0,39.0,0.7,2000,39.0,1.0,0,39.0,14.0,40.0,1.0,0,40.0,1.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,60.0,1.0,9.0,59.0,59.0,1.6,2000,59.0,6.0,0,59.0,19.0,60.0,1.0,0,60.0,8.0,60.0,4.0,0,2000,1.0,59.0,60,59.0
3.0,0,80.0,1.0,31.0,79.0,79.0,3.8,2000,80.0,10.0,0,79.0,57.0,81.0,4.0,0,80.0,17.0,80.0,7.0,0,2000,5.0,79.0,80,80.0
3.0,0,100.0,1.0,12.0,99.0,99.0,3.1,2000,100.0,8.0,0,99.0,20.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,4.0,99.0,100,100.0
4.0,0,120.0,2.0,14.0,119.0,119.0,3.8,2000,120.0,10.0,0,119.0,24.0,121.0,5.0,0,120.0,12.0,120.0,7.0,0,2000,6.0,119.0,120,120.0
5.0,0,141.0,3.0,16.0,140.0,140.0,4.6,2000,141.0,11.0,0,141.0,24.0,142.0,6.0,0,141.0,14.0,140.0,9.0,0,2000,7.0,139.0,140,141.0
4.0,0,160.0,3.0,16.0,159.0,159.0,4.4,2000,160.0,11.0,0,160.0,36.0,161.0,5.0,0,160.0,14.0,160.0,8.0,0,2000,6.0,159.0,160,160.0
5.0,0,181.0,3.0,21.0,179.0,179.0,5.3,2000,180.0,13.0,0,179.0,61.0,182.0,6.0,0,181.0,18.0,180.0,10.0,0,2000,7.0,179.0,180,181.0
5.0,0,202.0,4.0,44.0,200.0,200.0,6.2,2000,200.0,15.0,0,200.0,71.0,203.0,7.0,0,202.0,35.0,199.7,11.0,0,2000,8.0,199.0,200,202.0
6.0,0,223.0,4.0,19.0,219.0,219.0,5.7,2000,223.0,13.0,0,221.0,35.0,224.0,7.0,0,223.0,17.0,220.0,10.0,0,2000,8.0,219.0,220,223.0
