,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,110.8,36.25,78.0,193.625,249.0,335.0,388.5,442.125,476.25,674.125
