,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,109.62500000000001,30.625,100.875,179.875,236.375,332.125,386.75,441.75,475.5,697.375
