Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,2.2,2000,2000
0,0,0,39.1,40,0,11.5,1774,1958
0,0,0,58.7,60,0,14.3,1986,2000
0,0,0,79.9,80,0,27.4,1964,1998
0,0,0,99.5,100,0,17.1,1995,2000
0,0,0,110.8,120,0,12.7,1933,1990
0,0,0,134.2,140,0,14.2,1988,1997
0,0,0,158.0,160,0,13.2,1992,2000
0,0,0,177.9,180,0,16.0,1991,2000
0,0,0,188.1,200,0,11.2,1960,1993
0,0,0,203.1,220,0,16.8,1970,1993
0,0,0,231.7,240,0,11.7,1954,1984
0,0,0,220.1,260,0,12.7,1948,1975
0,0,0,261.8,280,0,40.1,1846,1875
0,0,0,282.1,300,0,42.5,1920,1953
0,0,0,270.3,320,0,21.0,1901,1939
0,0,0,245.3,340,0,23.3,1880,1928
0,0,0,261.0,360,0,27.8,1911,1946
0,0,0,310.3,380,0,32.7,1920,1943
0,0,0,271.7,400,0,77.8,1786,1822
0,0,0,282.4,420,0,59.9,1827,1865
0,0,0,300.0,440,0,115.6,1614,1640
0,0,0,277.8,460,0,100.4,1639,1688
0,0,0,332.8,480,0,116.1,1585,1631
0,0,0,219.2,500,0,209.9,1129,1249
0,0,0,298.7,520,0,168.3,1387,1437
0,0,0,312.0,540,0,168.7,1409,1459
0,0,0,236.9,560,0,254.1,958,1089
0,0,0,244.4,580,0,239.2,1001,1087
0,0,0,252.9,600,0,224.8,1012,1100
0,0,0,257.8,620,0,244.6,1005,1094
0,0,0,235.9,640,0,277.7,877,972
0,0,0,260.0,660,0,239.3,956,1055
0,0,0,243.1,680,0,261.5,819,958
0,0,0,222.4,700,0,300.4,688,864
0,0,0,229.1,720,0,278.3,708,868
0,0,0,201.6,740,0,335.8,568,754
0,0,0,201.5,760,0,324.0,555,737
0,0,0,197.3,780,0,349.3,477,703
0,0,0,211.6,800,0,320.9,539,746
0,0,0,178.0,820,0,386.5,406,615
0,0,0,194.1,840,0,366.3,462,660
0,0,0,200.1,860,0,353.0,460,668
0,0,0,170.6,880,0,345.5,441,646
0,0,0,200.1,900,0,326.1,437,647
0,0,0,177.0,920,0,403.7,339,567
0,0,0,189.3,940,0,410.4,392,597
0,0,0,204.9,960,0,358.7,410,638
0,0,0,256.8,980,0,290.4,604,781
0,0,0,561.5,1000,0,91.7,1728,1772
