,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,14.2,12.625,14.75,16.0,16.75,18.25,20.5,22.5,23.625,31.0
