Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,127.0,19.0,19.0,6.8,2000,20.0,35.0,0,19.0,659.0,21.0,1.0,0,20.0,63.0,20.0,14.0,0,1999,1.0,19.0,20,20.0
1.0,0,46.0,1.0,910.0,40.0,41.0,56.5,2000,43.0,572.0,0,42.0,988.0,47.0,2.0,0,46.0,826.0,40.0,64.0,0,1988,3.0,39.0,40,44.0
3.0,0,63.0,1.0,932.0,57.0,59.0,24.0,1965,60.0,13.0,0,59.0,998.0,64.0,4.0,0,63.0,559.0,59.0,7.0,0,1868,4.0,54.0,60,61.0
4.0,0,81.0,2.0,725.0,79.0,79.0,20.2,1987,79.0,11.0,0,79.0,997.0,82.0,4.0,0,81.0,453.0,79.4,7.0,0,1933,5.0,78.0,80,80.0
4.0,0,101.0,3.0,415.0,99.0,100.0,13.4,2000,101.0,13.0,0,100.0,787.0,102.0,6.0,0,101.0,138.0,99.4,9.0,0,1987,6.0,99.0,100,101.0
5.0,0,123.0,3.0,334.0,120.0,121.0,12.6,2000,122.0,15.0,0,121.0,908.0,124.0,7.0,0,123.0,100.0,119.6,11.0,0,1996,7.0,119.0,120,123.0
5.0,0,143.0,3.0,157.0,140.0,140.0,9.1,2000,142.0,14.0,0,141.0,950.0,144.0,6.0,0,143.0,66.0,140.0,10.0,0,1998,7.0,139.0,140,143.0
7.0,0,166.0,4.0,200.0,159.0,159.0,13.7,1999,165.0,46.0,0,160.0,871.0,167.0,8.0,0,166.0,100.0,159.8,15.0,0,1998,9.0,159.0,160,166.0
6.0,0,185.0,4.0,211.0,179.0,180.0,11.4,2000,182.0,14.0,0,180.0,822.0,186.0,7.0,0,185.0,27.0,179.9,11.0,0,1992,8.0,178.0,180,185.0
7.0,0,202.0,5.0,595.0,199.0,201.0,16.5,1999,201.0,15.0,0,201.0,992.0,203.0,8.0,0,202.0,23.0,199.8,12.0,0,1985,9.0,197.0,200,202.0
