Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,7.0,19.0,19.0,1.2,2000,19.0,3.0,0,19.0,22.0,21.0,1.0,0,20.0,6.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,13.0,39.0,39.0,2.8,1994,39.0,7.0,0,39.0,354.0,40.0,2.0,0,39.0,11.0,39.6,5.0,0,1985,3.0,39.0,40,39.0
1.0,0,61.0,1.0,443.0,59.0,59.0,10.7,1973,59.0,8.0,0,59.0,985.0,62.0,3.0,0,61.0,12.0,56.0,6.0,0,1943,3.0,59.0,60,60.0
3.0,0,80.0,1.0,14.0,79.0,79.0,4.8,1981,80.0,9.0,0,79.0,981.0,81.0,4.0,0,80.0,12.0,74.7,7.0,0,1956,4.0,79.0,80,80.0
3.0,0,99.0,2.0,16.0,99.0,99.0,5.4,1976,99.0,9.0,0,99.0,759.0,100.0,4.0,0,99.0,13.0,90.0,7.0,0,1948,5.0,99.0,100,99.0
4.0,0,121.0,3.0,16.0,119.0,120.0,5.9,1990,120.0,11.0,0,120.0,987.0,122.0,5.0,0,121.0,15.0,109.4,8.0,0,1961,6.0,118.0,120,121.0
5.0,0,140.0,3.0,17.0,139.0,139.0,5.9,1982,140.0,11.0,0,139.0,1000.0,141.0,6.0,0,140.0,15.0,122.8,9.0,0,1950,7.0,138.0,140,140.0
16.0,0,192.0,7.0,839.0,152.0,157.0,88.4,1657,170.0,568.0,0,158.0,995.0,193.0,64.0,0,192.0,728.0,114.7,330.0,0,1590,101.0,129.0,160,192.0
6.0,0,181.0,5.0,543.0,178.0,179.0,17.2,2000,181.0,15.0,0,181.0,966.0,182.0,8.0,0,181.0,32.0,165.7,12.0,0,1991,9.0,178.0,180,181.0
7.0,0,200.0,5.0,918.0,199.0,199.0,30.2,1995,200.0,17.0,0,199.0,993.0,201.0,8.0,0,200.0,819.0,169.4,13.0,0,1978,10.0,198.0,200,200.0
7.0,0,221.0,6.0,532.0,218.0,218.0,15.5,1993,219.0,19.0,0,218.0,938.0,222.0,9.0,0,221.0,31.0,183.1,15.0,0,1949,11.0,215.0,220,221.0
7.0,0,240.0,6.0,867.0,237.0,238.0,19.7,1984,240.0,16.0,0,239.0,986.0,241.0,9.0,0,240.0,25.0,212.8,13.0,0,1955,10.0,237.0,240,240.0
7.0,0,261.0,5.0,21.0,258.0,258.0,6.9,1960,261.0,16.0,0,261.0,26.0,262.0,8.0,0,261.0,19.0,225.6,13.0,0,1881,10.0,253.0,260,261.0
7.0,0,281.0,5.0,24.0,276.0,276.0,7.0,1949,281.0,17.0,0,278.0,32.0,282.0,8.0,0,281.0,23.0,216.5,13.0,0,1893,9.0,275.0,280,281.0
9.0,0,300.0,7.0,31.0,294.0,294.0,8.7,1916,300.0,20.0,0,299.0,44.0,301.0,11.0,0,300.0,27.0,226.2,16.0,0,1856,12.0,287.0,300,300.0
11.0,0,317.0,8.0,94.0,314.0,314.0,15.7,1891,317.0,51.0,0,314.0,308.0,318.0,16.0,0,317.0,73.0,238.4,40.0,0,1846,21.0,314.0,320,317.0
21.0,0,330.0,11.0,683.0,229.0,318.0,64.9,1566,330.0,357.0,0,318.0,985.0,331.0,58.0,0,330.0,634.0,198.9,155.0,0,1440,77.0,205.0,340,330.0
12.0,0,360.0,10.0,35.0,353.0,355.0,11.9,1902,360.0,24.0,0,355.0,267.0,361.0,15.0,0,360.0,30.0,255.0,20.0,0,1855,16.0,351.0,360,360.0
