Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
9.0,0,19.0,9.0,28.0,19.0,19.0,10.6,2000,19.0,19.0,0,19.0,49.0,20.0,10.0,0,19.0,22.0,20.0,18.0,0,2000,12.0,19.0,20,19.0
959.0,0,33.0,438.0,999.0,2.0,6.0,496.8,1791,27.0,997.0,0,12.0,1000.0,34.0,981.0,0,33.0,999.0,35.8,993.0,0,348,984.0,1.0,40,30.0
17.0,0,71.0,4.0,985.0,58.0,60.0,162.4,1964,64.0,893.0,0,60.0,1000.0,72.0,136.0,0,71.0,972.0,57.8,723.0,0,1779,314.0,56.0,60,67.0
4.0,0,84.0,2.0,995.0,61.0,65.0,110.0,1883,81.0,944.0,0,66.0,1000.0,85.0,6.0,0,84.0,991.0,69.9,792.0,0,1422,7.0,55.0,80,83.0
5.0,0,109.0,3.0,934.0,99.0,99.0,48.2,1974,100.0,495.0,0,100.0,999.0,110.0,7.0,0,109.0,830.0,90.0,21.0,0,1879,8.0,98.0,100,104.0
5.0,0,135.0,3.0,917.0,119.0,119.0,59.8,1980,130.0,507.0,0,119.0,992.0,136.0,7.0,0,135.0,809.0,111.6,185.0,0,1900,8.0,116.0,120,135.0
6.0,0,149.0,4.0,867.0,138.0,140.0,48.2,1984,148.0,356.0,0,140.0,1000.0,150.0,8.0,0,149.0,778.0,123.5,26.0,0,1934,9.0,130.0,140,149.0
12.0,0,169.0,6.0,863.0,147.0,150.0,82.8,1843,163.0,598.0,0,159.0,995.0,170.0,35.0,0,169.0,769.0,129.7,258.0,0,1724,93.0,134.0,160,169.0
7.0,0,189.0,4.0,880.0,177.0,181.0,39.7,1989,181.0,291.0,0,181.0,999.0,190.0,8.0,0,189.0,644.0,178.9,15.0,0,1937,9.0,176.0,180,189.0
7.0,0,212.0,5.0,754.0,193.0,195.0,39.2,1975,201.0,431.0,0,195.0,959.0,213.0,8.0,0,212.0,548.0,166.7,14.0,0,1865,9.0,185.0,200,212.0
7.0,0,214.0,5.0,27.0,196.0,198.0,11.0,1919,210.0,15.0,0,198.0,999.0,215.0,8.0,0,214.0,20.0,190.4,12.0,0,1747,9.0,180.0,220,214.0
7.0,0,237.0,5.0,644.0,214.0,216.0,18.2,1889,223.0,18.0,0,216.0,996.0,238.0,8.0,0,237.0,31.0,185.0,13.0,0,1735,10.0,189.0,240,237.0
7.0,0,256.0,5.0,895.0,222.0,231.0,23.0,1859,256.0,17.0,0,251.0,995.0,257.0,9.0,0,256.0,24.0,193.4,13.0,0,1722,10.0,219.0,260,256.0
8.0,0,272.0,6.0,27.0,230.0,240.0,7.6,1816,272.0,17.0,0,242.0,54.0,273.0,9.0,0,272.0,23.0,199.5,14.0,0,1685,11.0,228.0,280,272.0
8.0,0,283.0,7.0,27.0,265.0,265.0,8.8,1801,283.0,19.0,0,269.0,995.0,284.0,10.0,0,283.0,23.0,218.7,15.0,0,1681,11.0,233.0,300,283.0
13.0,0,302.0,8.0,114.0,276.0,276.0,19.9,1775,302.0,74.0,0,277.0,344.0,303.0,21.0,0,302.0,91.0,220.1,56.0,0,1670,31.0,235.0,320,302.0
12.0,0,312.0,8.0,384.0,271.0,300.0,28.2,1687,312.0,108.0,0,300.0,983.0,313.0,16.0,0,312.0,199.0,214.7,65.0,0,1580,21.0,254.0,340,312.0
11.0,0,344.0,8.0,383.0,308.0,327.0,21.3,1752,344.0,39.0,0,327.0,924.0,345.0,14.0,0,344.0,154.0,267.6,21.0,0,1665,16.0,271.0,360,344.0
14.0,0,362.0,10.0,273.0,318.0,318.0,23.5,1750,362.0,69.0,0,318.0,1000.0,363.0,19.0,0,362.0,95.0,241.7,58.0,0,1664,24.0,294.0,380,362.0
17.0,0,382.0,11.0,125.0,314.0,332.0,23.5,1743,382.0,79.0,0,332.0,933.0,383.0,24.0,0,382.0,101.0,253.1,60.0,0,1663,31.0,310.0,400,382.0
15.0,0,403.0,11.0,79.0,359.0,359.0,18.9,1762,403.0,59.0,0,359.0,279.0,404.0,20.0,0,403.0,68.0,306.1,47.0,0,1686,24.0,335.0,420,403.0
61.0,0,385.0,24.0,509.0,323.0,378.0,59.5,1667,385.0,272.0,0,378.0,928.0,386.0,71.0,0,385.0,305.0,256.2,131.0,0,1580,78.0,295.0,440,385.0
35.0,0,407.0,16.0,500.0,362.0,392.0,44.6,1713,407.0,108.0,0,392.0,934.0,408.0,49.0,0,407.0,311.0,280.7,75.0,0,1657,58.0,355.0,460,407.0
163.0,0,307.0,112.0,789.0,276.0,276.0,184.2,1245,307.0,545.0,0,276.0,892.0,308.0,244.0,0,307.0,738.0,240.9,398.0,0,1136,308.0,232.0,480,307.0
123.0,0,441.0,76.0,777.0,320.0,320.0,154.1,1381,441.0,549.0,0,441.0,988.0,442.0,264.0,0,441.0,740.0,276.2,363.0,0,1285,289.0,288.0,500,441.0
109.0,0,454.0,77.0,780.0,353.0,353.0,126.6,1397,454.0,392.0,0,454.0,879.0,455.0,136.0,0,454.0,664.0,287.6,318.0,0,1301,149.0,257.0,520,454.0
187.0,0,304.0,120.0,822.0,293.0,293.0,204.7,1206,304.0,620.0,0,304.0,908.0,305.0,324.0,0,304.0,785.0,255.8,393.0,0,1110,344.0,268.0,540,304.0
266.0,0,290.0,118.0,838.0,290.0,290.0,207.2,1181,290.0,655.0,0,290.0,996.0,291.0,322.0,0,290.0,799.0,255.3,409.0,0,1079,337.0,270.0,560,290.0
271.0,0,283.0,115.0,846.0,262.0,262.0,216.4,1116,283.0,731.0,0,262.0,920.0,284.0,335.0,0,283.0,819.0,211.8,466.0,0,986,354.0,221.0,580,283.0
106.0,0,433.0,74.0,796.0,332.0,332.0,137.5,1337,433.0,520.0,0,433.0,924.0,434.0,132.0,0,433.0,761.0,306.9,338.0,0,1242,264.0,323.0,600,433.0
116.0,0,366.0,87.0,809.0,334.0,334.0,169.4,1248,366.0,563.0,0,366.0,979.0,367.0,292.0,0,366.0,747.0,294.2,357.0,0,1129,311.0,290.0,620,366.0
141.0,0,393.0,95.0,823.0,359.0,359.0,178.9,1239,393.0,633.0,0,393.0,994.0,394.0,297.0,0,393.0,784.0,300.6,380.0,0,1109,329.0,252.0,640,393.0
264.0,0,345.0,121.0,863.0,331.0,331.0,219.8,1097,345.0,741.0,0,345.0,994.0,346.0,337.0,0,345.0,830.0,269.8,572.0,0,1004,361.0,247.0,660,345.0
175.0,0,323.0,113.0,873.0,309.0,323.0,207.5,1030,323.0,758.0,0,323.0,984.0,324.0,322.0,0,323.0,839.0,259.4,410.0,0,907,341.0,309.0,680,323.0
282.0,0,333.0,125.0,864.0,255.0,333.0,214.5,971,333.0,628.0,0,333.0,999.0,334.0,329.0,0,333.0,837.0,251.7,411.0,0,820,344.0,255.0,700,333.0
291.0,0,297.0,149.0,875.0,254.0,297.0,242.4,867,297.0,752.0,0,297.0,968.0,298.0,359.0,0,297.0,850.0,227.7,517.0,0,740,385.0,254.0,720,297.0
263.0,0,318.0,118.0,862.0,278.0,318.0,209.7,942,318.0,688.0,0,318.0,993.0,319.0,327.0,0,318.0,805.0,253.8,431.0,0,800,354.0,278.0,740,318.0
400.0,0,277.0,214.0,922.0,157.0,157.0,339.6,775,277.0,859.0,0,277.0,1000.0,278.0,426.0,0,277.0,898.0,179.3,799.0,0,600,448.0,145.0,760,277.0
419.0,0,152.0,293.0,957.0,136.0,152.0,358.6,522,152.0,847.0,0,152.0,981.0,153.0,479.0,0,152.0,927.0,146.0,777.0,0,336,539.0,136.0,780,152.0
352.0,0,200.0,182.0,926.0,186.0,200.0,295.3,736,200.0,835.0,0,200.0,995.0,201.0,392.0,0,200.0,883.0,209.0,671.0,0,539,415.0,186.0,800,200.0
287.0,0,316.0,139.0,933.0,211.0,316.0,243.3,831,316.0,736.0,0,316.0,997.0,317.0,339.0,0,316.0,884.0,239.8,597.0,0,645,381.0,211.0,820,316.0
418.0,0,184.0,236.0,925.0,132.0,184.0,350.6,618,184.0,849.0,0,184.0,982.0,185.0,455.0,0,184.0,900.0,181.1,730.0,0,409,476.0,132.0,840,184.0
411.0,0,173.0,272.0,988.0,123.0,173.0,361.9,627,173.0,921.0,0,173.0,992.0,174.0,468.0,0,173.0,979.0,188.7,854.0,0,398,511.0,123.0,860,173.0
430.0,0,207.0,333.0,971.0,133.0,207.0,386.4,639,207.0,911.0,0,207.0,999.0,208.0,470.0,0,207.0,951.0,195.3,852.0,0,465,627.0,133.0,880,207.0
405.0,0,250.0,322.0,920.0,123.0,250.0,364.3,690,250.0,856.0,0,250.0,959.0,251.0,440.0,0,250.0,881.0,213.6,807.0,0,502,610.0,123.0,900,250.0
443.0,0,141.0,366.0,951.0,130.0,141.0,391.9,566,141.0,874.0,0,141.0,989.0,142.0,486.0,0,141.0,941.0,176.7,760.0,0,362,621.0,130.0,920,141.0
429.0,0,195.0,242.0,916.0,112.0,195.0,350.9,575,195.0,860.0,0,195.0,995.0,196.0,451.0,0,195.0,900.0,182.6,732.0,0,390,485.0,112.0,940,195.0
433.0,0,190.0,369.0,948.0,112.0,190.0,400.0,588,190.0,873.0,0,190.0,967.0,191.0,478.0,0,190.0,930.0,190.8,839.0,0,395,659.0,112.0,960,190.0
430.0,0,173.0,288.0,971.0,127.0,173.0,387.9,565,173.0,882.0,0,173.0,982.0,174.0,468.0,0,173.0,942.0,183.9,816.0,0,393,624.0,127.0,980,173.0
394.0,0,210.0,259.0,932.0,168.0,210.0,349.0,660,210.0,842.0,0,210.0,967.0,211.0,436.0,0,210.0,912.0,218.8,775.0,0,464,508.0,168.0,1000,210.0
