Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.6,2000,2000
0,0,0,39.3,40,0,3.9,1955,1993
0,0,0,60.0,60,0,7.8,1998,2000
0,0,0,79.9,80,0,7.8,1991,2000
0,0,0,98.8,100,0,9.1,1996,2000
0,0,0,110.6,120,0,10.4,1971,1996
0,0,0,134.0,140,0,10.7,1993,1999
0,0,0,153.2,160,0,9.3,1994,2000
0,0,0,178.2,180,0,13.3,1999,2000
0,0,0,191.1,200,0,6.8,1974,1993
0,0,0,209.4,220,0,10.0,1984,1994
0,0,0,231.7,240,0,8.3,1973,1988
0,0,0,218.7,260,0,11.0,1972,1988
0,0,0,254.4,280,0,73.5,1798,1819
0,0,0,288.7,300,0,20.1,1966,1976
0,0,0,278.5,320,0,20.0,1964,1980
0,0,0,251.7,340,0,20.9,1938,1963
0,0,0,294.8,360,0,20.2,1961,1972
0,0,0,315.4,380,0,25.5,1960,1976
0,0,0,293.6,400,0,79.9,1768,1791
0,0,0,324.0,420,0,55.2,1845,1868
0,0,0,322.2,440,0,71.8,1758,1779
0,0,0,296.8,460,0,133.1,1533,1594
0,0,0,294.2,480,0,65.6,1766,1798
0,0,0,308.3,500,0,109.9,1448,1541
0,0,0,321.5,520,0,137.8,1513,1565
0,0,0,293.4,540,0,169.5,1309,1394
0,0,0,291.5,560,0,184.7,1217,1332
0,0,0,255.5,580,0,244.3,1002,1136
0,0,0,260.5,600,0,213.5,1041,1131
0,0,0,269.2,620,0,215.6,1029,1146
0,0,0,275.6,640,0,229.7,1007,1140
0,0,0,265.2,660,0,254.6,938,1075
0,0,0,254.1,680,0,247.4,855,1010
0,0,0,261.3,700,0,253.1,857,1017
0,0,0,225.2,720,0,307.7,681,860
0,0,0,217.5,740,0,323.7,616,809
0,0,0,231.9,760,0,290.8,639,850
0,0,0,213.7,780,0,333.4,536,763
0,0,0,213.9,800,0,323.0,526,754
0,0,0,197.9,820,0,347.8,435,687
0,0,0,186.6,840,0,362.4,370,635
0,0,0,193.4,860,0,355.9,396,647
0,0,0,195.3,880,0,317.0,394,639
0,0,0,199.6,900,0,297.8,501,675
0,0,0,184.8,920,0,341.4,364,593
0,0,0,172.3,940,0,414.5,316,541
0,0,0,191.5,960,0,364.0,396,594
0,0,0,212.8,980,0,356.8,407,647
0,0,0,314.4,1000,0,265.8,787,943
