Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.5,2000,2000
0,0,0,39.4,40,0,5.5,1892,1972
0,0,0,59.4,60,0,9.2,1996,2000
0,0,0,79.1,80,0,21.2,1980,1998
0,0,0,99.0,100,0,14.8,1999,2000
0,0,0,109.2,120,0,11.7,1946,1981
0,0,0,136.3,140,0,13.1,1984,2000
0,0,0,153.4,160,0,10.4,1993,2000
0,0,0,177.8,180,0,15.8,1996,2000
0,0,0,194.3,200,0,8.3,1963,1993
0,0,0,204.3,220,0,12.6,1967,1990
0,0,0,232.5,240,0,8.5,1958,1985
0,0,0,243.2,260,0,11.0,1956,1987
0,0,0,239.0,280,0,59.9,1746,1795
0,0,0,258.4,300,0,17.8,1939,1960
0,0,0,267.6,320,0,22.4,1920,1943
0,0,0,305.1,340,0,24.0,1935,1959
0,0,0,329.2,360,0,21.8,1929,1956
0,0,0,332.9,380,0,24.3,1940,1959
0,0,0,310.1,400,0,41.6,1815,1860
0,0,0,322.4,420,0,57.1,1826,1862
0,0,0,355.6,440,0,24.9,1888,1925
0,0,0,296.0,460,0,143.4,1518,1572
0,0,0,308.0,480,0,95.6,1662,1692
0,0,0,345.5,500,0,113.3,1615,1643
0,0,0,260.8,520,0,218.5,1166,1270
0,0,0,300.9,540,0,173.6,1354,1423
0,0,0,281.3,560,0,193.0,1197,1286
0,0,0,242.8,580,0,242.5,969,1090
0,0,0,260.0,600,0,240.1,1023,1134
0,0,0,286.4,620,0,196.1,1143,1208
0,0,0,262.7,640,0,248.2,959,1090
0,0,0,283.6,660,0,233.1,1014,1151
0,0,0,271.9,680,0,225.3,948,1069
0,0,0,257.5,700,0,274.0,869,1002
0,0,0,282.0,720,0,250.7,895,1069
0,0,0,248.7,740,0,284.7,789,928
0,0,0,234.9,760,0,292.2,683,853
0,0,0,241.7,780,0,297.4,715,871
0,0,0,224.9,800,0,340.9,600,796
0,0,0,212.0,820,0,321.9,529,734
0,0,0,218.8,840,0,334.8,532,746
0,0,0,202.2,860,0,370.6,448,680
0,0,0,213.2,880,0,396.1,503,703
0,0,0,208.9,900,0,351.4,466,674
0,0,0,207.9,920,0,333.5,482,661
0,0,0,210.4,940,0,312.0,425,665
0,0,0,201.6,960,0,385.8,394,628
0,0,0,182.1,980,0,373.0,383,554
0,0,0,207.7,1000,0,350.4,424,629
