Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.3,2000,2000
0,0,0,39.8,40,0,2.7,1972,1993
0,0,0,58.7,60,0,4.7,1996,2000
0,0,0,79.3,80,0,7.3,1997,2000
0,0,0,98.9,100,0,7.7,1997,2000
0,0,0,113.7,120,0,5.4,1969,1995
0,0,0,134.1,140,0,10.5,1992,2000
0,0,0,157.4,160,0,9.4,2000,2000
0,0,0,176.6,180,0,11.2,1998,2000
0,0,0,189.7,200,0,7.6,1981,1994
0,0,0,205.3,220,0,8.2,1981,1994
0,0,0,236.9,240,0,7.6,1980,1991
0,0,0,239.3,260,0,9.6,1979,1992
0,0,0,241.3,280,0,66.7,1782,1805
0,0,0,295.5,300,0,17.6,1966,1978
0,0,0,237.7,320,0,21.4,1941,1956
0,0,0,291.7,340,0,24.7,1956,1970
0,0,0,319.2,360,0,22.7,1965,1974
0,0,0,280.8,380,0,24.7,1964,1975
0,0,0,310.0,400,0,59.3,1830,1858
0,0,0,326.4,420,0,52.8,1869,1877
0,0,0,341.0,440,0,54.2,1857,1882
0,0,0,292.6,460,0,147.1,1535,1568
0,0,0,360.9,480,0,53.0,1837,1871
0,0,0,343.3,500,0,87.4,1680,1726
0,0,0,300.7,520,0,151.8,1396,1466
0,0,0,293.2,540,0,169.3,1318,1382
0,0,0,305.9,560,0,160.7,1346,1406
0,0,0,262.1,580,0,220.3,1064,1173
0,0,0,276.9,600,0,202.1,1110,1208
0,0,0,292.8,620,0,200.3,1168,1249
0,0,0,264.3,640,0,222.5,1005,1099
0,0,0,249.1,660,0,248.5,905,1009
0,0,0,284.3,680,0,224.1,1006,1129
0,0,0,255.9,700,0,234.5,859,993
0,0,0,228.3,720,0,290.7,717,863
0,0,0,239.1,740,0,294.9,752,891
0,0,0,211.2,760,0,333.9,620,767
0,0,0,214.7,780,0,342.5,626,771
0,0,0,205.3,800,0,350.5,543,723
0,0,0,212.6,820,0,339.9,574,735
0,0,0,190.3,840,0,428.5,442,649
0,0,0,198.4,860,0,349.6,493,663
0,0,0,192.3,880,0,363.8,467,633
0,0,0,169.4,900,0,355.5,471,658
0,0,0,226.9,920,0,339.9,531,727
0,0,0,186.5,940,0,410.4,383,584
0,0,0,185.5,960,0,387.1,405,577
0,0,0,182.1,980,0,372.2,410,590
0,0,0,284.7,1000,0,300.8,744,855
