Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,7.3,2000,2000
0,0,0,32.8,40,0,194.9,634,1639
0,0,0,58.5,60,0,73.7,1953,1998
0,0,0,78.8,80,0,166.5,1761,1982
0,0,0,99.0,100,0,84.6,1943,1998
0,0,0,106.6,120,0,71.2,1657,1896
0,0,0,136.7,140,0,56.6,1888,1988
0,0,0,148.9,160,0,37.4,1962,2000
0,0,0,179.0,180,0,51.6,1951,2000
0,0,0,183.9,200,0,29.6,1830,1971
0,0,0,205.4,220,0,51.8,1853,1952
0,0,0,220.3,240,0,16.7,1770,1919
0,0,0,231.4,260,0,12.9,1760,1916
0,0,0,243.0,280,0,70.6,1637,1764
0,0,0,259.9,300,0,30.2,1727,1860
0,0,0,244.7,320,0,23.0,1720,1831
0,0,0,257.9,340,0,30.4,1723,1832
0,0,0,275.7,360,0,24.3,1719,1844
0,0,0,264.5,380,0,31.5,1732,1833
0,0,0,294.5,400,0,73.4,1621,1720
0,0,0,274.5,420,0,56.4,1641,1739
0,0,0,291.1,440,0,94.9,1507,1622
0,0,0,235.8,460,0,135.3,1365,1469
0,0,0,287.0,480,0,109.9,1399,1489
0,0,0,216.3,500,0,140.9,1142,1286
0,0,0,282.9,520,0,179.6,1253,1378
0,0,0,281.0,540,0,170.7,1198,1329
0,0,0,218.0,560,0,304.4,812,1000
0,0,0,224.5,580,0,262.6,857,1009
0,0,0,251.2,600,0,214.6,986,1095
0,0,0,234.8,620,0,250.9,856,998
0,0,0,225.3,640,0,292.8,761,928
0,0,0,254.5,660,0,241.6,874,1026
0,0,0,223.1,680,0,297.2,731,882
0,0,0,221.1,700,0,305.4,688,857
0,0,0,221.9,720,0,300.3,658,844
0,0,0,205.5,740,0,332.2,560,766
0,0,0,217.0,760,0,320.5,589,791
0,0,0,179.2,780,0,373.3,419,644
0,0,0,199.2,800,0,353.9,488,696
0,0,0,180.4,820,0,398.6,382,626
0,0,0,186.8,840,0,360.9,378,638
0,0,0,201.0,860,0,350.3,437,673
0,0,0,187.9,880,0,381.4,420,620
0,0,0,252.3,900,0,270.5,580,815
0,0,0,186.0,920,0,396.3,333,594
0,0,0,174.5,940,0,421.0,306,546
0,0,0,202.9,960,0,386.1,412,632
0,0,0,236.2,980,0,344.7,489,721
0,0,0,302.9,1000,0,210.9,1073,1208
