Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.1,2000,2000
0,0,0,39.7,40,0,3.9,1971,1991
0,0,0,60.0,60,0,5.1,1999,2000
0,0,0,79.7,80,0,10.2,1993,2000
0,0,0,99.4,100,0,10.8,1995,1999
0,0,0,107.3,120,0,10.0,1955,1990
0,0,0,133.3,140,0,12.1,1996,2000
0,0,0,153.7,160,0,10.0,1998,2000
0,0,0,179.9,180,0,13.5,1999,2000
0,0,0,187.0,200,0,7.2,1966,1994
0,0,0,214.8,220,0,9.3,1970,1991
0,0,0,237.7,240,0,8.9,1967,1983
0,0,0,254.2,260,0,10.7,1962,1985
0,0,0,239.7,280,0,56.1,1793,1823
0,0,0,293.3,300,0,19.8,1952,1970
0,0,0,314.4,320,0,22.8,1952,1972
0,0,0,304.3,340,0,14.4,1956,1978
0,0,0,306.6,360,0,25.6,1940,1969
0,0,0,280.4,380,0,26.0,1957,1976
0,0,0,324.4,400,0,34.8,1912,1935
0,0,0,331.7,420,0,56.9,1830,1856
0,0,0,366.5,440,0,43.2,1889,1901
0,0,0,316.3,460,0,119.2,1637,1662
0,0,0,321.6,480,0,133.6,1574,1606
0,0,0,277.1,500,0,107.4,1573,1639
0,0,0,272.2,520,0,193.0,1140,1323
0,0,0,320.7,540,0,165.1,1430,1516
0,0,0,295.1,560,0,201.3,1250,1348
0,0,0,275.0,580,0,218.7,1063,1220
0,0,0,266.6,600,0,236.8,1005,1155
0,0,0,270.3,620,0,199.4,1077,1213
0,0,0,266.1,640,0,227.7,917,1097
0,0,0,265.1,660,0,262.9,875,1077
0,0,0,270.8,680,0,233.5,909,1067
0,0,0,263.7,700,0,246.1,849,1025
0,0,0,271.9,720,0,257.6,870,1026
0,0,0,239.6,740,0,289.1,683,890
0,0,0,224.2,760,0,325.4,617,814
0,0,0,234.9,780,0,317.1,631,835
0,0,0,221.8,800,0,318.2,552,776
0,0,0,214.1,820,0,341.1,508,740
0,0,0,230.7,840,0,331.9,547,788
0,0,0,188.6,860,0,383.0,398,633
0,0,0,209.8,880,0,341.1,440,686
0,0,0,229.4,900,0,325.0,482,747
0,0,0,214.7,920,0,330.6,465,688
0,0,0,228.9,940,0,340.1,440,717
0,0,0,186.9,960,0,383.0,342,580
0,0,0,186.9,980,0,378.9,349,575
0,0,0,199.5,1000,0,364.7,358,604
