Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,3.4,2000,2000
0,0,0,38.9,40,0,36.6,1528,1945
0,0,0,58.9,60,0,25.0,1987,2000
0,0,0,79.5,80,0,49.5,1923,1993
0,0,0,99.5,100,0,29.2,1988,1999
0,0,0,108.3,120,0,28.3,1881,1960
0,0,0,133.4,140,0,30.0,1970,1998
0,0,0,152.5,160,0,21.2,1983,2000
0,0,0,175.5,180,0,30.5,1981,2000
0,0,0,192.4,200,0,12.0,1907,1981
0,0,0,204.3,220,0,25.4,1929,1978
0,0,0,230.0,240,0,14.0,1901,1970
0,0,0,224.6,260,0,13.2,1886,1961
0,0,0,254.2,280,0,47.8,1799,1864
0,0,0,255.7,300,0,38.9,1863,1916
0,0,0,274.9,320,0,21.2,1867,1924
0,0,0,280.6,340,0,24.8,1869,1922
0,0,0,283.8,360,0,24.0,1866,1917
0,0,0,342.6,380,0,31.6,1868,1911
0,0,0,308.9,400,0,54.7,1761,1822
0,0,0,274.0,420,0,49.4,1763,1822
0,0,0,310.0,440,0,66.5,1647,1723
0,0,0,278.4,460,0,131.0,1392,1489
0,0,0,333.9,480,0,54.1,1659,1729
0,0,0,331.7,500,0,75.4,1583,1658
0,0,0,263.4,520,0,174.5,1171,1284
0,0,0,301.4,540,0,161.0,1314,1426
0,0,0,308.8,560,0,128.9,1331,1423
0,0,0,260.7,580,0,211.0,1020,1169
0,0,0,256.0,600,0,201.5,978,1113
0,0,0,281.0,620,0,216.2,1091,1194
0,0,0,270.4,640,0,209.9,1011,1118
0,0,0,243.7,660,0,258.8,821,986
0,0,0,274.8,680,0,230.8,937,1090
0,0,0,250.6,700,0,251.3,839,977
0,0,0,217.4,720,0,279.8,646,825
0,0,0,227.1,740,0,279.6,645,845
0,0,0,211.8,760,0,301.9,565,769
0,0,0,195.8,780,0,332.2,474,701
0,0,0,204.7,800,0,370.2,469,722
0,0,0,209.6,820,0,332.8,536,727
0,0,0,177.3,840,0,415.8,372,604
0,0,0,196.4,860,0,353.2,449,659
0,0,0,198.7,880,0,335.5,453,656
0,0,0,176.1,900,0,314.6,470,667
0,0,0,201.4,920,0,330.2,416,644
0,0,0,189.3,940,0,402.4,331,596
0,0,0,180.9,960,0,380.3,341,561
0,0,0,187.5,980,0,385.5,385,573
0,0,0,261.3,1000,0,313.9,595,791
