Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,2.1,2000,2000
0,0,0,39.4,40,0,12.6,1784,1970
0,0,0,58.7,60,0,12.7,1995,2000
0,0,0,79.3,80,0,28.9,1974,2000
0,0,0,99.0,100,0,14.8,1994,1998
0,0,0,112.7,120,0,14.3,1940,1988
0,0,0,134.9,140,0,17.4,1985,1999
0,0,0,151.8,160,0,15.5,1994,2000
0,0,0,179.9,180,0,18.0,1990,2000
0,0,0,183.3,200,0,10.8,1959,1994
0,0,0,210.5,220,0,15.5,1963,1992
0,0,0,234.1,240,0,11.1,1950,1982
0,0,0,246.6,260,0,12.1,1949,1984
0,0,0,244.4,280,0,64.4,1747,1797
0,0,0,260.0,300,0,20.5,1931,1959
0,0,0,268.8,320,0,20.3,1923,1950
0,0,0,248.1,340,0,21.3,1903,1935
0,0,0,289.8,360,0,21.3,1931,1957
0,0,0,269.7,380,0,25.9,1930,1958
0,0,0,258.5,400,0,86.5,1735,1762
0,0,0,309.5,420,0,56.3,1809,1846
0,0,0,297.9,440,0,122.5,1611,1644
0,0,0,314.9,460,0,110.4,1651,1685
0,0,0,335.7,480,0,117.0,1640,1684
0,0,0,265.4,500,0,190.6,1232,1327
0,0,0,308.7,520,0,166.4,1404,1486
0,0,0,263.9,540,0,207.4,1163,1241
0,0,0,255.1,560,0,239.3,986,1172
0,0,0,244.7,580,0,255.6,931,1094
0,0,0,247.5,600,0,229.9,965,1072
0,0,0,242.5,620,0,258.8,867,1031
0,0,0,237.3,640,0,260.6,829,985
0,0,0,243.5,660,0,256.7,850,981
0,0,0,232.8,680,0,284.7,744,924
0,0,0,241.7,700,0,286.0,720,932
0,0,0,209.5,720,0,304.6,625,797
0,0,0,213.5,740,0,324.8,571,794
0,0,0,207.7,760,0,299.2,545,760
0,0,0,199.4,780,0,339.2,487,718
0,0,0,199.3,800,0,346.7,476,697
0,0,0,183.6,820,0,362.1,402,637
0,0,0,190.8,840,0,374.9,423,645
0,0,0,183.2,860,0,347.8,348,609
0,0,0,189.4,880,0,346.7,379,624
0,0,0,245.6,900,0,301.8,570,794
0,0,0,170.4,920,0,419.3,305,542
0,0,0,172.7,940,0,388.2,246,541
0,0,0,188.6,960,0,371.3,363,586
0,0,0,221.8,980,0,334.1,492,682
0,0,0,310.1,1000,0,299.5,802,937
