,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,26.3375,13.5,15.125,16.625,17.875,41.0,114.25,200.25,273.0,450.75
