Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,99.0,1.0,5.0,99.0,99.0,1.2,1000,99.0,2.0,0,99.0,14.0,100.0,1.0,0,99.0,4.0,100.1,1.0,0,1000,1.0,99.0,100,99.0
2.0,0,110.0,1.0,12.0,109.0,110.0,2.7,1000,110.0,6.0,0,110.0,30.0,111.0,2.0,0,110.0,9.0,110.1,5.0,0,1000,3.0,109.0,110,110.0
1.0,0,120.0,1.0,12.0,119.0,119.0,2.5,1000,120.0,7.0,0,119.0,20.0,120.0,2.0,0,120.0,10.0,120.1,5.0,0,1000,3.0,119.0,120,120.0
2.0,0,131.0,1.0,14.0,129.0,130.0,2.7,1000,131.0,7.0,0,130.0,23.0,132.0,3.0,0,131.0,10.0,129.8,5.0,0,1000,3.0,129.0,130,131.0
3.0,0,141.0,2.0,30.0,139.0,140.0,3.9,1000,141.0,12.0,0,140.0,47.0,142.0,4.0,0,141.0,21.0,140.0,8.0,0,1000,5.0,139.0,140,141.0
4.0,0,150.0,2.0,16.0,149.0,149.0,4.1,1000,150.0,10.0,0,149.0,22.0,151.0,5.0,0,150.0,13.0,150.1,8.0,0,1000,6.0,149.0,150,150.0
10.0,0,203.0,5.0,1023.0,159.0,160.0,34.0,1000,203.0,109.0,0,160.0,1277.0,204.0,15.0,0,203.0,337.0,159.9,59.0,0,1000,19.0,158.0,160,203.0
59.0,0,230.0,43.0,1561.0,169.0,197.0,168.1,1000,230.0,1064.0,0,197.0,3013.0,231.0,102.0,0,230.0,1242.0,132.3,514.0,0,1000,111.0,143.0,170,230.0
5.0,0,180.0,3.0,20.0,179.0,179.0,5.0,1000,180.0,13.0,0,179.0,35.0,181.0,7.0,0,180.0,17.0,179.8,11.0,0,1000,8.0,179.0,180,180.0
43.0,0,216.0,20.0,1283.0,197.0,211.0,107.0,1000,216.0,674.0,0,211.0,2204.0,217.0,73.0,0,216.0,1053.0,130.7,279.0,0,1000,96.0,134.0,190,216.0
