,Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
0,76.625,0,292.0,34.5,2240.5,186.0,192.0,246.51250000000005,115200,211.0,1306.625,0,193.0,3517.25,390.0,172.0,0,263.0,1879.25,192.0,820.125,0,115200,357.25,184.0,192,235.0
