Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,3.0,2000,2000
0,0,0,40.0,40,0,21.2,2000,2000
0,0,0,59.6,60,0,58.7,1893,1987
0,0,0,77.9,80,0,19.2,1821,1946
0,0,0,97.9,100,0,19.9,1988,2000
0,0,0,119.5,120,0,20.7,1949,1992
0,0,0,137.6,140,0,26.0,1961,1965
0,0,0,160.0,160,0,11.0,1996,2000
0,0,0,180.0,180,0,11.2,1999,2000
0,0,0,199.8,200,0,17.8,1994,2000
0,0,0,201.4,220,0,27.1,1990,2000
0,0,0,220.5,240,0,20.5,1959,1994
0,0,0,233.2,260,0,14.6,1928,1981
0,0,0,250.2,280,0,14.5,1912,1966
0,0,0,262.0,300,0,18.9,1900,1957
0,0,0,273.1,320,0,14.9,1891,1942
0,0,0,271.4,340,0,16.2,1889,1935
0,0,0,306.2,360,0,18.4,1879,1923
0,0,0,316.0,380,0,20.8,1872,1911
0,0,0,317.1,400,0,30.0,1866,1902
0,0,0,318.0,420,0,72.0,1766,1816
0,0,0,326.2,440,0,70.7,1759,1808
0,0,0,326.2,460,0,85.6,1691,1743
0,0,0,339.5,480,0,81.8,1714,1751
0,0,0,309.1,500,0,128.7,1494,1545
0,0,0,321.6,520,0,119.4,1525,1565
0,0,0,290.9,540,0,185.5,1269,1368
0,0,0,282.0,560,0,177.6,1271,1355
0,0,0,326.9,580,0,139.5,1384,1450
0,0,0,299.6,600,0,170.4,1223,1301
0,0,0,305.5,620,0,181.7,1222,1297
0,0,0,139.2,640,0,266.8,511,604
0,0,0,254.5,660,0,209.6,919,1033
0,0,0,284.3,680,0,194.4,1017,1122
0,0,0,251.9,700,0,283.8,805,980
0,0,0,261.2,720,0,241.4,884,988
0,0,0,219.1,740,0,322.3,652,817
0,0,0,259.9,760,0,286.1,810,946
0,0,0,72.6,780,0,374.5,196,260
0,0,0,220.9,800,0,332.0,611,773
0,0,0,203.8,820,0,337.6,532,705
0,0,0,219.7,840,0,360.6,526,747
0,0,0,216.6,860,0,325.3,541,723
0,0,0,203.1,880,0,366.0,468,664
0,0,0,227.0,900,0,325.0,544,739
0,0,0,209.0,920,0,353.5,464,668
0,0,0,223.2,940,0,332.9,546,707
0,0,0,203.7,960,0,394.3,435,631
0,0,0,226.1,980,0,345.0,521,693
0,0,0,229.9,1000,0,321.4,534,697
