Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,3.1,2000,2000
0,0,0,40.0,40,0,8.4,2000,2000
0,0,0,59.9,60,0,57.2,1939,1995
0,0,0,78.2,80,0,18.4,1846,1956
0,0,0,98.0,100,0,18.1,1989,2000
0,0,0,116.3,120,0,21.6,1954,2000
0,0,0,136.9,140,0,30.0,1948,1956
0,0,0,160.0,160,0,11.2,1994,2000
0,0,0,180.1,180,0,13.3,1999,2000
0,0,0,200.0,200,0,18.9,1996,2000
0,0,0,206.5,220,0,24.5,1972,1998
0,0,0,217.7,240,0,22.0,1961,1993
0,0,0,231.6,260,0,13.8,1931,1974
0,0,0,244.9,280,0,14.6,1916,1968
0,0,0,257.4,300,0,18.2,1908,1961
0,0,0,269.8,320,0,13.2,1903,1951
0,0,0,263.8,340,0,15.5,1899,1945
0,0,0,298.5,360,0,23.7,1907,1945
0,0,0,311.6,380,0,27.0,1886,1926
0,0,0,319.2,400,0,34.0,1878,1909
0,0,0,329.8,420,0,57.1,1838,1872
0,0,0,321.3,440,0,101.7,1693,1749
0,0,0,325.5,460,0,88.2,1680,1738
0,0,0,332.8,480,0,101.6,1685,1715
0,0,0,287.5,500,0,173.2,1362,1437
0,0,0,329.3,520,0,135.5,1540,1606
0,0,0,289.9,540,0,184.2,1278,1362
0,0,0,289.4,560,0,179.4,1231,1319
0,0,0,308.0,580,0,153.3,1319,1380
0,0,0,285.2,600,0,223.7,1136,1233
0,0,0,256.8,620,0,229.4,913,1085
0,0,0,234.7,640,0,266.8,825,966
0,0,0,198.4,660,0,264.4,798,945
0,0,0,246.3,680,0,284.1,820,969
0,0,0,220.4,700,0,308.1,701,850
0,0,0,218.4,720,0,300.4,626,825
0,0,0,217.3,740,0,319.2,625,808
0,0,0,194.7,760,0,286.0,491,707
0,0,0,184.4,780,0,331.3,471,663
0,0,0,182.9,800,0,368.8,412,640
0,0,0,200.5,820,0,359.2,475,698
0,0,0,167.6,840,0,374.7,353,567
0,0,0,191.5,860,0,369.7,434,643
0,0,0,193.2,880,0,354.3,444,632
0,0,0,181.2,900,0,382.4,339,587
0,0,0,182.1,920,0,350.9,345,583
0,0,0,181.7,940,0,405.5,337,571
0,0,0,189.7,960,0,348.4,374,585
0,0,0,190.9,980,0,339.3,341,586
0,0,0,218.1,1000,0,348.7,471,654
