Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,2.4,2000,2000
0,0,0,40.0,40,0,13.7,1999,2000
0,0,0,58.1,60,0,39.0,1911,1987
0,0,0,77.4,80,0,13.4,1888,1961
0,0,0,99.9,100,0,14.9,1987,2000
0,0,0,116.5,120,0,20.0,1963,1993
0,0,0,136.8,140,0,21.0,1955,1956
0,0,0,159.9,160,0,12.1,1998,2000
0,0,0,179.9,180,0,10.3,2000,2000
0,0,0,194.3,200,0,18.1,1986,2000
0,0,0,219.7,220,0,29.2,1986,1999
0,0,0,237.9,240,0,26.5,1960,1992
0,0,0,251.1,260,0,13.2,1925,1983
0,0,0,247.3,280,0,12.7,1911,1969
0,0,0,251.0,300,0,20.9,1901,1958
0,0,0,277.0,320,0,13.6,1896,1941
0,0,0,287.2,340,0,15.3,1891,1936
0,0,0,288.7,360,0,22.9,1888,1936
0,0,0,307.9,380,0,23.2,1874,1920
0,0,0,327.4,400,0,30.2,1866,1923
0,0,0,282.8,420,0,74.2,1775,1829
0,0,0,270.1,440,0,88.0,1697,1747
0,0,0,308.8,460,0,86.4,1690,1731
0,0,0,336.8,480,0,97.3,1665,1715
0,0,0,283.7,500,0,179.7,1354,1417
0,0,0,323.0,520,0,140.1,1512,1563
0,0,0,285.6,540,0,193.9,1249,1345
0,0,0,296.3,560,0,165.8,1265,1350
0,0,0,310.7,580,0,141.3,1309,1380
0,0,0,296.3,600,0,188.6,1194,1274
0,0,0,223.4,620,0,235.0,766,944
0,0,0,254.9,640,0,248.2,914,1048
0,0,0,236.8,660,0,280.3,805,958
0,0,0,246.9,680,0,278.4,815,973
0,0,0,210.6,700,0,332.6,662,813
0,0,0,219.3,720,0,330.5,655,833
0,0,0,221.8,740,0,313.6,648,826
0,0,0,230.8,760,0,264.7,606,838
0,0,0,156.2,780,0,331.0,391,560
0,0,0,196.2,800,0,369.4,498,691
0,0,0,202.3,820,0,354.8,492,701
0,0,0,174.3,840,0,417.0,384,591
0,0,0,201.1,860,0,373.6,464,675
0,0,0,192.9,880,0,337.0,433,634
0,0,0,186.0,900,0,370.6,365,599
0,0,0,190.3,920,0,357.6,391,606
0,0,0,183.3,940,0,368.7,377,579
0,0,0,190.5,960,0,373.2,377,593
0,0,0,194.8,980,0,344.2,380,599
0,0,0,231.5,1000,0,326.8,502,694
