Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,4.0,19.0,19.0,0.8,2000,19.0,1.0,0,19.0,20.0,21.0,1.0,0,20.0,3.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,8.0,39.0,39.0,1.5,2000,39.0,4.0,0,39.0,16.0,40.0,1.0,0,40.0,7.0,40.0,3.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,11.0,59.0,59.0,2.2,2000,59.0,7.0,0,59.0,16.0,60.0,2.0,0,59.0,10.0,60.0,5.0,0,2000,3.0,59.0,60,59.0
3.0,0,79.0,1.0,12.0,79.0,79.0,3.1,2000,79.0,8.0,0,79.0,24.0,80.0,4.0,0,79.0,11.0,80.0,7.0,0,2000,4.0,79.0,80,79.0
4.0,0,100.0,2.0,15.0,99.0,99.0,3.7,2000,100.0,10.0,0,99.0,21.0,101.0,5.0,0,100.0,12.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
3.0,0,120.0,2.0,13.0,119.0,119.0,3.6,2000,120.0,9.0,0,119.0,18.0,121.0,4.0,0,120.0,12.0,120.0,7.0,0,2000,5.0,119.0,120,120.0
4.0,0,140.0,3.0,16.0,139.0,139.0,4.2,2000,140.0,10.0,0,140.0,28.0,141.0,5.0,0,140.0,14.0,140.0,8.0,0,2000,6.0,139.0,140,140.0
4.0,0,162.0,3.0,17.0,159.0,160.0,4.6,2000,160.0,11.0,0,160.0,27.0,163.0,6.0,0,162.0,14.0,160.0,9.0,0,2000,7.0,158.0,160,162.0
5.0,0,181.0,3.0,32.0,180.0,181.0,5.7,2000,181.0,15.0,0,181.0,66.0,182.0,6.0,0,181.0,24.0,179.9,11.0,0,2000,7.0,179.0,180,181.0
7.0,0,207.0,4.0,235.0,201.0,201.0,18.9,1991,201.0,123.0,0,201.0,370.0,208.0,9.0,0,207.0,183.0,198.8,33.0,0,1991,11.0,199.0,200,207.0
6.0,0,221.0,4.0,18.0,220.0,221.0,5.7,2000,221.0,13.0,0,221.0,33.0,222.0,7.0,0,221.0,16.0,219.6,11.0,0,2000,8.0,219.0,220,221.0
6.0,0,241.0,4.0,18.0,239.0,239.0,5.9,2000,241.0,13.0,0,240.0,26.0,242.0,7.0,0,241.0,16.0,239.8,11.0,0,2000,8.0,239.0,240,241.0
7.0,0,264.0,5.0,21.0,258.0,260.0,6.8,2000,264.0,15.0,0,260.0,34.0,265.0,8.0,0,264.0,19.0,260.0,12.0,0,2000,9.0,258.0,260,264.0
7.0,0,282.0,5.0,20.0,279.0,280.0,7.1,2000,282.0,16.0,0,280.0,34.0,283.0,9.0,0,282.0,19.0,280.0,13.0,0,2000,10.0,279.0,280,282.0
8.0,0,303.0,6.0,24.0,301.0,302.0,7.7,2000,303.0,16.0,0,302.0,60.0,304.0,9.0,0,303.0,21.0,299.8,13.0,0,2000,10.0,297.0,300,303.0
10.0,0,321.0,7.0,38.0,320.0,321.0,9.9,2000,321.0,23.0,0,321.0,49.0,322.0,12.0,0,321.0,32.0,319.7,19.0,0,2000,13.0,320.0,320,321.0
14.0,0,343.0,10.0,59.0,340.0,340.0,14.2,2000,343.0,38.0,0,340.0,81.0,344.0,17.0,0,343.0,50.0,339.4,28.0,0,2000,20.0,340.0,340,343.0
18.0,0,405.0,12.0,296.0,363.0,363.0,27.6,1982,405.0,95.0,0,363.0,569.0,406.0,25.0,0,405.0,170.0,355.7,65.0,0,1982,33.0,355.0,360,405.0
100.0,0,369.0,77.0,686.0,308.0,360.0,114.2,1781,369.0,382.0,0,360.0,999.0,370.0,131.0,0,369.0,598.0,285.3,302.0,0,1755,160.0,280.0,380,369.0
130.0,0,378.0,49.0,800.0,219.0,219.0,142.0,1139,378.0,550.0,0,219.0,976.0,379.0,195.0,0,378.0,743.0,190.0,425.0,0,1048,261.0,177.0,400,378.0
166.0,0,331.0,114.0,852.0,254.0,254.0,179.6,1421,331.0,601.0,0,254.0,991.0,332.0,261.0,0,331.0,785.0,247.5,410.0,0,1372,326.0,253.0,420,331.0
101.0,0,355.0,51.0,834.0,344.0,344.0,124.1,1125,355.0,430.0,0,344.0,979.0,356.0,157.0,0,355.0,693.0,200.0,343.0,0,1041,195.0,221.0,440,355.0
