Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,6.0,19.0,19.0,1.0,2000,19.0,3.0,0,19.0,15.0,21.0,1.0,0,20.0,5.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,39.0,1.0,8.0,39.0,39.0,1.6,2000,39.0,5.0,0,39.0,16.0,40.0,1.0,0,39.0,7.0,40.0,3.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,11.0,59.0,59.0,2.0,2000,59.0,6.0,0,59.0,16.0,60.0,1.0,0,59.0,9.0,60.0,4.0,0,2000,2.0,59.0,60,59.0
1.0,0,80.0,1.0,11.0,79.0,79.0,2.3,2000,80.0,7.0,0,79.0,28.0,81.0,2.0,0,80.0,9.0,80.0,5.0,0,2000,3.0,79.0,80,80.0
3.0,0,100.0,1.0,13.0,99.0,99.0,3.1,2000,100.0,8.0,0,99.0,19.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,4.0,99.0,100,100.0
3.0,0,120.0,2.0,13.0,119.0,119.0,3.5,2000,120.0,9.0,0,120.0,19.0,121.0,4.0,0,120.0,11.0,120.0,7.0,0,2000,5.0,119.0,120,120.0
4.0,0,140.0,2.0,15.0,139.0,139.0,3.9,2000,140.0,11.0,0,140.0,27.0,141.0,5.0,0,140.0,13.0,140.0,8.0,0,2000,6.0,139.0,140,140.0
4.0,0,163.0,3.0,16.0,160.0,160.0,4.2,2000,161.0,11.0,0,160.0,33.0,164.0,5.0,0,163.0,14.0,160.0,8.0,0,2000,6.0,159.0,160,163.0
5.0,0,181.0,3.0,48.0,180.0,180.0,6.9,2000,181.0,22.0,0,180.0,162.0,182.0,7.0,0,181.0,39.0,179.9,13.0,0,2000,8.0,179.0,180,181.0
5.0,0,204.0,4.0,135.0,199.0,200.0,8.2,1991,204.0,14.0,0,200.0,459.0,205.0,7.0,0,204.0,60.0,199.1,11.0,0,1991,7.0,199.0,200,204.0
6.0,0,220.0,4.0,19.0,219.0,220.0,5.6,2000,220.0,13.0,0,220.0,28.0,221.0,7.0,0,220.0,17.0,220.0,10.0,0,2000,8.0,219.0,220,220.0
6.0,0,242.0,4.0,20.0,239.0,239.0,6.0,2000,242.0,15.0,0,240.0,32.0,243.0,7.0,0,242.0,18.0,239.9,11.0,0,2000,8.0,239.0,240,242.0
