Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,2.0,19.0,19.0,0.7,2000,19.0,1.0,0,19.0,8.0,21.0,1.0,0,20.0,1.0,20.0,1.0,0,2000,1.0,19.0,20,19.0
1.0,0,39.0,1.0,5.0,39.0,39.0,1.1,2000,39.0,1.0,0,39.0,10.0,40.0,1.0,0,39.0,4.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,60.0,1.0,11.0,59.0,59.0,1.6,2000,59.0,6.0,0,59.0,16.0,61.0,1.0,0,60.0,8.0,60.0,4.0,0,2000,1.0,59.0,60,60.0
3.0,0,80.0,1.0,13.0,79.0,79.0,3.2,2000,80.0,9.0,0,79.0,22.0,81.0,4.0,0,80.0,12.0,80.0,7.0,0,2000,5.0,79.0,80,80.0
3.0,0,100.0,2.0,14.0,99.0,99.0,3.4,2000,100.0,9.0,0,99.0,21.0,101.0,4.0,0,100.0,11.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,120.0,2.0,14.0,119.0,119.0,3.8,2000,120.0,10.0,0,120.0,20.0,121.0,5.0,0,120.0,12.0,120.0,8.0,0,2000,6.0,119.0,120,120.0
5.0,0,142.0,3.0,16.0,139.0,140.0,4.9,2000,142.0,12.0,0,141.0,24.0,143.0,6.0,0,142.0,15.0,139.9,9.0,0,2000,7.0,139.0,140,142.0
5.0,0,160.0,3.0,16.0,159.0,160.0,4.7,2000,160.0,12.0,0,160.0,23.0,161.0,6.0,0,160.0,14.0,159.8,9.0,0,2000,7.0,159.0,160,160.0
6.0,0,181.0,4.0,23.0,179.0,180.0,5.8,2000,180.0,15.0,0,180.0,53.0,182.0,7.0,0,181.0,19.0,179.8,11.0,0,2000,8.0,179.0,180,181.0
5.0,0,202.0,4.0,23.0,200.0,200.0,5.5,2000,200.0,13.0,0,200.0,49.0,203.0,7.0,0,202.0,16.0,199.8,10.0,0,2000,7.0,198.0,200,202.0
6.0,0,222.0,5.0,19.0,220.0,220.0,6.2,2000,222.0,14.0,0,221.0,33.0,223.0,8.0,0,222.0,16.0,219.9,11.0,0,2000,8.0,220.0,220,222.0
7.0,0,242.0,5.0,23.0,240.0,240.0,6.7,2000,242.0,16.0,0,241.0,32.0,243.0,8.0,0,242.0,20.0,239.1,13.0,0,2000,9.0,239.0,240,242.0
7.0,0,261.0,5.0,23.0,259.0,260.0,7.2,2000,261.0,16.0,0,260.0,46.0,262.0,9.0,0,261.0,20.0,259.9,13.0,0,2000,10.0,259.0,260,261.0
8.0,0,283.0,6.0,28.0,280.0,283.0,8.0,2000,283.0,17.0,0,283.0,45.0,284.0,10.0,0,283.0,22.0,279.2,14.0,0,2000,11.0,279.0,280,283.0
10.0,0,304.0,7.0,39.0,300.0,303.0,9.9,2000,304.0,23.0,0,303.0,61.0,305.0,12.0,0,304.0,31.0,299.5,19.0,0,2000,13.0,297.0,300,304.0
12.0,0,324.0,9.0,53.0,320.0,321.0,11.7,2000,324.0,28.0,0,321.0,69.0,325.0,14.0,0,324.0,41.0,319.9,21.0,0,2000,16.0,316.0,320,324.0
13.0,0,344.0,10.0,39.0,342.0,342.0,12.9,2000,344.0,29.0,0,342.0,80.0,345.0,16.0,0,344.0,36.0,339.4,23.0,0,2000,17.0,337.0,340,344.0
