Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,6.0,19.0,19.0,0.8,2000,20.0,1.0,0,19.0,12.0,21.0,1.0,0,20.0,4.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,5.0,39.0,39.0,1.0,2000,39.0,2.0,0,39.0,8.0,40.0,1.0,0,40.0,4.0,40.0,1.0,0,2000,1.0,39.0,40,39.0
1.0,0,60.0,1.0,10.0,59.0,59.0,1.5,2000,59.0,5.0,0,59.0,20.0,61.0,1.0,0,60.0,8.0,60.0,3.0,0,2000,1.0,59.0,60,59.0
3.0,0,80.0,1.0,28.0,79.0,79.0,3.4,2000,79.0,9.0,0,79.0,56.0,81.0,4.0,0,80.0,16.0,80.0,7.0,0,2000,4.0,79.0,80,80.0
3.0,0,100.0,2.0,13.0,99.0,99.0,3.4,2000,99.0,9.0,0,99.0,23.0,101.0,4.0,0,100.0,12.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,122.0,2.0,15.0,119.0,120.0,3.8,2000,120.0,10.0,0,120.0,24.0,123.0,5.0,0,122.0,12.0,120.0,8.0,0,2000,6.0,119.0,120,122.0
5.0,0,142.0,3.0,15.0,139.0,140.0,4.4,2000,140.0,11.0,0,140.0,26.0,143.0,6.0,0,142.0,13.0,140.0,8.0,0,2000,7.0,139.0,140,142.0
5.0,0,161.0,3.0,15.0,159.0,160.0,4.5,2000,160.0,10.0,0,160.0,26.0,162.0,6.0,0,161.0,13.0,160.0,8.0,0,2000,6.0,159.0,160,161.0
5.0,0,182.0,4.0,21.0,180.0,180.0,5.4,2000,182.0,13.0,0,180.0,48.0,183.0,7.0,0,182.0,17.0,180.0,10.0,0,2000,7.0,179.0,180,182.0
5.0,0,201.0,4.0,36.0,199.0,199.0,5.8,2000,201.0,14.0,0,199.0,62.0,202.0,7.0,0,201.0,19.0,200.0,10.0,0,2000,7.0,198.0,200,201.0
