,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,72.89999999999999,24.75,37.0,53.875,123.75,254.125,307.5,355.25,385.875,509.0
