,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,51.0125,15.0,17.5,20.75,40.125,202.5,262.375,318.625,348.0,462.25
