,Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
0,71.125,0,252.0,34.5,473.0,192.0,200.0,106.94999999999999,115200,224.0,385.125,0,204.0,680.25,279.0,173.125,0,248.0,439.25,192.0,329.5,0,115200,239.625,184.0,192,235.0
