Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,9.0,19.0,19.0,1.3,2000,20.0,5.0,0,19.0,14.0,21.0,1.0,0,20.0,8.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,18.0,38.0,39.0,10.5,1959,39.0,7.0,0,39.0,998.0,41.0,1.0,0,40.0,10.0,37.8,4.0,0,1890,1.0,37.0,40,39.0
1.0,0,59.0,1.0,57.0,59.0,59.0,5.5,1973,59.0,8.0,0,59.0,956.0,60.0,2.0,0,59.0,14.0,55.9,5.0,0,1909,3.0,59.0,60,59.0
3.0,0,81.0,1.0,14.0,78.0,79.0,5.9,1985,80.0,9.0,0,79.0,996.0,82.0,4.0,0,81.0,12.0,75.1,7.0,0,1943,5.0,77.0,80,80.0
3.0,0,100.0,2.0,15.0,99.0,99.0,5.1,1981,99.0,10.0,0,99.0,982.0,101.0,4.0,0,100.0,13.0,92.3,8.0,0,1945,5.0,99.0,100,100.0
4.0,0,122.0,3.0,20.0,119.0,119.0,10.5,1987,120.0,11.0,0,120.0,987.0,123.0,6.0,0,122.0,14.0,112.3,9.0,0,1966,7.0,118.0,120,122.0
5.0,0,141.0,3.0,19.0,138.0,139.0,7.8,1980,140.0,12.0,0,139.0,992.0,142.0,6.0,0,141.0,16.0,122.4,9.0,0,1942,7.0,138.0,140,141.0
12.0,0,184.0,7.0,858.0,158.0,158.0,78.9,1661,180.0,536.0,0,159.0,1000.0,185.0,37.0,0,184.0,712.0,114.8,264.0,0,1585,90.0,140.0,160,184.0
7.0,0,182.0,5.0,558.0,179.0,179.0,15.0,1997,179.0,15.0,0,179.0,986.0,183.0,8.0,0,182.0,20.0,153.8,12.0,0,1978,9.0,178.0,180,182.0
7.0,0,205.0,5.0,25.0,198.0,199.0,12.2,1986,199.0,15.0,0,199.0,1000.0,206.0,8.0,0,205.0,20.0,165.8,12.0,0,1957,9.0,197.0,200,205.0
7.0,0,221.0,6.0,33.0,218.0,218.0,8.1,1966,220.0,18.0,0,218.0,998.0,222.0,9.0,0,221.0,27.0,179.8,14.0,0,1933,10.0,216.0,220,221.0
8.0,0,241.0,6.0,24.0,236.0,238.0,7.7,1967,241.0,16.0,0,239.0,34.0,242.0,10.0,0,241.0,21.0,200.0,14.0,0,1936,11.0,236.0,240,241.0
8.0,0,258.0,6.0,28.0,257.0,257.0,7.7,1907,258.0,16.0,0,257.0,53.0,259.0,10.0,0,258.0,22.0,198.5,14.0,0,1868,11.0,253.0,260,258.0
8.0,0,277.0,6.0,27.0,275.0,275.0,7.9,1911,277.0,19.0,0,275.0,34.0,278.0,9.0,0,277.0,25.0,210.6,16.0,0,1869,11.0,273.0,280,277.0
10.0,0,298.0,7.0,67.0,296.0,297.0,11.1,1903,298.0,31.0,0,297.0,89.0,299.0,12.0,0,298.0,63.0,248.3,19.0,0,1861,14.0,290.0,300,298.0
13.0,0,325.0,8.0,81.0,309.0,314.0,17.0,1857,325.0,59.0,0,314.0,296.0,326.0,17.0,0,325.0,74.0,256.6,49.0,0,1806,25.0,301.0,320,325.0
114.0,0,285.0,54.0,945.0,216.0,236.0,140.8,1176,285.0,676.0,0,236.0,999.0,286.0,146.0,0,285.0,872.0,154.6,512.0,0,1049,167.0,135.0,340,285.0
15.0,0,360.0,11.0,70.0,348.0,352.0,17.8,1876,360.0,42.0,0,352.0,957.0,361.0,18.0,0,360.0,63.0,256.7,27.0,0,1852,19.0,347.0,360,360.0
55.0,0,395.0,27.0,309.0,353.0,363.0,45.3,1833,395.0,99.0,0,363.0,601.0,396.0,63.0,0,395.0,277.0,263.5,87.0,0,1798,68.0,323.0,380,395.0
39.0,0,417.0,22.0,265.0,370.0,391.0,35.1,1872,417.0,75.0,0,391.0,497.0,418.0,50.0,0,417.0,243.0,289.5,66.0,0,1838,54.0,365.0,400,417.0
68.0,0,403.0,59.0,341.0,376.0,379.0,78.3,1777,403.0,269.0,0,379.0,986.0,404.0,75.0,0,403.0,311.0,284.1,143.0,0,1748,81.0,360.0,420,403.0
61.0,0,441.0,49.0,310.0,426.0,426.0,64.8,1774,441.0,270.0,0,426.0,975.0,442.0,68.0,0,441.0,290.0,300.4,89.0,0,1727,73.0,349.0,440,441.0
125.0,0,378.0,88.0,731.0,323.0,323.0,147.8,1460,378.0,429.0,0,323.0,997.0,379.0,160.0,0,378.0,654.0,273.1,348.0,0,1394,271.0,294.0,460,378.0
