Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,6.0,19.0,19.0,1.0,2000,20.0,3.0,0,19.0,14.0,21.0,1.0,0,20.0,4.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,10.0,39.0,39.0,1.5,1999,39.0,6.0,0,39.0,17.0,40.0,1.0,0,40.0,8.0,40.0,3.0,0,1999,1.0,39.0,40,39.0
1.0,0,60.0,1.0,11.0,59.0,59.0,2.8,1981,59.0,8.0,0,59.0,763.0,60.0,2.0,0,60.0,9.0,56.7,5.0,0,1946,3.0,59.0,60,59.0
3.0,0,80.0,1.0,13.0,79.0,79.0,4.0,1976,79.0,8.0,0,79.0,984.0,81.0,4.0,0,80.0,11.0,73.7,7.0,0,1936,4.0,79.0,80,79.0
4.0,0,100.0,2.0,210.0,99.0,99.0,8.3,1970,100.0,10.0,0,99.0,956.0,101.0,5.0,0,100.0,15.0,91.5,7.0,0,1937,6.0,99.0,100,100.0
4.0,0,120.0,3.0,16.0,119.0,119.0,7.1,1977,120.0,11.0,0,119.0,1000.0,121.0,5.0,0,120.0,13.0,110.1,8.0,0,1951,6.0,119.0,120,120.0
4.0,0,140.0,3.0,17.0,139.0,139.0,7.6,1987,140.0,11.0,0,140.0,987.0,141.0,6.0,0,140.0,15.0,122.9,9.0,0,1960,7.0,138.0,140,140.0
7.0,0,174.0,4.0,311.0,159.0,159.0,30.7,1966,164.0,171.0,0,160.0,873.0,175.0,11.0,0,174.0,255.0,136.7,134.0,0,1932,16.0,159.0,160,174.0
6.0,0,183.0,4.0,68.0,179.0,179.0,9.7,2000,180.0,15.0,0,179.0,673.0,184.0,7.0,0,183.0,20.0,173.5,12.0,0,2000,8.0,179.0,180,183.0
6.0,0,202.0,4.0,926.0,199.0,199.0,23.0,1965,202.0,15.0,0,199.0,998.0,203.0,7.0,0,202.0,27.0,174.7,12.0,0,1933,8.0,198.0,200,202.0
7.0,0,221.0,5.0,959.0,218.0,220.0,18.4,1986,221.0,15.0,0,220.0,998.0,222.0,8.0,0,221.0,21.0,186.5,12.0,0,1932,9.0,217.0,220,221.0
7.0,0,240.0,5.0,28.0,238.0,239.0,10.2,1961,240.0,16.0,0,239.0,993.0,241.0,8.0,0,240.0,23.0,189.9,12.0,0,1894,9.0,235.0,240,240.0
7.0,0,265.0,5.0,23.0,257.0,257.0,7.1,1937,265.0,16.0,0,259.0,34.0,266.0,9.0,0,265.0,20.0,200.9,14.0,0,1862,10.0,255.0,260,265.0
8.0,0,283.0,6.0,38.0,277.0,278.0,8.1,1919,283.0,20.0,0,279.0,60.0,284.0,9.0,0,283.0,33.0,211.8,16.0,0,1871,11.0,275.0,280,283.0
8.0,0,300.0,6.0,31.0,297.0,297.0,8.4,1900,300.0,19.0,0,299.0,44.0,301.0,10.0,0,300.0,25.0,229.3,16.0,0,1848,11.0,293.0,300,300.0
15.0,0,331.0,9.0,93.0,305.0,314.0,20.0,1881,331.0,68.0,0,314.0,297.0,332.0,24.0,0,331.0,85.0,259.9,56.0,0,1820,34.0,303.0,320,331.0
14.0,0,343.0,9.0,605.0,333.0,340.0,33.7,1770,343.0,100.0,0,340.0,1000.0,344.0,20.0,0,343.0,353.0,229.3,65.0,0,1694,38.0,290.0,340,343.0
11.0,0,365.0,8.0,33.0,356.0,359.0,16.4,1899,365.0,23.0,0,359.0,994.0,366.0,13.0,0,365.0,28.0,254.6,19.0,0,1837,15.0,346.0,360,365.0
18.0,0,381.0,10.0,283.0,361.0,373.0,27.5,1854,381.0,89.0,0,373.0,992.0,382.0,31.0,0,381.0,125.0,260.4,62.0,0,1780,45.0,320.0,380,381.0
14.0,0,400.0,9.0,79.0,391.0,393.0,17.9,1863,400.0,62.0,0,393.0,499.0,401.0,19.0,0,400.0,72.0,269.8,45.0,0,1804,23.0,351.0,400,400.0
15.0,0,423.0,10.0,251.0,410.0,410.0,20.4,1863,423.0,65.0,0,410.0,491.0,424.0,18.0,0,423.0,113.0,322.1,49.0,0,1819,21.0,400.0,420,423.0
51.0,0,479.0,18.0,319.0,339.0,416.0,48.9,1770,479.0,249.0,0,416.0,620.0,480.0,62.0,0,479.0,307.0,272.9,88.0,0,1715,69.0,289.0,440,479.0
26.0,0,464.0,16.0,371.0,450.0,450.0,41.4,1802,464.0,141.0,0,450.0,989.0,465.0,35.0,0,464.0,322.0,335.5,89.0,0,1730,42.0,420.0,460,464.0
192.0,0,324.0,153.0,833.0,282.0,282.0,214.9,1332,324.0,630.0,0,282.0,997.0,325.0,306.0,0,324.0,770.0,258.0,418.0,0,1205,343.0,282.0,480,324.0
105.0,0,449.0,70.0,802.0,415.0,415.0,138.6,1446,449.0,527.0,0,449.0,893.0,450.0,133.0,0,449.0,740.0,289.5,332.0,0,1382,265.0,235.0,500,449.0
118.0,0,487.0,91.0,781.0,433.0,433.0,141.6,1553,487.0,402.0,0,433.0,999.0,488.0,131.0,0,487.0,735.0,266.5,346.0,0,1490,180.0,281.0,520,487.0
142.0,0,406.0,116.0,819.0,391.0,391.0,203.0,1354,406.0,702.0,0,406.0,912.0,407.0,324.0,0,406.0,788.0,285.9,387.0,0,1258,344.0,255.0,540,406.0
124.0,0,438.0,94.0,813.0,364.0,364.0,168.5,1388,438.0,569.0,0,438.0,842.0,439.0,283.0,0,438.0,781.0,303.7,356.0,0,1323,310.0,293.0,560,438.0
118.0,0,394.0,101.0,784.0,315.0,315.0,171.3,1335,394.0,576.0,0,394.0,866.0,395.0,246.0,0,394.0,754.0,271.4,366.0,0,1237,319.0,313.0,580,394.0
141.0,0,405.0,108.0,827.0,276.0,276.0,198.4,1213,405.0,705.0,0,405.0,983.0,406.0,316.0,0,405.0,815.0,279.8,507.0,0,1106,338.0,242.0,600,405.0
111.0,0,376.0,82.0,831.0,371.0,371.0,155.4,1280,376.0,551.0,0,376.0,1000.0,377.0,261.0,0,376.0,669.0,300.9,341.0,0,1194,299.0,322.0,620,376.0
192.0,0,369.0,114.0,823.0,279.0,279.0,208.1,1145,369.0,723.0,0,369.0,991.0,370.0,329.0,0,369.0,797.0,277.7,409.0,0,1037,348.0,274.0,640,369.0
315.0,0,340.0,135.0,931.0,230.0,230.0,242.6,986,340.0,778.0,0,340.0,999.0,341.0,356.0,0,340.0,873.0,244.7,588.0,0,821,378.0,177.0,660,340.0
336.0,0,268.0,153.0,879.0,230.0,268.0,262.4,947,268.0,787.0,0,268.0,929.0,269.0,372.0,0,268.0,841.0,238.5,629.0,0,785,393.0,230.0,680,268.0
351.0,0,280.0,171.0,903.0,224.0,280.0,287.8,895,280.0,832.0,0,280.0,950.0,280.0,390.0,0,280.0,880.0,231.7,740.0,0,735,421.0,224.0,700,280.0
