Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,9.0,19.0,19.0,1.3,2000,19.0,4.0,0,19.0,26.0,21.0,1.0,0,20.0,8.0,20.0,2.0,0,2000,1.0,19.0,20,20.0
1.0,0,40.0,1.0,11.0,39.0,39.0,4.4,1984,39.0,6.0,0,39.0,998.0,41.0,1.0,0,40.0,9.0,39.7,4.0,0,1967,1.0,39.0,40,40.0
2.0,0,62.0,1.0,72.0,59.0,59.0,8.3,1982,60.0,8.0,0,60.0,965.0,63.0,3.0,0,62.0,11.0,57.0,6.0,0,1962,4.0,59.0,60,60.0
2.0,0,80.0,1.0,14.0,79.0,79.0,6.5,1983,79.0,8.0,0,79.0,997.0,81.0,4.0,0,80.0,11.0,76.3,7.0,0,1942,4.0,78.0,80,80.0
4.0,0,101.0,2.0,497.0,99.0,99.0,14.7,1985,99.0,11.0,0,99.0,958.0,102.0,5.0,0,101.0,208.0,91.3,8.0,0,1963,6.0,99.0,100,101.0
4.0,0,121.0,2.0,614.0,119.0,119.0,13.2,1984,120.0,11.0,0,120.0,995.0,122.0,5.0,0,121.0,17.0,112.7,8.0,0,1955,6.0,117.0,120,121.0
5.0,0,140.0,3.0,243.0,139.0,139.0,12.8,1994,139.0,12.0,0,139.0,998.0,141.0,6.0,0,140.0,16.0,130.6,9.0,0,1946,7.0,138.0,140,140.0
7.0,0,160.0,4.0,406.0,159.0,159.0,30.8,1888,159.0,185.0,0,159.0,945.0,161.0,9.0,0,160.0,306.0,140.4,113.0,0,1826,11.0,157.0,160,160.0
6.0,0,181.0,4.0,21.0,178.0,180.0,10.5,2000,181.0,13.0,0,180.0,999.0,182.0,7.0,0,181.0,17.0,167.0,10.0,0,1991,8.0,178.0,180,181.0
7.0,0,199.0,5.0,859.0,198.0,198.0,30.1,1995,199.0,18.0,0,198.0,983.0,200.0,8.0,0,199.0,766.0,181.4,13.0,0,1978,9.0,197.0,200,199.0
7.0,0,219.0,5.0,20.0,217.0,218.0,6.6,1988,218.0,14.0,0,218.0,952.0,220.0,8.0,0,219.0,16.0,188.7,11.0,0,1949,8.0,216.0,220,219.0
7.0,0,240.0,5.0,24.0,237.0,238.0,9.2,1961,240.0,16.0,0,238.0,997.0,241.0,8.0,0,240.0,22.0,198.1,13.0,0,1920,9.0,234.0,240,240.0
8.0,0,258.0,6.0,21.0,255.0,257.0,8.3,1955,258.0,16.0,0,258.0,987.0,259.0,9.0,0,258.0,19.0,207.0,14.0,0,1901,11.0,254.0,260,258.0
8.0,0,280.0,5.0,37.0,277.0,277.0,8.0,1946,280.0,20.0,0,277.0,60.0,281.0,10.0,0,280.0,28.0,218.4,15.0,0,1903,11.0,270.0,280,280.0
9.0,0,298.0,7.0,29.0,295.0,295.0,9.0,1928,298.0,19.0,0,296.0,986.0,298.0,11.0,0,298.0,24.0,229.1,15.0,0,1894,12.0,285.0,300,298.0
15.0,0,320.0,9.0,111.0,314.0,316.0,19.8,1891,320.0,67.0,0,316.0,329.0,321.0,22.0,0,320.0,81.0,260.9,58.0,0,1875,31.0,311.0,320,320.0
29.0,0,339.0,11.0,259.0,334.0,335.0,31.3,1887,339.0,89.0,0,335.0,485.0,340.0,52.0,0,339.0,101.0,245.8,77.0,0,1851,61.0,329.0,340,339.0
13.0,0,359.0,9.0,136.0,348.0,350.0,16.0,1881,359.0,38.0,0,350.0,678.0,360.0,17.0,0,359.0,60.0,256.7,28.0,0,1845,20.0,324.0,360,359.0
12.0,0,374.0,9.0,79.0,372.0,372.0,17.1,1879,374.0,58.0,0,372.0,990.0,375.0,14.0,0,374.0,69.0,264.1,25.0,0,1846,16.0,362.0,380,374.0
59.0,0,409.0,37.0,280.0,371.0,385.0,45.6,1856,409.0,87.0,0,385.0,514.0,410.0,65.0,0,409.0,246.0,282.3,78.0,0,1827,68.0,364.0,400,409.0
26.0,0,421.0,16.0,269.0,400.0,412.0,29.5,1887,421.0,72.0,0,412.0,291.0,422.0,42.0,0,421.0,88.0,289.2,64.0,0,1855,50.0,391.0,420,421.0
55.0,0,431.0,26.0,521.0,416.0,416.0,59.1,1747,431.0,276.0,0,416.0,988.0,432.0,70.0,0,431.0,319.0,292.2,134.0,0,1711,78.0,335.0,440,431.0
28.0,0,455.0,18.0,280.0,429.0,442.0,34.2,1840,455.0,80.0,0,442.0,960.0,456.0,39.0,0,455.0,255.0,306.2,69.0,0,1797,51.0,333.0,460,455.0
105.0,0,416.0,84.0,747.0,387.0,387.0,124.1,1523,416.0,399.0,0,387.0,992.0,417.0,123.0,0,416.0,638.0,293.3,316.0,0,1471,143.0,305.0,480,416.0
151.0,0,366.0,120.0,821.0,285.0,285.0,192.7,1305,366.0,603.0,0,366.0,916.0,367.0,296.0,0,366.0,764.0,261.2,390.0,0,1230,325.0,280.0,500,366.0
93.0,0,416.0,71.0,750.0,411.0,411.0,133.5,1538,416.0,511.0,0,416.0,1000.0,417.0,122.0,0,416.0,626.0,317.2,336.0,0,1455,166.0,340.0,520,416.0
