,Request rate,Response rate 50%,Response rate 66%,Response rate 75%,Response rate 80%,Response rate 90%,Response rate 95%,Response rate 98%,Response rate 99%,Response rate 100%
0,64.0,56.0,56.0,56.0,56.0,58.0,58.0,64.0,64.0,73.0
