Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,6.0,19.0,19.0,1.0,2000,19.0,3.0,0,19.0,14.0,21.0,1.0,0,20.0,4.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,39.0,1.0,8.0,39.0,39.0,1.4,2000,39.0,4.0,0,39.0,20.0,40.0,1.0,0,39.0,7.0,40.0,3.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,12.0,59.0,59.0,2.4,2000,59.0,7.0,0,59.0,20.0,60.0,3.0,0,59.0,9.0,60.0,5.0,0,2000,3.0,59.0,60,59.0
2.0,0,80.0,1.0,12.0,79.0,79.0,2.8,2000,79.0,8.0,0,79.0,24.0,80.0,4.0,0,80.0,11.0,80.0,6.0,0,2000,4.0,79.0,80,79.0
3.0,0,100.0,2.0,15.0,99.0,99.0,3.5,2000,99.0,9.0,0,99.0,24.0,101.0,4.0,0,100.0,13.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,120.0,2.0,14.0,119.0,119.0,3.8,2000,120.0,9.0,0,119.0,22.0,121.0,5.0,0,120.0,12.0,120.0,7.0,0,2000,6.0,119.0,120,120.0
4.0,0,141.0,3.0,15.0,139.0,140.0,4.2,2000,140.0,10.0,0,140.0,24.0,142.0,5.0,0,141.0,13.0,140.1,8.0,0,2000,6.0,139.0,140,141.0
4.0,0,160.0,3.0,16.0,159.0,160.0,4.4,2000,160.0,11.0,0,160.0,25.0,161.0,5.0,0,160.0,14.0,160.0,9.0,0,2000,6.0,159.0,160,160.0
6.0,0,181.0,4.0,26.0,180.0,181.0,5.8,2000,181.0,15.0,0,181.0,52.0,182.0,7.0,0,181.0,20.0,179.9,11.0,0,2000,8.0,179.0,180,181.0
7.0,0,205.0,4.0,320.0,200.0,201.0,19.0,1956,201.0,37.0,0,201.0,914.0,206.0,8.0,0,205.0,243.0,195.5,15.0,0,1955,9.0,198.0,200,205.0
6.0,0,222.0,4.0,19.0,219.0,220.0,5.9,2000,222.0,13.0,0,220.0,30.0,223.0,7.0,0,222.0,16.0,219.8,11.0,0,2000,8.0,219.0,220,222.0
6.0,0,242.0,5.0,18.0,239.0,239.0,6.0,2000,242.0,13.0,0,241.0,26.0,243.0,7.0,0,242.0,16.0,239.8,11.0,0,2000,8.0,238.0,240,242.0
7.0,0,263.0,5.0,20.0,260.0,262.0,6.8,2000,263.0,15.0,0,262.0,40.0,264.0,8.0,0,263.0,18.0,259.7,12.0,0,2000,10.0,258.0,260,263.0
8.0,0,282.0,6.0,27.0,279.0,280.0,7.7,2000,282.0,17.0,0,280.0,40.0,283.0,9.0,0,282.0,23.0,279.1,15.0,0,2000,11.0,278.0,280,282.0
9.0,0,300.0,7.0,27.0,299.0,299.0,8.7,2000,300.0,19.0,0,299.0,37.0,301.0,11.0,0,300.0,23.0,299.4,16.0,0,2000,12.0,299.0,300,300.0
11.0,0,320.0,8.0,93.0,315.0,320.0,13.4,1999,320.0,39.0,0,320.0,234.0,321.0,14.0,0,320.0,71.0,285.5,24.0,0,1999,16.0,315.0,320,320.0
15.0,0,355.0,11.0,111.0,336.0,336.0,19.2,1999,355.0,63.0,0,336.0,264.0,356.0,20.0,0,355.0,95.0,338.8,44.0,0,1999,25.0,335.0,340,355.0
22.0,0,367.0,14.0,117.0,366.0,366.0,25.0,1989,367.0,74.0,0,366.0,314.0,368.0,31.0,0,367.0,101.0,357.3,57.0,0,1989,38.0,358.0,360,367.0
31.0,0,384.0,16.0,349.0,380.0,380.0,41.6,1962,384.0,144.0,0,380.0,919.0,385.0,52.0,0,384.0,249.0,346.6,96.0,0,1961,60.0,372.0,380,384.0
100.0,0,365.0,73.0,644.0,314.0,314.0,108.0,1629,365.0,351.0,0,314.0,966.0,366.0,117.0,0,365.0,584.0,271.6,286.0,0,1584,132.0,308.0,400,365.0
63.0,0,381.0,46.0,572.0,367.0,367.0,78.6,1826,381.0,299.0,0,367.0,970.0,382.0,74.0,0,381.0,393.0,331.4,228.0,0,1821,87.0,367.0,420,381.0
217.0,0,312.0,141.0,943.0,276.0,276.0,217.8,1355,312.0,724.0,0,276.0,1000.0,313.0,311.0,0,312.0,872.0,244.8,538.0,0,1261,358.0,233.0,440,312.0
160.0,0,340.0,97.0,826.0,328.0,328.0,169.0,1450,340.0,554.0,0,328.0,993.0,341.0,244.0,0,340.0,751.0,270.3,369.0,0,1398,300.0,299.0,460,340.0
280.0,0,261.0,164.0,907.0,219.0,219.0,248.2,1206,261.0,769.0,0,219.0,971.0,262.0,371.0,0,261.0,875.0,233.6,612.0,0,1098,400.0,205.0,480,261.0
172.0,0,363.0,110.0,860.0,303.0,303.0,182.1,1352,363.0,638.0,0,303.0,977.0,364.0,274.0,0,363.0,795.0,270.4,417.0,0,1291,324.0,261.0,500,363.0
156.0,0,319.0,112.0,955.0,276.0,276.0,183.8,1042,319.0,741.0,0,319.0,998.0,320.0,272.0,0,319.0,908.0,215.4,416.0,0,901,316.0,106.0,520,319.0
362.0,0,251.0,199.0,917.0,228.0,228.0,295.4,1104,251.0,831.0,0,251.0,987.0,252.0,409.0,0,251.0,886.0,234.5,737.0,0,989,440.0,227.0,540,251.0
246.0,0,323.0,148.0,927.0,274.0,274.0,222.6,1234,323.0,735.0,0,323.0,984.0,324.0,351.0,0,323.0,859.0,269.7,536.0,0,1142,390.0,257.0,560,323.0
348.0,0,263.0,188.0,909.0,260.0,260.0,270.3,1073,263.0,781.0,0,263.0,976.0,264.0,399.0,0,263.0,865.0,241.4,660.0,0,936,422.0,199.0,580,263.0
295.0,0,293.0,161.0,962.0,259.0,259.0,248.5,1064,293.0,776.0,0,293.0,999.0,294.0,372.0,0,293.0,869.0,245.6,629.0,0,963,409.0,202.0,600,293.0
334.0,0,300.0,159.0,911.0,253.0,253.0,251.5,1077,300.0,760.0,0,300.0,1000.0,301.0,376.0,0,300.0,843.0,255.0,605.0,0,968,390.0,205.0,620,300.0
316.0,0,337.0,184.0,937.0,215.0,215.0,262.6,1006,337.0,796.0,0,337.0,1002.0,338.0,387.0,0,337.0,888.0,242.1,648.0,0,896,425.0,192.0,640,337.0
357.0,0,282.0,183.0,890.0,227.0,227.0,283.2,998,282.0,805.0,0,282.0,994.0,283.0,397.0,0,282.0,860.0,247.8,669.0,0,875,438.0,192.0,660,282.0
289.0,0,311.0,152.0,873.0,251.0,311.0,234.2,1014,311.0,761.0,0,311.0,1000.0,312.0,336.0,0,311.0,851.0,257.4,576.0,0,919,382.0,251.0,680,311.0
286.0,0,297.0,149.0,872.0,231.0,297.0,232.3,948,297.0,732.0,0,297.0,987.0,298.0,343.0,0,297.0,835.0,246.0,548.0,0,819,382.0,231.0,700,297.0
354.0,0,261.0,190.0,988.0,199.0,261.0,279.4,887,261.0,815.0,0,261.0,999.0,262.0,404.0,0,261.0,922.0,234.9,686.0,0,760,457.0,199.0,720,261.0
351.0,0,255.0,175.0,947.0,193.0,255.0,269.8,848,255.0,801.0,0,255.0,1000.0,256.0,407.0,0,255.0,892.0,229.2,677.0,0,721,432.0,193.0,740,255.0
384.0,0,223.0,236.0,947.0,181.0,223.0,321.5,787,223.0,870.0,0,223.0,1001.0,224.0,429.0,0,223.0,917.0,217.6,818.0,0,633,477.0,181.0,760,223.0
392.0,0,239.0,263.0,972.0,134.0,239.0,321.2,693,239.0,881.0,0,239.0,991.0,240.0,453.0,0,239.0,946.0,194.6,756.0,0,525,490.0,134.0,780,239.0
354.0,0,250.0,200.0,928.0,160.0,250.0,286.6,777,250.0,801.0,0,250.0,985.0,251.0,423.0,0,250.0,904.0,222.1,693.0,0,610,456.0,160.0,800,250.0
362.0,0,283.0,214.0,906.0,131.0,283.0,296.3,766,283.0,813.0,0,283.0,962.0,284.0,442.0,0,283.0,879.0,223.0,686.0,0,571,487.0,131.0,820,283.0
398.0,0,221.0,303.0,977.0,106.0,221.0,357.4,630,221.0,913.0,0,221.0,991.0,222.0,461.0,0,221.0,974.0,186.4,834.0,0,439,607.0,106.0,840,221.0
437.0,0,194.0,316.0,970.0,134.0,194.0,373.6,610,194.0,895.0,0,194.0,997.0,195.0,501.0,0,194.0,936.0,183.5,837.0,0,456,609.0,134.0,860,194.0
420.0,0,188.0,272.0,988.0,143.0,188.0,358.5,661,188.0,934.0,0,188.0,999.0,189.0,513.0,0,188.0,978.0,202.2,835.0,0,491,634.0,143.0,880,188.0
384.0,0,229.0,254.0,964.0,119.0,229.0,337.8,640,229.0,890.0,0,229.0,986.0,230.0,489.0,0,229.0,950.0,198.7,806.0,0,453,572.0,119.0,900,229.0
445.0,0,162.0,299.0,965.0,136.0,162.0,387.8,549,162.0,891.0,0,162.0,981.0,163.0,522.0,0,162.0,953.0,173.0,817.0,0,414,687.0,136.0,920,162.0
446.0,0,199.0,300.0,975.0,115.0,199.0,364.1,588,199.0,864.0,0,199.0,992.0,200.0,508.0,0,199.0,951.0,188.8,809.0,0,426,605.0,115.0,940,199.0
439.0,0,193.0,283.0,983.0,103.0,193.0,353.2,590,193.0,818.0,0,193.0,995.0,194.0,489.0,0,193.0,898.0,191.4,760.0,0,393,534.0,103.0,960,193.0
409.0,0,183.0,295.0,986.0,123.0,183.0,336.7,579,183.0,807.0,0,183.0,997.0,184.0,524.0,0,183.0,951.0,190.4,755.0,0,387,568.0,123.0,980,183.0
375.0,0,233.0,204.0,992.0,233.0,233.0,311.4,649,233.0,819.0,0,233.0,1000.0,234.0,443.0,0,233.0,977.0,216.4,748.0,0,446,527.0,109.0,1000,233.0
