,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,20.0,11.5,13.375,14.25,15.0,17.125,66.5,144.0,203.75,367.125
