Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,5.0,19.0,19.0,1.0,2000,19.0,2.0,0,19.0,16.0,21.0,1.0,0,20.0,5.0,20.0,1.0,0,2000,1.0,19.0,20,20.0
1.0,0,39.0,1.0,8.0,39.0,39.0,1.3,2000,39.0,4.0,0,39.0,16.0,40.0,1.0,0,39.0,7.0,40.0,2.0,0,2000,1.0,39.0,40,39.0
1.0,0,59.0,1.0,11.0,59.0,59.0,2.0,2000,59.0,7.0,0,59.0,17.0,60.0,1.0,0,59.0,8.0,60.0,5.0,0,2000,2.0,59.0,60,59.0
2.0,0,80.0,1.0,12.0,79.0,79.0,2.9,2000,79.0,8.0,0,79.0,21.0,81.0,4.0,0,80.0,10.0,80.0,6.0,0,2000,4.0,79.0,80,79.0
3.0,0,100.0,2.0,12.0,99.0,99.0,3.2,2000,99.0,8.0,0,99.0,20.0,101.0,4.0,0,100.0,10.0,100.0,7.0,0,2000,5.0,99.0,100,100.0
4.0,0,120.0,2.0,14.0,119.0,119.0,3.8,2000,120.0,10.0,0,120.0,19.0,121.0,5.0,0,120.0,12.0,120.0,7.0,0,2000,5.0,119.0,120,120.0
4.0,0,140.0,2.0,16.0,139.0,140.0,3.8,2000,140.0,9.0,0,140.0,25.0,141.0,5.0,0,140.0,13.0,140.0,8.0,0,2000,5.0,139.0,140,140.0
4.0,0,160.0,3.0,15.0,160.0,160.0,4.2,2000,160.0,10.0,0,160.0,25.0,161.0,5.0,0,160.0,12.0,160.0,8.0,0,2000,6.0,158.0,160,160.0
5.0,0,181.0,3.0,21.0,179.0,180.0,5.0,2000,181.0,12.0,0,180.0,42.0,182.0,6.0,0,181.0,17.0,179.8,9.0,0,2000,7.0,179.0,180,181.0
7.0,0,214.0,4.0,171.0,199.0,203.0,18.7,1991,207.0,141.0,0,203.0,404.0,215.0,9.0,0,214.0,164.0,199.0,31.0,0,1991,10.0,199.0,200,214.0
