11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight
0,23,21,1,0,12,19,76,99
0,24,21,1,0,12,19,76,99
0,24,21,1,0,99,19,76,99
0,25,21,0,1,99,19,76,99
0,25,21,0,1,99,19,76,99
0,24,21,0,1,99,19,76,99
0,24,21,0,0,99,20,76,52
0,24,21,0,0,99,20,76,52
0,24,20,0,0,99,20,76,52
0,24,20,0,0,99,20,96,52
0,24,20,0,0,99,20,96,52
0,24,20,0,0,99,20,96,52
0,24,20,0,0,99,20,96,99
0,24,20,0,0,99,20,96,99
0,24,20,0,0,99,20,99,99
1,24,20,0,1,99,20,99,99
1,24,20,0,1,99,20,99,99
1,23,21,0,1,99,20,99,99
1,23,21,0,1,99,21,99,99
1,23,20,0,1,99,21,98,99
0,23,21,1,1,21,21,98,99
0,22,20,1,0,21,22,98,99
0,23,19,0,0,21,22,98,78
0,23,19,0,0,21,22,99,78
1,23,19,0,0,21,22,99,78
1,23,19,1,0,56,22,99,78
1,23,19,1,0,56,22,99,78
0,22,20,1,0,56,22,99,99
0,23,20,0,0,56,22,99,99
0,23,20,0,0,56,21,50,99
0,23,20,0,0,56,21,50,99
0,23,20,0,0,56,21,50,99
0,23,20,0,0,99,21,50,99
0,23,20,0,0,99,21,50,99
0,23,20,0,0,99,21,50,99
0,23,20,0,0,99,21,50,90
0,23,20,0,0,99,21,50,90
1,23,20,0,1,99,21,99,90
1,23,20,0,1,99,21,99,90
1,23,20,0,1,99,21,99,90
0,23,21,1,0,24,22,99,90
1,22,21,1,0,24,22,99,90
1,22,21,1,1,24,22,99,24
1,23,20,0,1,24,21,99,24
0,23,21,0,1,24,21,99,24
1,23,21,0,0,24,22,99,24
1,23,21,0,0,24,22,99,24
1,23,21,0,0,24,22,99,24
0,22,22,0,0,24,22,99,24
0,22,21,0,0,64,21,99,24
1,22,21,0,0,64,21,99,24
0,22,22,1,0,64,21,99,99
0,21,22,1,0,64,20,96,99
0,22,22,0,0,99,20,96,99
0,22,22,0,0,99,20,96,44
0,22,22,0,0,99,20,96,44
0,22,22,0,0,99,20,99,44
0,22,22,0,0,81,20,99,44
0,22,22,0,0,81,20,99,44
1,22,22,0,0,81,20,99,44
1,22,22,0,1,81,20,99,99
0,22,23,1,1,81,20,99,99
0,21,23,1,1,81,21,47,99
0,23,23,0,1,81,21,47,99
0,22,23,1,1,99,21,47,99
0,21,22,1,1,99,21,47,80
0,21,21,0,0,99,22,99,80
0,21,21,0,0,99,22,99,80
0,21,21,0,0,99,22,99,80
1,21,21,0,0,1,22,99,80
1,21,21,1,0,1,21,99,99
0,21,22,1,0,1,21,99,99
0,20,22,1,0,1,21,21,99
0,21,22,0,0,99,21,21,99
0,21,22,0,0,99,21,21,44
0,21,22,0,0,99,21,21,44
0,21,22,0,0,99,21,99,44
0,21,22,0,0,99,21,99,44
0,21,22,0,0,99,21,99,44
0,21,22,0,0,99,21,99,44
0,21,22,0,1,99,21,99,99
0,21,22,1,1,99,21,99,99
0,21,22,1,1,99,21,99,99
0,21,22,0,1,99,22,99,99
0,21,22,1,1,51,21,99,99
1,21,21,1,0,51,22,99,99
1,21,21,1,1,51,21,99,99
0,22,22,0,1,51,21,99,98
0,21,22,0,1,51,21,99,98
0,21,22,0,0,51,22,25,98
0,21,21,0,0,51,22,25,98
0,21,21,0,0,88,22,25,98
0,21,21,1,0,88,22,25,98
0,21,21,1,0,88,22,25,98
0,21,21,1,0,88,22,25,55
0,21,21,1,1,88,22,25,55
0,21,21,1,1,88,22,99,55
0,21,21,0,1,88,22,99,55
0,21,21,0,0,12,22,99,55
0,21,21,0,0,12,22,99,55
0,21,21,0,0,12,22,99,75
0,21,21,0,0,12,22,99,75
0,21,21,0,0,12,22,99,75
0,21,21,0,0,89,22,99,75
0,21,21,0,0,89,22,99,75
1,21,21,0,0,89,22,99,98
1,21,21,1,0,89,22,99,98
0,21,21,1,0,89,22,99,98
1,21,21,1,0,89,22,99,98
1,22,21,0,1,99,21,99,98
0,22,22,1,1,99,21,99,53
0,21,23,1,1,99,21,99,53
1,21,22,1,1,99,21,99,53
1,22,21,0,0,99,22,96,53
0,22,22,0,0,97,21,96,53
0,21,22,0,1,97,21,96,53
0,21,22,0,1,97,21,96,51
0,21,22,0,1,97,21,96,51
1,21,22,0,1,97,21,96,51
1,21,22,0,0,97,22,99,51
0,20,23,0,0,97,22,99,51
0,20,23,0,0,97,22,99,51
0,20,22,0,0,1,22,99,51
0,20,22,0,0,1,22,99,51
0,20,22,0,0,1,22,99,99
0,20,22,0,0,1,22,99,99
0,20,22,0,0,1,22,99,99
0,20,22,1,0,99,22,99,99
0,20,22,1,1,99,22,99,99
0,20,22,1,1,99,22,99,99
1,20,20,1,0,99,23,99,99
1,20,20,1,1,99,23,99,99
1,20,20,1,1,75,23,99,99
1,21,20,1,1,75,23,99,99
0,21,21,1,0,75,24,99,3
0,20,21,1,0,75,24,99,3
0,21,21,0,0,75,24,99,3
0,21,21,0,0,75,24,50,3
0,21,20,0,0,75,24,50,3
0,20,20,0,1,98,24,50,3
0,20,20,0,1,98,24,50,3
1,20,20,0,1,98,23,50,3
1,20,20,0,0,98,24,50,52
0,20,21,0,0,98,24,50,52
0,20,20,0,0,98,24,49,52
0,20,20,0,0,97,24,49,52
0,20,20,0,0,97,24,49,52
0,20,20,0,0,97,24,49,52
0,20,20,0,0,97,24,49,99
0,20,20,0,0,97,24,49,99
0,20,20,1,0,97,24,99,99
1,20,20,1,0,99,24,99,99
1,20,20,1,0,99,24,99,99
1,21,21,0,0,99,24,99,99
1,21,21,0,1,99,22,99,12
1,21,21,1,1,99,22,99,12
0,20,22,1,1,99,22,99,12
1,20,22,1,0,99,23,99,12
1,21,22,0,0,99,23,52,12
0,21,22,0,0,99,23,52,12
0,20,22,0,0,99,23,52,12
0,20,21,0,1,99,23,52,12
0,20,21,0,1,99,23,52,99
0,20,21,1,0,99,24,52,99
0,20,21,1,0,99,23,52,99
0,20,21,1,0,99,23,99,99
0,21,21,0,0,99,23,99,99
0,21,20,0,0,99,23,99,99
0,21,20,0,0,99,23,99,55
0,21,20,0,0,99,23,99,55
0,21,20,0,0,99,23,99,55
0,21,20,0,0,99,23,99,55
1,21,20,0,0,78,23,99,55
1,21,20,0,1,78,23,99,55
1,21,20,1,0,78,24,99,99
1,21,21,1,0,78,22,99,99
1,21,21,0,1,78,22,99,99
1,21,21,0,1,78,22,99,99
0,21,22,1,1,78,22,99,99
0,21,21,1,0,94,22,99,99
0,21,21,1,0,94,22,99,99
0,22,21,0,0,94,22,99,98
1,21,21,0,0,94,22,99,98
1,21,21,0,0,94,22,99,98
1,20,21,1,0,94,22,99,98
0,20,22,1,0,99,22,99,98
0,20,22,1,0,99,22,99,99
0,21,22,0,0,99,21,99,99
0,21,22,0,0,99,21,98,99
0,21,22,0,0,99,21,98,99
0,21,22,0,0,99,21,98,99
0,21,22,0,0,99,21,98,49
0,21,22,0,0,99,21,98,49
0,21,22,0,1,99,21,99,49
1,21,22,0,1,99,21,99,49
1,21,22,1,0,99,22,99,49
0,21,23,1,0,99,22,99,49
0,21,23,1,1,99,21,99,99
0,22,22,1,1,99,20,99,99
1,23,21,0,1,99,20,87,99
1,23,21,0,0,88,21,87,99
0,23,22,0,0,88,20,87,99
0,22,22,0,0,88,20,87,93
0,22,22,0,1,88,20,87,93
0,22,22,0,1,88,20,87,93
0,22,22,1,0,88,21,87,93
0,22,22,1,0,88,21,87,93
0,21,22,1,0,99,21,87,93
0,22,21,0,0,99,21,87,93
0,22,21,0,0,99,21,87,93
0,22,21,0,0,99,21,87,26
0,22,21,0,0,99,21,87,26
0,22,21,0,0,99,21,99,26
0,22,21,0,0,99,21,99,26
0,22,21,0,0,99,21,99,26
1,22,21,0,1,99,21,99,26
1,22,21,0,1,99,21,99,99
1,22,21,1,0,99,21,56,99
0,22,22,1,0,99,21,56,99
0,23,21,1,1,95,21,56,99
0,22,20,1,1,95,22,56,3
0,23,20,0,1,95,22,99,3
0,23,20,0,0,95,22,99,3
0,23,20,0,0,51,22,99,3
1,23,19,0,0,51,22,99,3
1,23,19,0,0,51,22,99,99
0,23,19,1,0,51,22,99,99
0,23,19,1,0,51,22,62,99
0,23,19,1,0,99,22,62,99
0,24,19,0,0,99,22,62,99
0,24,19,0,0,99,22,62,99
0,24,19,0,0,99,22,62,93
0,23,19,0,0,99,22,62,93
0,23,19,0,0,99,22,99,93
0,23,19,0,0,99,22,99,93
0,23,19,0,0,99,22,99,93
1,23,19,0,0,99,22,99,93
1,23,18,0,1,99,22,99,49
0,23,19,1,1,99,22,99,49
0,23,19,1,0,99,23,99,49
1,23,19,1,0,99,22,99,49
1,23,19,0,1,99,22,99,49
1,23,19,0,1,59,22,99,49
0,23,20,1,1,59,22,99,49
0,23,20,1,0,59,23,99,96
0,24,20,0,0,59,22,99,96
0,23,20,0,0,59,22,99,96
0,23,20,0,0,59,21,93,96
1,23,20,0,0,59,21,93,96
1,23,20,0,0,59,21,93,96
1,23,19,0,1,89,21,93,96
0,23,20,0,1,89,21,93,96
0,23,20,0,0,89,22,93,99
0,22,20,0,0,89,22,93,99
0,22,20,0,0,89,22,10,99
0,22,20,0,0,89,22,10,99
0,22,20,0,0,98,22,10,99
0,22,20,0,0,98,22,99,99
0,22,20,0,0,98,22,99,99
0,22,20,0,0,98,22,99,99
1,22,20,0,0,99,22,99,99
1,22,20,1,0,99,22,99,99
1,22,20,1,0,99,22,99,49
