,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,26.349999999999998,15.875,19.375,22.0,24.625,33.875,52.625,209.125,261.875,457.25
