11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.115:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.115:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight,11.11.11.115:Weight
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,0,1,1,1,1,0,1,1,1
0,1,1,0,0,0,1,1,1,1,1,1
2,1,0,0,1,1,2,1,1,1,1,1
0,1,2,0,2,1,3,1,2,1,1,1
1,3,2,0,0,0,4,1,3,1,1,1
0,3,3,0,0,0,4,1,3,1,1,1
1,3,3,0,2,1,5,1,4,1,1,1
1,4,4,0,1,1,5,1,4,1,1,1
0,5,5,0,0,0,6,1,5,1,1,1
1,5,5,0,1,1,6,1,5,1,1,1
0,6,6,0,1,1,7,1,6,1,1,1
1,7,6,0,0,0,8,1,7,1,1,1
1,7,7,0,1,1,8,1,7,1,1,1
1,7,7,0,2,2,9,1,7,1,1,1
1,9,8,0,0,0,9,1,9,1,1,1
0,9,9,0,0,0,10,1,9,1,1,1
1,9,9,0,1,1,11,1,9,1,1,1
1,11,10,1,0,0,11,1,11,1,1,1
1,11,11,0,1,1,12,1,11,1,1,1
1,11,11,0,2,2,13,1,11,1,1,1
1,13,12,0,0,0,13,1,13,1,1,1
0,13,13,0,0,0,14,1,13,1,1,1
1,13,13,0,1,1,14,1,13,1,1,1
0,14,14,0,1,1,15,1,14,1,1,1
1,15,14,0,0,0,16,1,15,1,1,1
1,15,15,0,1,1,16,1,15,1,1,1
1,16,15,0,1,2,17,1,15,1,1,1
1,17,16,0,0,0,17,1,17,1,1,1
0,17,17,0,0,0,18,1,17,1,1,1
1,17,17,0,2,1,19,1,18,1,1,1
1,19,18,0,0,1,19,1,18,1,1,1
1,19,18,0,0,0,20,1,19,1,1,1
1,19,19,0,1,1,20,1,19,1,1,1
0,19,20,0,2,2,21,1,19,1,1,1
1,20,20,0,1,1,22,1,20,1,1,1
0,21,21,0,1,0,22,1,22,1,1,1
0,21,22,0,2,2,23,1,21,1,1,1
1,23,22,0,0,1,23,1,22,1,1,1
0,23,23,0,0,0,24,1,23,1,1,1
1,23,23,0,1,1,24,1,23,1,1,1
0,24,24,0,1,1,25,1,24,1,1,1
1,25,24,0,0,0,26,1,25,1,1,1
