,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,46.85,14.0,18.625,34.5,45.875,167.25,233.125,282.0,308.75,410.125
