Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.4,2000,2000
0,0,0,40.0,40,0,1.3,2000,2000
0,0,0,60.0,60,0,1.7,2000,2000
0,0,0,80.0,80,0,2.7,2000,2000
0,0,0,100.0,100,0,3.3,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,140.0,140,0,4.1,2000,2000
0,0,0,160.1,160,0,4.2,2000,2000
0,0,0,179.9,180,0,15.7,2000,2000
0,0,0,198.4,200,0,6.8,1985,1985
0,0,0,219.8,220,0,5.4,2000,2000
0,0,0,239.7,240,0,5.5,2000,2000
0,0,0,259.9,260,0,5.9,2000,2000
0,0,0,279.2,280,0,6.6,2000,2000
0,0,0,299.1,300,0,6.9,2000,2000
0,0,0,319.5,320,0,9.2,2000,2000
0,0,0,339.4,340,0,9.8,2000,2000
0,0,0,307.9,360,0,49.1,1927,1928
0,0,0,307.4,380,0,50.3,1918,1924
0,0,0,283.0,400,0,109.6,1654,1683
0,0,0,267.9,420,0,143.5,1502,1542
0,0,0,259.1,440,0,179.7,1406,1437
0,0,0,265.5,460,0,178.2,1373,1419
0,0,0,259.2,480,0,226.6,1275,1336
0,0,0,241.0,500,0,236.4,1111,1204
0,0,0,264.3,520,0,212.2,1201,1280
0,0,0,230.9,540,0,253.9,977,1093
0,0,0,243.1,560,0,266.4,996,1111
0,0,0,241.0,580,0,261.5,950,1061
0,0,0,221.7,600,0,276.1,805,960
0,0,0,224.9,620,0,263.1,816,950
0,0,0,231.1,640,0,316.1,837,953
0,0,0,241.8,660,0,258.3,850,974
0,0,0,238.1,680,0,220.5,812,947
0,0,0,226.4,700,0,301.8,728,874
0,0,0,220.1,720,0,293.9,713,831
0,0,0,240.7,740,0,286.9,732,891
0,0,0,238.7,760,0,266.3,737,865
0,0,0,233.0,780,0,272.5,658,830
0,0,0,224.1,800,0,321.2,630,784
0,0,0,200.9,820,0,326.6,532,691
0,0,0,231.4,840,0,309.2,625,782
0,0,0,218.6,860,0,336.7,546,727
0,0,0,180.9,880,0,360.5,410,592
0,0,0,194.7,900,0,395.4,458,627
0,0,0,198.6,920,0,289.9,460,630
0,0,0,179.4,940,0,388.2,382,561
0,0,0,183.4,960,0,394.5,377,565
0,0,0,171.9,980,0,404.0,298,524
0,0,0,205.5,1000,0,329.8,423,616
