Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.0,2000,2000
0,0,0,40.0,40,0,1.7,2000,2000
0,0,0,60.0,60,0,2.0,2000,2000
0,0,0,80.0,80,0,2.5,2000,2000
0,0,0,100.0,100,0,3.5,2000,2000
0,0,0,120.0,120,0,3.8,2000,2000
0,0,0,140.0,140,0,4.0,2000,2000
0,0,0,160.1,160,0,4.3,2000,2000
0,0,0,179.8,180,0,5.9,2000,2000
0,0,0,174.7,200,0,59.6,1730,1748
0,0,0,220.0,220,0,5.5,2000,2000
0,0,0,239.7,240,0,5.7,2000,2000
0,0,0,259.7,260,0,6.2,2000,2000
0,0,0,279.9,280,0,6.6,2000,2000
0,0,0,299.2,300,0,7.2,2000,2000
0,0,0,319.8,320,0,8.6,2000,2000
0,0,0,339.5,340,0,9.1,1999,1999
0,0,0,308.1,360,0,52.7,1922,1923
0,0,0,313.1,380,0,50.4,1934,1937
0,0,0,275.5,400,0,124.7,1584,1646
0,0,0,258.1,420,0,160.8,1397,1479
0,0,0,238.5,440,0,210.9,1223,1322
0,0,0,266.5,460,0,189.1,1355,1425
0,0,0,260.8,480,0,206.4,1254,1345
0,0,0,245.0,500,0,232.6,1085,1225
0,0,0,254.5,520,0,217.4,1123,1233
0,0,0,238.3,540,0,243.0,966,1120
0,0,0,231.2,560,0,250.5,899,1055
0,0,0,236.0,580,0,257.2,886,1049
0,0,0,214.3,600,0,258.2,742,928
0,0,0,229.2,620,0,253.3,794,970
0,0,0,212.6,640,0,311.2,698,877
0,0,0,210.5,660,0,274.4,688,848
0,0,0,226.1,680,0,248.4,725,891
0,0,0,205.3,700,0,288.5,593,792
0,0,0,210.8,720,0,295.7,605,796
0,0,0,204.1,740,0,301.5,576,763
0,0,0,207.7,760,0,287.6,605,754
0,0,0,211.3,780,0,279.0,580,758
0,0,0,206.0,800,0,336.7,501,721
0,0,0,176.9,820,0,338.7,410,608
0,0,0,202.4,840,0,328.8,476,684
0,0,0,178.6,860,0,340.9,384,594
0,0,0,178.9,880,0,386.8,382,585
0,0,0,183.2,900,0,364.6,395,590
0,0,0,179.0,920,0,331.7,370,568
0,0,0,166.6,940,0,406.4,311,521
0,0,0,160.6,960,0,393.8,249,495
0,0,0,160.2,980,0,420.1,265,487
0,0,0,155.7,1000,0,359.6,289,473
