Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.5,2000,2000
0,0,0,40.0,40,0,1.5,2000,2000
0,0,0,60.0,60,0,1.9,2000,2000
0,0,0,80.0,80,0,2.5,2000,2000
0,0,0,100.0,100,0,3.2,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,140.0,140,0,3.8,2000,2000
0,0,0,160.0,160,0,4.1,2000,2000
0,0,0,180.1,180,0,5.7,2000,2000
0,0,0,185.0,200,0,25.9,1837,1852
0,0,0,219.7,220,0,5.5,2000,2000
0,0,0,240.0,240,0,5.6,2000,2000
0,0,0,259.8,260,0,6.2,2000,2000
0,0,0,279.1,280,0,6.6,2000,2000
0,0,0,299.5,300,0,7.5,2000,2000
0,0,0,319.9,320,0,9.2,2000,2000
0,0,0,339.6,340,0,10.0,2000,2000
0,0,0,319.1,360,0,49.4,1933,1934
0,0,0,309.7,380,0,45.4,1937,1938
0,0,0,277.8,400,0,124.0,1629,1666
0,0,0,262.3,420,0,158.0,1444,1509
0,0,0,242.1,440,0,208.8,1241,1342
0,0,0,265.4,460,0,183.9,1357,1419
0,0,0,257.3,480,0,221.5,1255,1329
0,0,0,244.8,500,0,242.9,1090,1224
0,0,0,259.3,520,0,203.6,1139,1255
0,0,0,250.1,540,0,238.8,1017,1176
0,0,0,248.7,560,0,244.8,1018,1136
0,0,0,248.8,580,0,256.7,975,1106
0,0,0,238.7,600,0,259.7,825,1034
0,0,0,244.7,620,0,253.7,892,1034
0,0,0,221.2,640,0,286.2,753,915
0,0,0,225.9,660,0,273.8,754,911
0,0,0,243.9,680,0,239.6,809,961
0,0,0,222.1,700,0,270.8,659,857
0,0,0,219.1,720,0,253.6,669,827
0,0,0,232.3,740,0,256.2,686,867
0,0,0,244.9,760,0,259.1,737,889
0,0,0,228.8,780,0,272.5,643,814
0,0,0,221.3,800,0,289.4,595,782
0,0,0,192.3,820,0,332.3,485,661
0,0,0,225.4,840,0,289.4,537,762
0,0,0,191.8,860,0,276.9,429,642
0,0,0,176.0,880,0,356.1,390,576
0,0,0,185.3,900,0,387.0,370,602
0,0,0,173.4,920,0,378.5,341,550
0,0,0,167.3,940,0,425.4,286,523
0,0,0,169.6,960,0,390.5,305,523
0,0,0,181.2,980,0,408.6,333,553
0,0,0,174.4,1000,0,337.1,313,523
