Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,1.3,2000,2000
0,0,0,40.0,40,0,1.7,2000,2000
0,0,0,60.0,60,0,1.6,2000,2000
0,0,0,80.0,80,0,2.6,2000,2000
0,0,0,100.0,100,0,3.1,2000,2000
0,0,0,120.0,120,0,3.6,2000,2000
0,0,0,140.0,140,0,4.0,2000,2000
0,0,0,159.9,160,0,4.4,2000,2000
0,0,0,180.0,180,0,5.7,2000,2000
0,0,0,199.6,200,0,5.3,1995,1996
0,0,0,219.9,220,0,5.3,2000,2000
0,0,0,240.0,240,0,5.4,2000,2000
0,0,0,259.8,260,0,6.0,2000,2000
0,0,0,279.2,280,0,6.5,2000,2000
0,0,0,299.3,300,0,7.4,2000,2000
0,0,0,319.5,320,0,8.8,1999,1999
0,0,0,339.6,340,0,10.0,1999,1999
0,0,0,302.6,360,0,58.5,1898,1904
0,0,0,309.8,380,0,51.6,1936,1939
0,0,0,265.3,400,0,132.7,1549,1589
0,0,0,261.5,420,0,155.2,1459,1494
0,0,0,239.1,440,0,220.3,1242,1322
0,0,0,238.2,460,0,227.4,1200,1274
0,0,0,234.0,480,0,260.4,1105,1204
0,0,0,222.3,500,0,265.5,996,1111
0,0,0,227.3,520,0,247.1,976,1103
0,0,0,217.5,540,0,271.3,917,1035
0,0,0,221.8,560,0,276.6,890,1011
0,0,0,226.4,580,0,269.8,905,987
0,0,0,215.2,600,0,279.2,804,931
0,0,0,217.9,620,0,269.5,802,921
0,0,0,210.9,640,0,316.7,756,870
0,0,0,223.1,660,0,287.1,790,900
0,0,0,246.5,680,0,249.7,887,983
0,0,0,226.4,700,0,301.3,786,873
0,0,0,220.9,720,0,286.5,710,834
0,0,0,238.5,740,0,277.5,785,883
0,0,0,241.8,760,0,254.6,782,878
0,0,0,227.7,780,0,313.8,682,811
0,0,0,218.4,800,0,318.9,637,764
0,0,0,205.3,820,0,361.5,585,706
0,0,0,205.0,840,0,320.7,556,693
0,0,0,202.6,860,0,358.9,535,674
0,0,0,190.1,880,0,383.7,490,622
0,0,0,183.5,900,0,341.6,425,591
0,0,0,184.1,920,0,327.3,422,584
0,0,0,180.0,940,0,423.3,412,563
0,0,0,164.8,960,0,379.9,368,508
0,0,0,185.5,980,0,378.6,400,564
0,0,0,194.1,1000,0,351.4,425,582
