11.11.11.112:ActiveConn,11.11.11.114:InActConn,11.11.11.112:InActConn,11.11.11.115:InActConn,11.11.11.114:ActiveConn,11.11.11.113:ActiveConn,11.11.11.115:ActiveConn,11.11.11.113:Weight,11.11.11.113:InActConn,11.11.11.112:Weight,11.11.11.114:Weight,11.11.11.115:Weight
0,0,0,0,0,0,0,1,0,90,1,74
0,0,0,0,0,0,0,1,0,90,1,74
0,0,0,0,0,0,0,1,0,99,1,74
0,0,0,0,0,0,0,1,0,99,1,74
0,0,0,0,0,0,0,1,0,99,1,74
0,0,0,0,0,0,0,1,0,99,1,74
0,0,0,0,0,0,0,1,0,99,1,74
0,0,0,0,0,0,0,1,0,99,1,74
0,0,0,0,0,0,0,1,0,99,1,99
0,0,0,0,0,0,0,1,0,99,1,99
0,0,0,0,0,0,0,1,0,99,1,99
0,0,0,0,0,0,0,1,0,98,1,99
0,0,0,0,0,0,0,1,0,98,1,99
0,0,0,0,0,0,0,1,0,98,1,99
0,0,0,0,0,0,0,1,0,98,1,99
0,0,0,0,0,0,0,1,0,98,1,99
0,0,0,0,0,0,0,1,0,98,1,99
0,0,0,0,0,0,0,1,0,12,1,99
0,0,0,0,0,0,0,1,0,12,1,99
0,0,0,0,0,0,0,1,0,12,1,99
0,0,0,0,0,0,0,1,0,12,1,99
0,0,0,0,0,0,0,1,0,12,1,99
0,0,0,0,0,0,0,1,0,12,1,99
0,0,0,0,0,0,0,1,0,12,1,3
0,0,0,0,0,0,0,1,0,12,1,3
0,0,0,0,0,0,0,1,0,12,1,3
0,0,0,0,0,0,0,1,0,3,1,3
0,0,0,0,0,0,0,1,0,3,1,3
0,0,0,0,0,0,0,1,0,3,1,3
0,0,0,0,0,0,0,1,0,3,1,3
0,0,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,1,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,49,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,99,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,0,6,0,1,99,1
0,0,0,0,0,0,1,6,0,1,99,1
0,1,0,0,0,0,1,6,0,1,99,1
0,0,0,0,1,1,1,6,0,1,99,1
0,0,0,0,1,1,1,6,0,1,99,1
0,0,0,0,1,1,1,6,0,1,99,1
0,0,0,0,1,1,1,99,0,1,99,1
0,1,0,0,0,0,1,99,1,1,99,1
1,1,0,0,0,0,1,99,1,1,47,1
1,1,0,0,0,1,1,99,1,1,47,1
1,1,0,0,0,1,1,99,1,1,47,1
1,1,0,0,0,1,1,99,1,1,47,1
1,1,0,0,1,0,1,99,2,1,47,1
1,1,0,0,1,0,1,99,2,1,47,1
1,2,0,0,0,1,1,94,2,1,47,1
1,2,0,0,0,1,1,94,2,1,47,1
1,2,0,0,0,1,1,94,2,1,47,1
1,2,0,0,0,0,1,94,3,1,47,1
1,2,0,0,0,0,1,94,3,1,46,1
1,2,0,0,0,1,1,94,3,1,46,1
1,2,0,0,0,1,1,94,3,1,46,1
1,2,0,0,0,1,1,94,3,1,46,1
1,2,0,0,0,0,1,94,4,1,46,1
1,2,0,0,0,0,1,1,4,1,46,1
1,2,0,0,0,0,1,1,4,1,46,1
1,2,0,0,0,0,1,1,4,1,99,1
1,2,0,0,3,0,1,1,4,1,99,1
1,2,0,0,3,0,1,1,4,1,99,1
1,2,0,0,3,0,1,1,4,1,99,1
1,2,0,0,3,0,1,1,4,1,99,1
1,2,0,0,3,0,1,62,4,1,99,1
1,3,0,0,2,0,1,62,4,1,99,1
1,4,0,0,1,1,1,62,4,1,1,1
1,5,0,0,0,2,1,62,4,1,1,1
1,5,0,0,0,2,1,62,4,1,1,1
1,5,0,0,1,1,1,62,5,1,1,1
1,5,0,0,1,0,1,62,6,1,1,1
1,5,0,0,1,0,1,62,6,1,1,1
1,6,0,0,0,1,1,62,6,1,1,1
1,6,0,0,0,1,1,1,6,1,1,1
1,6,0,0,0,1,1,1,6,1,1,1
1,6,0,0,0,0,1,1,7,1,98,1
1,6,0,0,0,0,1,1,7,1,98,1
1,6,0,0,1,0,1,1,7,1,98,1
1,7,0,0,0,0,1,1,7,1,98,1
1,7,0,0,0,0,1,99,7,1,98,1
1,7,0,0,0,0,1,99,7,1,98,1
1,7,0,0,0,0,1,99,7,1,98,1
1,7,0,0,0,0,1,99,7,1,98,1
1,7,0,0,0,0,1,99,7,1,98,1
1,7,0,0,0,1,1,99,7,1,98,1
1,7,0,1,1,1,1,99,7,1,98,1
1,7,0,1,1,1,1,99,7,1,98,1
1,7,0,2,1,0,0,99,8,1,98,1
1,8,0,2,0,0,0,99,8,1,98,1
1,8,0,2,0,0,0,99,8,1,98,1
1,8,0,2,0,0,0,75,8,1,98,1
1,8,0,2,2,0,0,75,8,1,98,1
1,8,0,2,2,0,0,75,8,1,74,1
1,8,0,2,2,0,0,75,8,1,74,62
1,8,0,2,2,0,0,75,8,1,74,62
1,9,0,2,1,0,1,75,8,1,74,62
1,10,0,2,0,0,1,75,8,1,74,62
1,10,0,2,0,1,1,75,8,1,74,62
1,10,0,2,0,1,1,99,8,1,74,62
1,10,0,3,0,1,0,99,8,1,75,62
1,10,0,3,0,0,0,99,9,1,75,62
1,10,0,3,0,0,0,99,9,1,75,62
1,10,0,3,0,0,1,99,9,1,75,2
1,10,0,3,0,0,1,99,9,1,75,2
1,10,0,3,0,0,1,99,9,1,75,2
1,10,0,3,0,0,1,99,9,1,75,2
1,10,0,3,0,0,1,99,9,1,75,2
1,10,0,4,0,0,0,99,9,1,75,2
1,10,0,4,0,0,0,99,9,1,99,2
1,10,0,4,0,0,0,99,9,1,99,50
1,10,0,4,0,0,1,99,9,1,99,50
1,10,0,4,1,1,1,99,9,1,99,50
1,10,0,4,1,1,1,99,9,1,99,50
1,11,0,4,0,1,1,99,9,1,99,50
1,11,0,4,0,0,1,99,10,1,99,50
1,11,0,5,0,0,0,99,10,1,99,50
