Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,6.6,2000,2000
0,0,0,39.5,40,0,40.6,1977,1998
0,0,0,59.5,60,0,14.6,1924,1984
0,0,0,79.5,80,0,4.5,1955,1987
0,0,0,100.0,100,0,8.5,1999,2000
0,0,0,120.0,120,0,9.8,1991,2000
0,0,0,134.3,140,0,23.3,1933,1943
0,0,0,157.7,160,0,18.6,1981,1995
0,0,0,172.1,180,0,13.7,1990,1999
0,0,0,185.9,200,0,12.1,1967,1996
0,0,0,204.1,220,0,18.6,1975,1991
0,0,0,235.0,240,0,22.6,1971,1986
0,0,0,242.9,260,0,15.6,1929,1971
0,0,0,236.9,280,0,14.3,1926,1963
0,0,0,281.8,300,0,20.1,1929,1959
0,0,0,251.9,320,0,17.0,1916,1957
0,0,0,293.7,340,0,37.5,1895,1938
0,0,0,305.7,360,0,32.7,1899,1932
0,0,0,316.2,380,0,36.5,1882,1910
0,0,0,289.3,400,0,90.4,1679,1733
0,0,0,286.3,420,0,125.5,1588,1644
0,0,0,287.3,440,0,126.7,1535,1587
0,0,0,229.8,460,0,161.8,1097,1227
0,0,0,232.3,480,0,185.3,1115,1245
0,0,0,270.3,500,0,181.3,1237,1351
0,0,0,285.5,520,0,165.5,1311,1381
0,0,0,251.8,540,0,246.2,1080,1205
0,0,0,254.7,560,0,203.5,1170,1292
0,0,0,278.2,580,0,198.2,1130,1237
0,0,0,285.9,600,0,216.7,1100,1246
0,0,0,281.9,620,0,225.3,1074,1190
0,0,0,286.0,640,0,198.2,1090,1181
0,0,0,257.5,660,0,254.4,907,1042
0,0,0,273.6,680,0,245.5,973,1088
0,0,0,252.8,700,0,308.9,782,975
0,0,0,232.5,720,0,289.7,714,884
0,0,0,261.5,740,0,261.1,777,976
0,0,0,251.1,760,0,259.8,776,912
0,0,0,222.2,780,0,285.6,586,799
0,0,0,222.1,800,0,301.1,589,781
0,0,0,206.2,820,0,364.8,476,709
0,0,0,206.1,840,0,320.8,500,702
0,0,0,210.2,860,0,321.7,442,699
0,0,0,198.1,880,0,336.0,419,654
0,0,0,214.1,900,0,328.3,462,697
0,0,0,67.0,920,0,259.8,104,214
0,0,0,153.6,940,0,455.3,228,484
0,0,0,180.0,960,0,390.8,308,557
0,0,0,309.2,980,0,303.9,740,940
0,0,0,414.1,1000,0,221.8,1155,1242
