Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,14.7,1999,2000
0,0,0,39.9,40,0,140.7,1910,1993
0,0,0,59.0,60,0,55.1,1767,1966
0,0,0,78.3,80,0,15.1,1840,1956
0,0,0,100.0,100,0,11.3,1992,2000
0,0,0,119.7,120,0,20.8,1969,2000
0,0,0,130.6,140,0,31.4,1950,1965
0,0,0,159.5,160,0,25.6,1986,1994
0,0,0,173.8,180,0,18.1,1984,2000
0,0,0,178.0,200,0,23.0,1978,1994
0,0,0,205.6,220,0,22.2,1949,1983
0,0,0,237.8,240,0,26.2,1944,1983
0,0,0,245.7,260,0,14.8,1888,1956
0,0,0,271.7,280,0,15.9,1879,1947
0,0,0,261.2,300,0,23.2,1883,1942
0,0,0,301.4,320,0,16.4,1861,1925
0,0,0,320.3,340,0,26.9,1840,1902
0,0,0,323.5,360,0,35.2,1825,1879
0,0,0,306.3,380,0,27.2,1837,1897
0,0,0,313.5,400,0,34.2,1812,1866
0,0,0,285.1,420,0,117.5,1556,1626
0,0,0,294.4,440,0,107.9,1536,1626
0,0,0,282.8,460,0,112.8,1488,1556
0,0,0,253.0,480,0,128.1,1206,1304
0,0,0,271.6,500,0,142.4,1233,1360
0,0,0,293.8,520,0,136.7,1371,1464
0,0,0,308.4,540,0,162.5,1359,1450
0,0,0,285.5,560,0,184.8,1198,1305
0,0,0,292.9,580,0,183.0,1201,1303
0,0,0,300.6,600,0,175.0,1187,1302
0,0,0,295.3,620,0,199.0,1120,1248
0,0,0,292.5,640,0,223.1,1090,1205
0,0,0,286.1,660,0,191.5,1056,1152
0,0,0,255.1,680,0,269.2,856,1011
0,0,0,265.6,700,0,257.4,903,1023
0,0,0,237.6,720,0,287.1,708,897
0,0,0,243.6,740,0,292.2,726,908
0,0,0,255.2,760,0,249.0,765,926
0,0,0,282.6,780,0,250.2,831,1008
0,0,0,236.3,800,0,294.0,631,835
0,0,0,243.4,820,0,266.4,654,845
0,0,0,219.1,840,0,339.8,489,743
0,0,0,212.9,860,0,342.9,509,708
0,0,0,238.9,880,0,273.4,559,788
0,0,0,219.9,900,0,323.0,475,718
0,0,0,262.6,920,0,296.3,606,842
0,0,0,94.7,940,0,244.9,157,296
0,0,0,195.3,960,0,409.2,364,606
0,0,0,229.8,980,0,341.5,479,706
0,0,0,286.6,1000,0,340.6,639,866
