Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,9.3,1998,2000
0,0,0,39.4,40,0,49.6,1961,1999
0,0,0,59.6,60,0,13.6,1896,1986
0,0,0,80.0,80,0,7.7,1965,1998
0,0,0,100.0,100,0,7.6,1994,2000
0,0,0,114.5,120,0,11.9,1992,2000
0,0,0,134.5,140,0,27.7,1959,1966
0,0,0,152.2,160,0,20.9,1982,1993
0,0,0,179.7,180,0,13.3,1987,1999
0,0,0,199.4,200,0,13.3,1972,1995
0,0,0,216.9,220,0,13.0,1972,1992
0,0,0,238.8,240,0,16.6,1973,1992
0,0,0,256.0,260,0,15.2,1952,1978
0,0,0,274.5,280,0,12.2,1945,1968
0,0,0,292.8,300,0,13.5,1939,1966
0,0,0,289.5,320,0,16.8,1947,1970
0,0,0,328.9,340,0,27.2,1921,1947
0,0,0,349.4,360,0,35.6,1921,1946
0,0,0,332.3,380,0,29.2,1925,1954
0,0,0,343.5,400,0,39.6,1904,1925
0,0,0,299.6,420,0,101.7,1639,1687
0,0,0,281.9,440,0,146.1,1516,1556
0,0,0,293.3,460,0,147.1,1528,1568
0,0,0,223.3,480,0,167.5,1026,1153
0,0,0,254.6,500,0,208.4,1167,1277
0,0,0,281.9,520,0,184.9,1286,1384
0,0,0,309.6,540,0,139.9,1402,1454
0,0,0,271.1,560,0,221.9,1126,1239
0,0,0,284.1,580,0,186.8,1176,1260
0,0,0,285.1,600,0,216.7,1163,1232
0,0,0,288.1,620,0,190.3,1200,1269
0,0,0,282.1,640,0,232.7,1063,1161
0,0,0,290.8,660,0,211.5,1101,1178
0,0,0,300.0,680,0,207.8,1094,1182
0,0,0,257.9,700,0,285.3,885,1001
0,0,0,264.7,720,0,251.7,903,1005
0,0,0,217.6,740,0,313.7,671,807
0,0,0,217.9,760,0,326.5,675,803
0,0,0,245.6,780,0,296.5,746,875
0,0,0,258.4,800,0,289.3,768,904
0,0,0,209.8,820,0,329.3,568,721
0,0,0,230.5,840,0,313.1,619,786
0,0,0,192.5,860,0,415.2,464,640
0,0,0,194.3,880,0,361.4,497,641
0,0,0,175.5,900,0,401.7,397,569
0,0,0,187.7,920,0,407.2,460,602
0,0,0,182.7,940,0,350.3,406,578
0,0,0,97.3,960,0,448.2,222,300
0,0,0,146.1,980,0,477.3,247,447
0,0,0,173.7,1000,0,421.0,315,525
