Response status 3xx,Response status 1xx,Response status 4xx,Request rate,Rate,Response status 5xx,Response time,Response status 2xx,Number of requests
0,0,0,20.0,20,0,11.3,2000,2000
0,0,0,39.9,40,0,91.2,1931,1992
0,0,0,59.1,60,0,35.4,1841,1970
0,0,0,79.2,80,0,14.3,1893,1978
0,0,0,100.0,100,0,9.2,1993,2000
0,0,0,120.0,120,0,14.8,1987,2000
0,0,0,129.7,140,0,21.2,1931,1949
0,0,0,149.5,160,0,25.7,1980,1995
0,0,0,177.4,180,0,19.2,1983,2000
0,0,0,189.5,200,0,21.3,1968,1993
0,0,0,206.2,220,0,23.9,1965,1985
0,0,0,237.1,240,0,25.4,1960,1976
0,0,0,226.8,260,0,15.2,1912,1970
0,0,0,241.8,280,0,16.5,1911,1953
0,0,0,250.9,300,0,16.5,1906,1945
0,0,0,295.5,320,0,18.0,1904,1947
0,0,0,289.0,340,0,40.6,1878,1922
0,0,0,295.7,360,0,34.6,1866,1913
0,0,0,302.3,380,0,36.7,1857,1908
0,0,0,278.4,400,0,94.3,1598,1671
0,0,0,274.8,420,0,138.1,1495,1567
0,0,0,266.6,440,0,138.1,1493,1563
0,0,0,219.9,460,0,157.8,1016,1150
0,0,0,225.7,480,0,206.5,1052,1221
0,0,0,256.4,500,0,172.0,1264,1363
0,0,0,284.9,520,0,158.0,1317,1379
0,0,0,248.7,540,0,197.9,1147,1279
0,0,0,294.0,560,0,195.5,1233,1342
0,0,0,294.9,580,0,182.3,1210,1313
0,0,0,279.4,600,0,216.4,1118,1211
0,0,0,280.1,620,0,203.5,1104,1183
0,0,0,292.7,640,0,182.2,1126,1213
0,0,0,246.2,660,0,274.2,848,992
0,0,0,282.1,680,0,241.3,999,1113
0,0,0,241.8,700,0,299.4,748,931
0,0,0,227.6,720,0,275.0,684,860
0,0,0,256.2,740,0,239.0,787,947
0,0,0,291.1,760,0,235.2,844,1056
0,0,0,207.6,780,0,314.0,531,742
0,0,0,215.1,800,0,317.2,559,756
0,0,0,176.8,820,0,357.9,381,607
0,0,0,194.0,840,0,360.0,450,654
0,0,0,130.0,860,0,387.6,314,528
0,0,0,219.9,880,0,299.8,554,719
0,0,0,202.7,900,0,313.3,392,653
0,0,0,161.8,920,0,388.2,358,519
0,0,0,192.3,940,0,358.0,408,604
0,0,0,206.3,960,0,373.7,466,639
0,0,0,478.9,980,0,134.9,1404,1456
0,0,0,498.4,1000,0,106.2,1635,1663
