Response time 66%,Response status 4xx,Response rate 99%,Response time 50%,Response time 99%,Response rate 66%,Response rate 75%,Response time,Number of requests,Response rate 90%,Response time 95%,Response status 1xx,Response rate 80%,Response time 100%,Response rate 100%,Response time 75%,Response status 3xx,Response rate 98%,Response time 98%,Request rate,Response time 90%,Response status 5xx,Response status 2xx,Response time 80%,Response rate 50%,Rate,Response rate 95%
1.0,0,20.0,1.0,20.0,19.0,19.0,3.0,2000,20.0,13.0,0,19.0,39.0,21.0,2.0,0,20.0,17.0,20.0,9.0,0,2000,4.0,19.0,20,20.0
1.0,0,40.0,1.0,396.0,36.0,36.0,11.4,1967,37.0,7.0,0,37.0,998.0,41.0,1.0,0,39.0,16.0,38.7,4.0,0,1742,1.0,34.0,40,38.0
3.0,0,64.0,1.0,474.0,59.0,60.0,17.8,2000,61.0,92.0,0,60.0,978.0,65.0,4.0,0,64.0,180.0,60.0,9.0,0,1988,5.0,59.0,60,62.0
3.0,0,84.0,2.0,746.0,78.0,78.0,18.0,1995,80.0,11.0,0,78.0,996.0,85.0,4.0,0,84.0,244.0,79.7,8.0,0,1928,5.0,76.0,80,81.0
4.0,0,101.0,3.0,468.0,99.0,101.0,18.3,2000,101.0,19.0,0,101.0,844.0,102.0,6.0,0,101.0,265.0,98.9,10.0,0,1998,7.0,99.0,100,101.0
4.0,0,121.0,3.0,673.0,114.0,115.0,14.6,1978,119.0,11.0,0,115.0,999.0,122.0,6.0,0,121.0,15.0,112.8,9.0,0,1909,7.0,113.0,120,121.0
5.0,0,142.0,4.0,373.0,140.0,140.0,15.8,2000,142.0,15.0,0,140.0,797.0,143.0,7.0,0,142.0,271.0,138.5,11.0,0,1983,7.0,137.0,140,142.0
8.0,0,163.0,5.0,536.0,159.0,159.0,31.8,1996,161.0,167.0,0,160.0,848.0,164.0,10.0,0,163.0,407.0,158.8,70.0,0,1988,12.0,156.0,160,163.0
7.0,0,180.0,5.0,228.0,178.0,178.0,13.5,1995,179.0,15.0,0,178.0,963.0,181.0,8.0,0,180.0,20.0,179.5,11.0,0,1958,8.0,177.0,180,180.0
7.0,0,200.0,5.0,20.0,195.0,196.0,9.1,1977,199.0,14.0,0,196.0,999.0,201.0,8.0,0,200.0,18.0,197.5,12.0,0,1934,8.0,193.0,200,200.0
7.0,0,222.0,5.0,20.0,214.0,215.0,9.7,1973,222.0,15.0,0,217.0,890.0,223.0,8.0,0,222.0,18.0,216.9,12.0,0,1928,9.0,210.0,220,222.0
