,Response time,Response time 50%,Response time 66%,Response time 75%,Response time 80%,Response time 90%,Response time 95%,Response time 98%,Response time 99%,Response time 100%
0,5456.2125,5562.25,5789.875,5929.5,6015.625,6264.25,6516.75,7017.75,8853.625,35857.375
